ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.0682,2.2876,1.5125,0.0161,0.414,0.4413,0.8333
BIMBOA.MX,lgbm,1.0871,2.3822,1.5434,0.0163,0.3898,0.446,0.8333
BIMBOA.MX,rf,1.0776,2.2893,1.513,0.0163,0.4136,0.4222,0.8333
CEMEXCPO.MX,Top3Ensamble,0.3763,0.214,0.4626,0.0174,-0.8622,-0.7162,0.3333
CEMEXCPO.MX,arima,0.3194,0.1921,0.4383,0.0148,-0.6719,-0.6612,0.3333
CEMEXCPO.MX,rf,0.4186,0.2361,0.4859,0.0193,-1.055,-0.6817,0.3333
CEMEXCPO.MX,xgb,0.3943,0.2353,0.4851,0.0182,-1.048,-0.8615,0.3333
EEM,Top3Ensamble,0.59,0.4706,0.686,0.0096,0.4644,0.602,0.3333
EEM,rf,0.5199,0.389,0.6237,0.0085,0.5573,0.5649,0.3333
EEM,xgb,0.7545,0.831,0.9116,0.0123,0.0542,0.4825,0.3333
GFNORTEO.MX,Top3Ensamble,2.783,15.4768,3.9341,0.0136,-0.4516,-0.1213,0.8333
GFNORTEO.MX,lgbm,1.9278,7.2249,2.6879,0.0094,0.3224,0.3238,0.8333
GFNORTEO.MX,rf,4.3132,40.2781,6.3465,0.0212,-2.7778,-1.543,0.8333
GLD,Top3Ensamble,8.8433,104.2604,10.2108,0.019,-0.4196,0.0262,0.8333
GLD,arima,8.0802,86.0948,9.2787,0.0174,-0.1722,-0.0185,0.8333
GLD,lgbm,7.5028,80.046,8.9468,0.0161,-0.0899,0.1879,0.8333
GLD,rf,12.0836,182.2789,13.5011,0.026,-1.4818,-0.307,0.8333
IEF,Top3Ensamble,0.2835,0.1291,0.3592,0.0029,0.5003,0.7041,0.1667
IEF,linreg,0.4072,0.2283,0.4778,0.0042,0.116,0.6901,0.3333
IEF,rf,0.242,0.1047,0.3236,0.0025,0.5945,0.691,0.3333
IEF,xgb,0.2663,0.1092,0.3305,0.0027,0.5771,0.659,0.3333
QQQ,Top3Ensamble,6.4056,51.0645,7.1459,0.0105,-1.0854,-1.0494,0.8333
QQQ,lgbm,6.9991,60.6733,7.7893,0.0115,-1.4778,-1.453,0.8333
QQQ,rf,6.0216,45.1159,6.7168,0.0099,-0.8425,-0.7931,0.8333
SPY,Top3Ensamble,4.8914,36.7516,6.0623,0.0071,-1.0181,-0.9735,0.8333
SPY,lgbm,5.1828,41.9188,6.4745,0.0075,-1.3018,-1.29,0.8333
SPY,rf,4.6566,33.149,5.7575,0.0068,-0.8203,-0.7219,0.8333
VNQ,Top3Ensamble,0.6184,0.6095,0.7807,0.0066,0.3437,0.4313,0.3333
VNQ,arima,0.6356,0.6362,0.7976,0.0068,0.315,0.4162,0.3333
VNQ,rf,0.6049,0.5849,0.7648,0.0064,0.3702,0.4453,0.3333
WALMEX.MX,Top3Ensamble,0.6369,0.7524,0.8674,0.011,-0.7181,-0.7053,0.3333
WALMEX.MX,arima,0.6588,0.7669,0.8757,0.0114,-0.7511,-0.7448,0.3333
WALMEX.MX,lgbm,0.6813,0.8264,0.909,0.0117,-0.887,-0.8011,0.3333
WALMEX.MX,rf,0.662,0.7599,0.8717,0.0114,-0.7352,-0.7195,0.3333
