ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,8.7114,123.2556,11.1021,0.0273,-0.0464,0.1145,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.8775,4.1106,2.0275,0.0058,0.9727,0.9786,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,21.9922,718.9648,26.8135,0.045,0.3658,0.387,0.8333,5,4,True
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,0.08,0.0064,0.08,0.0002,,1.0,0.0,5,4,True
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,11.4517,259.8022,16.1184,0.0446,0.4301,0.4792,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.7178,3.7518,1.937,0.0068,0.9859,0.9873,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,52.0236,3445.0246,58.6943,0.031,0.5384,0.5406,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,4.39,32.7737,5.7248,0.0025,0.9702,0.9823,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,9.6488,105.0509,10.2494,0.0247,0.7204,0.7448,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,1.9386,5.1895,2.2781,0.0049,0.9808,0.9808,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,11.405,144.4002,12.0167,0.022,-0.9869,0.8029,0.6667,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.2192,7.2133,2.6858,0.0044,0.9524,0.9543,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,25.3737,837.6307,28.9419,0.0306,0.2143,0.3573,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,4.0628,20.8223,4.5631,0.0047,0.9732,0.9744,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,15.92,260.9689,16.1545,0.0166,-6.2929,-5.2902,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,4.7991,29.7322,5.4527,0.0051,0.8394,0.8402,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,6.2364,42.5077,6.5198,0.0349,0.744,0.7645,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.99,3.9601,1.99,0.0103,,1.0,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,10.6511,169.7471,13.0287,0.0312,0.1767,0.1861,0.8333,5,5,False
