ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.0249,2.0002,1.4143,0.016,0.3083,0.3303,0.8333
BIMBOA.MX,arima,1.1374,2.1537,1.4676,0.0178,0.2552,0.2577,0.8333
BIMBOA.MX,lgbm,0.9689,1.9092,1.3817,0.015,0.3398,0.3923,0.6667
BIMBOA.MX,xgb,1.0694,2.1438,1.4642,0.0166,0.2587,0.2864,0.8333
CEMEXCPO.MX,Top3Ensamble,0.3025,0.2915,0.5399,0.0165,0.6257,0.6393,0.3333
CEMEXCPO.MX,arima,0.2806,0.2676,0.5173,0.0153,0.6563,0.661,0.3333
CEMEXCPO.MX,rf,0.3516,0.3335,0.5775,0.0191,0.5718,0.5989,0.3333
EEM,Top3Ensamble,0.4518,0.2912,0.5397,0.0082,-0.016,-0.0107,0.3333
EEM,arima,0.4384,0.2707,0.5203,0.008,0.0557,0.0563,0.3333
EEM,rf,0.47,0.3196,0.5653,0.0085,-0.115,-0.1003,0.3333
GFNORTEO.MX,Top3Ensamble,1.2125,2.2747,1.5082,0.0069,0.5925,0.6966,0.8333
GFNORTEO.MX,rf,1.3369,2.9692,1.7231,0.0077,0.468,0.6016,0.8333
GFNORTEO.MX,xgb,1.0979,1.8569,1.3627,0.0063,0.6673,0.7456,0.6667
GLD,Top3Ensamble,4.8645,63.1469,7.9465,0.0131,-0.9233,-0.8797,0.8333
GLD,arima,5.1206,68.2199,8.2595,0.0138,-1.0778,-0.9793,0.8333
GLD,rf,4.9876,63.3913,7.9619,0.0134,-0.9307,-0.9045,0.8333
GLD,xgb,4.9582,60.072,7.7506,0.0133,-0.8296,-0.807,0.8333
IEF,Top3Ensamble,0.2135,0.0707,0.2658,0.0022,0.7019,0.7029,0.0
IEF,arima,0.2055,0.0819,0.2863,0.0021,0.6544,0.6864,0.3333
IEF,lgbm,0.2524,0.0912,0.302,0.0026,0.6153,0.6908,0.3333
IEF,rf,0.1978,0.0658,0.2565,0.002,0.7225,0.7226,0.0
QQQ,Top3Ensamble,6.3658,53.0922,7.2864,0.0103,0.3911,0.3983,0.8333
QQQ,lgbm,6.2896,53.7626,7.3323,0.0101,0.3834,0.3959,0.8333
QQQ,rf,6.3947,54.152,7.3588,0.0103,0.3789,0.3863,0.8333
QQQ,xgb,6.4484,54.2833,7.3677,0.0104,0.3774,0.3806,0.8333
SPY,Top3Ensamble,4.2045,29.2011,5.4038,0.0062,0.2546,0.2646,0.8333
SPY,arima,4.0078,28.7062,5.3578,0.0059,0.2672,0.2918,0.8333
SPY,rf,4.4116,29.97,5.4745,0.0065,0.235,0.2586,0.8333
SPY,xgb,4.7681,33.8951,5.8219,0.007,0.1348,0.2265,0.8333
VNQ,Top3Ensamble,0.5575,0.7683,0.8765,0.0062,0.6412,0.6515,0.3333
VNQ,lgbm,0.5588,0.7398,0.8601,0.0062,0.6545,0.67,0.3333
VNQ,rf,0.5387,0.7823,0.8845,0.006,0.6346,0.651,0.3333
VNQ,xgb,0.6678,0.8937,0.9454,0.0074,0.5826,0.5854,0.3333
WALMEX.MX,Top3Ensamble,0.6179,0.5347,0.7313,0.01,-0.8309,-0.3891,0.3333
WALMEX.MX,rf,0.6169,0.499,0.7064,0.01,-0.7087,-0.0894,0.3333
WALMEX.MX,xgb,0.71,0.7436,0.8623,0.0115,-1.546,-1.2517,0.3333
