ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8178,1.1494,1.0721,0.0136,0.708,0.8438,0.3333
BIMBOA.MX,arima,0.671,0.7923,0.8901,0.0112,0.7987,0.8377,0.0
BIMBOA.MX,lgbm,1.0086,1.5951,1.263,0.0168,0.5948,0.8413,0.6667
BIMBOA.MX,xgb,0.8884,1.3498,1.1618,0.0147,0.6571,0.8267,0.5
CEMEXCPO.MX,Top3Ensamble,0.4569,0.2602,0.5101,0.0268,-0.3468,0.7337,0.1667
CEMEXCPO.MX,arima,0.1456,0.0365,0.191,0.0086,0.8111,0.8401,0.0
CEMEXCPO.MX,lgbm,0.2408,0.075,0.2738,0.0142,0.6119,0.808,0.1667
CEMEXCPO.MX,linreg,1.1011,1.3906,1.1792,0.0646,-6.1984,0.0773,1.0
EEM,Top3Ensamble,0.3341,0.211,0.4593,0.0066,-0.0425,0.2237,0.3333
EEM,arima,0.3094,0.1508,0.3884,0.0061,0.2547,0.3004,0.3333
EEM,lgbm,0.461,0.3386,0.5819,0.0091,-0.6729,0.0219,0.3333
EEM,rf,0.3142,0.1977,0.4446,0.0062,0.0231,0.2734,0.3333
GFNORTEO.MX,Top3Ensamble,2.0112,6.6093,2.5709,0.0117,0.4385,0.5569,0.8333
GFNORTEO.MX,arima,2.0078,5.9791,2.4452,0.0117,0.4921,0.5335,0.8333
GFNORTEO.MX,lgbm,2.2069,7.862,2.8039,0.0129,0.3321,0.567,0.8333
GLD,Top3Ensamble,1.8476,3.9233,1.9807,0.0058,0.96,0.9697,0.5
GLD,arima,2.09,5.2784,2.2975,0.0065,0.9461,0.9609,0.5
GLD,lgbm,1.6051,3.0153,1.7365,0.005,0.9692,0.9749,0.5
IEF,Top3Ensamble,0.2898,0.103,0.3209,0.003,0.6316,0.7383,0.1667
IEF,lgbm,0.3027,0.1199,0.3463,0.0031,0.5708,0.7283,0.1667
IEF,rf,0.2666,0.0859,0.2931,0.0028,0.6926,0.7624,0.1667
IEF,xgb,0.3002,0.1091,0.3303,0.0031,0.6095,0.7115,0.1667
QQQ,Top3Ensamble,4.556,27.3242,5.2273,0.0079,-0.2252,0.2436,0.8333
QQQ,arima,3.4057,16.5621,4.0697,0.006,0.2573,0.3169,0.8333
QQQ,lgbm,5.3365,34.2264,5.8503,0.0093,-0.5347,0.0579,0.8333
QQQ,xgb,5.2596,42.9687,6.5551,0.0091,-0.9267,0.1554,0.8333
SPY,Top3Ensamble,3.7666,21.0097,4.5836,0.0058,-0.1989,0.1476,0.8333
SPY,arima,3.1033,14.2771,3.7785,0.0048,0.1853,0.2377,0.8333
SPY,lgbm,3.726,20.865,4.5678,0.0058,-0.1906,0.064,0.8333
SPY,xgb,5.2141,38.5017,6.205,0.0081,-1.197,-0.1308,0.8333
VNQ,Top3Ensamble,0.5424,0.4928,0.702,0.0059,-0.3524,-0.1561,0.3333
VNQ,lgbm,0.6427,0.6409,0.8006,0.007,-0.7589,-0.4945,0.3333
VNQ,rf,0.4951,0.4381,0.6619,0.0054,-0.2023,-0.0687,0.3333
VNQ,xgb,0.5023,0.4596,0.6779,0.0055,-0.2611,-0.0588,0.3333
WALMEX.MX,Top3Ensamble,0.5711,0.5557,0.7454,0.0102,-0.0184,0.142,0.3333
WALMEX.MX,arima,0.5099,0.3958,0.6291,0.0091,0.2747,0.2857,0.3333
WALMEX.MX,linreg,0.9865,1.5394,1.2407,0.0176,-1.8211,-0.5641,0.6667
WALMEX.MX,rf,0.4666,0.3538,0.5948,0.0083,0.3516,0.3859,0.3333
