ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.7051,0.6776,0.8232,0.012,0.4755,0.7453,0.1667
BIMBOA.MX,arima,0.601,0.5525,0.7433,0.0102,0.5723,0.672,0.3333
BIMBOA.MX,lgbm,0.8652,0.9783,0.9891,0.0147,0.2428,0.7147,0.1667
BIMBOA.MX,xgb,0.7227,0.7532,0.8679,0.0123,0.417,0.7255,0.1667
CEMEXCPO.MX,Top3Ensamble,0.4244,0.2269,0.4764,0.0254,-0.5034,0.6897,0.3333
CEMEXCPO.MX,arima,0.1336,0.0329,0.1813,0.008,0.7822,0.8256,0.0
CEMEXCPO.MX,lgbm,0.2198,0.068,0.2608,0.0131,0.5493,0.7773,0.1667
CEMEXCPO.MX,linreg,1.0066,1.1629,1.0784,0.0602,-6.7042,0.0093,1.0
EEM,Top3Ensamble,0.2521,0.1392,0.3731,0.005,-1.0302,-0.8741,0.3333
EEM,arima,0.2667,0.1232,0.3509,0.0053,-0.796,-0.7941,0.3333
EEM,lgbm,0.3355,0.2083,0.4564,0.0067,-2.0375,-1.295,0.3333
EEM,rf,0.2367,0.1293,0.3596,0.0047,-0.8856,-0.7502,0.3333
GFNORTEO.MX,Top3Ensamble,1.7315,5.5402,2.3538,0.0102,0.3236,0.4102,0.8333
GFNORTEO.MX,arima,1.8189,5.2087,2.2822,0.0107,0.3641,0.3838,0.8333
GFNORTEO.MX,lgbm,1.8838,6.5053,2.5505,0.0111,0.2058,0.4065,0.8333
GLD,Top3Ensamble,1.6934,3.4496,1.8573,0.0054,0.9304,0.9315,0.5
GLD,arima,1.6914,3.537,1.8807,0.0054,0.9287,0.9334,0.5
GLD,lgbm,1.6954,3.888,1.9718,0.0054,0.9216,0.9216,0.5
IEF,Top3Ensamble,0.273,0.0919,0.3031,0.0029,0.371,0.491,0.3333
IEF,lgbm,0.297,0.115,0.3391,0.0031,0.2128,0.4229,0.3333
IEF,rf,0.2445,0.0743,0.2725,0.0026,0.4916,0.5533,0.3333
IEF,xgb,0.2777,0.093,0.305,0.0029,0.3633,0.4739,0.3333
QQQ,Top3Ensamble,4.1367,25.4165,5.0415,0.0072,-0.4821,-0.3208,0.8333
QQQ,arima,3.8522,21.1084,4.5944,0.0067,-0.2309,-0.2306,0.8333
QQQ,lgbm,4.902,30.2456,5.4996,0.0086,-0.7638,-0.4802,0.8333
QQQ,xgb,4.3279,34.1626,5.8449,0.0076,-0.9922,-0.5171,0.8333
SPY,Top3Ensamble,3.4384,19.275,4.3903,0.0053,-0.3462,-0.175,0.8333
SPY,arima,3.1838,14.9655,3.8685,0.0049,-0.0452,-0.0299,0.8333
SPY,lgbm,3.2816,18.1157,4.2563,0.0051,-0.2653,-0.1718,0.8333
SPY,xgb,4.3257,32.6291,5.7122,0.0067,-1.2789,-0.6199,0.8333
VNQ,Top3Ensamble,0.5982,0.5773,0.7598,0.0066,0.3808,0.4685,0.3333
VNQ,lgbm,0.6848,0.7096,0.8424,0.0075,0.239,0.3846,0.3333
VNQ,rf,0.5821,0.5737,0.7574,0.0064,0.3848,0.4579,0.3333
VNQ,xgb,0.5404,0.5145,0.7173,0.0059,0.4482,0.504,0.3333
WALMEX.MX,Top3Ensamble,0.551,0.5789,0.7609,0.0098,-0.0365,0.1813,0.3333
WALMEX.MX,arima,0.5823,0.4747,0.689,0.0103,0.1501,0.1802,0.3333
WALMEX.MX,linreg,1.1609,2.0367,1.4271,0.0207,-2.6465,-0.5167,0.8333
WALMEX.MX,rf,0.4955,0.3933,0.6272,0.0088,0.2958,0.3088,0.3333
