ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8677,1.9435,1.3941,0.0137,0.4305,0.4306,0.6667
BIMBOA.MX,lgbm,1.0508,2.2519,1.5006,0.0167,0.3401,0.3497,0.8333
BIMBOA.MX,rf,0.7628,1.7816,1.3348,0.012,0.4779,0.4922,0.6667
CEMEXCPO.MX,Top3Ensamble,0.3233,0.1585,0.3982,0.0148,0.5454,0.5456,0.3333
CEMEXCPO.MX,arima,0.333,0.1582,0.3977,0.0152,0.5464,0.5726,0.3333
CEMEXCPO.MX,rf,0.3287,0.1661,0.4076,0.015,0.5236,0.5363,0.3333
CEMEXCPO.MX,xgb,0.3619,0.1783,0.4222,0.0165,0.4887,0.4888,0.3333
EEM,Top3Ensamble,0.5578,0.5296,0.7277,0.0094,0.283,0.2834,0.3333
EEM,rf,0.7056,0.7799,0.8831,0.0119,-0.0558,0.2647,0.3333
EEM,xgb,0.677,0.7525,0.8675,0.0114,-0.0188,0.2587,0.3333
GFNORTEO.MX,Top3Ensamble,3.8437,23.5507,4.8529,0.0195,0.6794,0.7394,0.6667
GFNORTEO.MX,lgbm,3.5659,21.6351,4.6514,0.0181,0.7055,0.7511,0.5
GFNORTEO.MX,rf,4.1235,26.2988,5.1282,0.0209,0.642,0.7183,0.6667
GLD,Top3Ensamble,13.3665,337.1743,18.3623,0.0292,0.1579,0.204,0.8333
GLD,arima,12.4902,330.9214,18.1912,0.0274,0.1735,0.1848,0.8333
GLD,lgbm,14.9532,351.4413,18.7468,0.0326,0.1223,0.1908,0.8333
GLD,rf,13.5632,354.1647,18.8193,0.0297,0.1155,0.1917,0.8333
IEF,Top3Ensamble,0.2464,0.095,0.3082,0.0026,-1.9069,-0.7917,0.3333
IEF,linreg,0.5004,0.3217,0.5672,0.0052,-8.8427,-1.2405,0.3333
IEF,rf,0.1426,0.0421,0.2052,0.0015,-0.2882,-0.2868,0.3333
IEF,xgb,0.2233,0.0804,0.2836,0.0023,-1.4607,-1.2595,0.3333
QQQ,Top3Ensamble,6.1969,57.4098,7.5769,0.0101,0.4206,0.4381,0.8333
QQQ,lgbm,7.1683,83.9583,9.1629,0.0117,0.1526,0.2111,0.8333
QQQ,rf,5.3169,38.3464,6.1924,0.0086,0.613,0.6135,0.8333
SPY,Top3Ensamble,4.2591,32.0738,5.6634,0.0062,-0.4838,-0.4792,0.8333
SPY,lgbm,4.768,39.7449,6.3044,0.0069,-0.8387,-0.8372,0.8333
SPY,rf,3.8562,26.0125,5.1002,0.0056,-0.2034,-0.1733,0.8333
VNQ,Top3Ensamble,0.6177,0.6434,0.8021,0.0068,0.103,0.1695,0.3333
VNQ,arima,0.6188,0.6572,0.8107,0.0068,0.0838,0.1904,0.3333
VNQ,rf,0.6275,0.6384,0.799,0.0069,0.1099,0.1457,0.3333
WALMEX.MX,Top3Ensamble,0.8001,1.0277,1.0138,0.014,0.1045,0.1046,0.6667
WALMEX.MX,arima,0.8184,1.0321,1.0159,0.0143,0.1007,0.112,0.6667
WALMEX.MX,lgbm,0.8899,1.1884,1.0901,0.0155,-0.0355,-0.0354,0.6667
WALMEX.MX,rf,0.7262,0.9355,0.9672,0.0127,0.1848,0.1903,0.3333
