ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.7554,1.1105,1.0538,0.0118,-0.3447,-0.1441,0.6667
BIMBOA.MX,arima,0.7734,0.9308,0.9648,0.0121,-0.1271,-0.0439,0.3333
BIMBOA.MX,lgbm,0.8565,1.3613,1.1667,0.0134,-0.6484,-0.1841,0.6667
BIMBOA.MX,xgb,0.7956,1.268,1.126,0.0125,-0.5354,-0.3956,0.6667
CEMEXCPO.MX,Top3Ensamble,0.3754,0.1994,0.4465,0.0218,-0.3333,0.4848,0.3333
CEMEXCPO.MX,arima,0.2322,0.0761,0.2759,0.0136,0.4909,0.5112,0.3333
CEMEXCPO.MX,lgbm,0.221,0.0753,0.2744,0.013,0.4963,0.5043,0.3333
CEMEXCPO.MX,linreg,1.0698,1.2909,1.1362,0.0623,-7.6335,0.0205,1.0
EEM,Top3Ensamble,0.3335,0.1821,0.4267,0.0064,0.7781,0.8519,0.0
EEM,arima,0.2782,0.1142,0.3379,0.0053,0.8608,0.8891,0.0
EEM,lgbm,0.4349,0.2968,0.5448,0.0084,0.6383,0.7522,0.1667
EEM,rf,0.3343,0.1881,0.4337,0.0064,0.7708,0.8666,0.0
GFNORTEO.MX,Top3Ensamble,2.8981,10.0899,3.1765,0.0161,0.2919,0.3495,0.8333
GFNORTEO.MX,arima,2.7788,9.2061,3.0342,0.0155,0.354,0.3724,0.8333
GFNORTEO.MX,lgbm,3.0174,11.482,3.3885,0.0168,0.1942,0.3126,0.8333
GLD,Top3Ensamble,2.3739,8.0339,2.8344,0.007,0.6733,0.7034,0.6667
GLD,arima,2.2634,7.1894,2.6813,0.0067,0.7076,0.7377,0.5
GLD,lgbm,2.6631,10.2051,3.1945,0.0078,0.585,0.6151,0.8333
IEF,Top3Ensamble,0.2085,0.0603,0.2456,0.0022,0.3736,0.4534,0.3333
IEF,lgbm,0.2132,0.0662,0.2573,0.0022,0.3121,0.4407,0.3333
IEF,rf,0.211,0.0566,0.2379,0.0022,0.4118,0.439,0.3333
IEF,xgb,0.2076,0.0649,0.2548,0.0021,0.3256,0.4308,0.3333
QQQ,Top3Ensamble,4.2595,24.4281,4.9425,0.0072,0.6186,0.8938,0.6667
QQQ,arima,2.6924,9.2235,3.037,0.0045,0.856,0.8839,0.5
QQQ,lgbm,3.9298,19.9776,4.4696,0.0067,0.6881,0.9013,0.6667
QQQ,xgb,7.5627,67.2008,8.1976,0.0128,-0.0491,0.8438,0.6667
SPY,Top3Ensamble,3.8,20.2524,4.5003,0.0058,0.3706,0.6592,0.8333
SPY,arima,2.4249,7.4343,2.7266,0.0037,0.769,0.7837,0.5
SPY,lgbm,3.6027,19.2953,4.3926,0.0055,0.4003,0.6525,0.8333
SPY,xgb,6.2836,52.4825,7.2445,0.0095,-0.631,0.3454,0.8333
VNQ,Top3Ensamble,0.6412,0.6762,0.8223,0.007,-0.0022,0.0007,0.3333
VNQ,lgbm,0.7159,0.7552,0.869,0.0078,-0.1194,-0.0949,0.3333
VNQ,rf,0.5687,0.6023,0.7761,0.0062,0.1074,0.1076,0.3333
VNQ,xgb,0.6559,0.729,0.8538,0.0072,-0.0805,-0.0801,0.3333
WALMEX.MX,Top3Ensamble,0.6122,0.5281,0.7267,0.0109,-0.8558,-0.8277,0.3333
WALMEX.MX,arima,0.5153,0.4876,0.6983,0.0091,-0.7134,-0.69,0.3333
WALMEX.MX,linreg,0.7853,0.7531,0.8678,0.0139,-1.6463,-1.4432,0.3333
WALMEX.MX,rf,0.5472,0.4586,0.6772,0.0097,-0.6115,-0.5692,0.3333
