ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.105,1.658,1.2876,0.0187,-0.2704,-0.227,0.8333
BIMBOA.MX,arima,1.0122,1.4332,1.1972,0.0171,-0.0981,-0.0621,0.8333
BIMBOA.MX,lgbm,1.1626,1.9073,1.381,0.0196,-0.4614,-0.3928,0.8333
BIMBOA.MX,xgb,1.1439,1.7341,1.3169,0.0193,-0.3287,-0.2987,0.8333
CEMEXCPO.MX,Top3Ensamble,0.2459,0.0858,0.2929,0.0128,0.5934,0.6475,0.3333
CEMEXCPO.MX,arima,0.2361,0.0761,0.2758,0.0124,0.6395,0.6446,0.3333
CEMEXCPO.MX,rf,0.2741,0.1087,0.3297,0.0142,0.4849,0.6399,0.3333
EEM,Top3Ensamble,0.3731,0.2168,0.4656,0.0069,0.2821,0.6829,0.3333
EEM,arima,0.2446,0.1255,0.3542,0.0045,0.5845,0.6052,0.3333
EEM,rf,0.6168,0.5143,0.7172,0.0114,-0.7031,0.5565,0.3333
GFNORTEO.MX,Top3Ensamble,2.1319,8.8953,2.9825,0.0121,-3.4079,-2.8913,0.8333
GFNORTEO.MX,rf,2.9468,22.2536,4.7174,0.0168,-10.0273,-8.6987,0.8333
GFNORTEO.MX,xgb,1.5528,4.1196,2.0297,0.0088,-1.0414,-0.9602,0.8333
GLD,Top3Ensamble,2.3578,11.5699,3.4015,0.0062,0.6106,0.6322,0.8333
GLD,arima,2.1736,9.2293,3.038,0.0057,0.6893,0.6896,0.8333
GLD,rf,2.3395,12.2974,3.5068,0.0061,0.5861,0.6105,0.8333
GLD,xgb,2.8181,15.9152,3.9894,0.0074,0.4643,0.5556,0.8333
IEF,Top3Ensamble,0.2244,0.0845,0.2907,0.0023,0.4082,0.4113,0.3333
IEF,arima,0.2323,0.0914,0.3023,0.0024,0.3601,0.3686,0.3333
IEF,lgbm,0.2513,0.0974,0.3121,0.0026,0.3178,0.3701,0.3333
IEF,rf,0.2169,0.0826,0.2874,0.0022,0.4214,0.4222,0.3333
QQQ,Top3Ensamble,6.3487,65.2187,8.0758,0.0105,0.5331,0.5406,0.8333
QQQ,lgbm,6.9279,73.8404,8.593,0.0114,0.4714,0.5123,0.8333
QQQ,rf,5.9506,60.7187,7.7922,0.0099,0.5653,0.5655,0.8333
QQQ,xgb,6.3324,65.7767,8.1103,0.0105,0.5291,0.5312,0.8333
SPY,Top3Ensamble,4.9823,37.1971,6.0989,0.0075,0.6305,0.6305,0.8333
SPY,arima,4.7859,39.0007,6.2451,0.0072,0.6126,0.6316,0.8333
SPY,rf,5.2213,38.9333,6.2397,0.0078,0.6133,0.6226,0.8333
SPY,xgb,5.242,37.7932,6.1476,0.0078,0.6246,0.6274,0.8333
VNQ,Top3Ensamble,0.5938,0.5523,0.7432,0.0066,0.0607,0.0722,0.3333
VNQ,lgbm,0.6526,0.6222,0.7888,0.0073,-0.0581,-0.023,0.3333
VNQ,rf,0.5566,0.5003,0.7073,0.0062,0.1493,0.1578,0.3333
VNQ,xgb,0.6067,0.5868,0.7661,0.0068,0.0021,0.0037,0.3333
WALMEX.MX,Top3Ensamble,0.5389,0.4454,0.6674,0.0088,0.3916,0.4075,0.3333
WALMEX.MX,rf,0.5672,0.4606,0.6787,0.0093,0.3708,0.3708,0.3333
WALMEX.MX,xgb,0.5432,0.4648,0.6818,0.0089,0.3651,0.4296,0.3333
