ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5934,0.5658,0.7522,0.0092,0.3431,0.4129,0.3333
BIMBOA.MX,arima,0.6269,0.5798,0.7614,0.0098,0.3269,0.3425,0.3333
BIMBOA.MX,lgbm,0.6877,0.6959,0.8342,0.0107,0.192,0.4275,0.3333
BIMBOA.MX,xgb,0.6249,0.6279,0.7924,0.0097,0.2711,0.3043,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3528,0.1735,0.4165,0.0206,-0.2106,0.5363,0.3333
CEMEXCPO.MX,arima,0.2164,0.0713,0.2669,0.0128,0.5027,0.5377,0.3333
CEMEXCPO.MX,lgbm,0.2045,0.0684,0.2615,0.012,0.5227,0.525,0.3333
CEMEXCPO.MX,linreg,1.0343,1.1946,1.093,0.0605,-7.3379,0.1281,1.0
EEM,Top3Ensamble,0.31,0.1535,0.3918,0.0059,0.7344,0.8203,0.0
EEM,arima,0.2702,0.1058,0.3252,0.0052,0.817,0.8531,0.0
EEM,lgbm,0.3902,0.2363,0.4861,0.0075,0.5911,0.7091,0.1667
EEM,rf,0.3167,0.166,0.4075,0.0061,0.7128,0.8322,0.0
GFNORTEO.MX,Top3Ensamble,2.7142,9.2432,3.0403,0.0151,0.2915,0.3315,0.8333
GFNORTEO.MX,arima,2.5759,8.4609,2.9088,0.0143,0.3515,0.3588,0.8333
GFNORTEO.MX,lgbm,2.8525,10.5691,3.251,0.0158,0.1899,0.2884,0.8333
GLD,Top3Ensamble,2.5636,9.7714,3.1259,0.0075,0.684,0.7196,0.6667
GLD,arima,2.354,8.025,2.8328,0.0069,0.7405,0.7696,0.5
GLD,lgbm,2.9518,12.8333,3.5824,0.0086,0.5849,0.6276,0.8333
IEF,Top3Ensamble,0.2022,0.0548,0.2342,0.0021,0.4573,0.5229,0.3333
IEF,lgbm,0.2132,0.0661,0.2571,0.0022,0.3457,0.4681,0.3333
IEF,rf,0.2053,0.0524,0.2289,0.0021,0.4814,0.5019,0.3333
IEF,xgb,0.1946,0.0537,0.2317,0.002,0.4687,0.5446,0.3333
QQQ,Top3Ensamble,4.4993,26.8748,5.1841,0.0076,0.5028,0.8672,0.6667
QQQ,arima,2.8211,9.6651,3.1089,0.0048,0.8212,0.8609,0.5
QQQ,lgbm,4.0872,21.6338,4.6512,0.0069,0.5998,0.8743,0.6667
QQQ,xgb,7.9959,74.4179,8.6266,0.0135,-0.3767,0.8061,0.6667
SPY,Top3Ensamble,3.9015,20.6126,4.5401,0.0059,0.1854,0.5772,0.8333
SPY,arima,2.3943,7.32,2.7056,0.0036,0.7107,0.7454,0.5
SPY,lgbm,3.6999,19.7409,4.4431,0.0056,0.2198,0.5627,0.8333
SPY,xgb,6.2415,52.2083,7.2255,0.0095,-1.0633,0.1599,0.8333
VNQ,Top3Ensamble,0.5676,0.59,0.7681,0.0062,0.1357,0.1578,0.3333
VNQ,lgbm,0.6557,0.6776,0.8232,0.0072,0.0074,0.0595,0.3333
VNQ,rf,0.498,0.5272,0.7261,0.0054,0.2278,0.2329,0.3333
VNQ,xgb,0.5917,0.6296,0.7935,0.0065,0.0776,0.0989,0.3333
WALMEX.MX,Top3Ensamble,0.6006,0.5135,0.7166,0.0107,-1.037,-0.9964,0.3333
WALMEX.MX,arima,0.4924,0.4559,0.6752,0.0087,-0.8086,-0.7949,0.3333
WALMEX.MX,linreg,0.7895,0.7589,0.8711,0.014,-2.0104,-1.7891,0.3333
WALMEX.MX,rf,0.531,0.4422,0.665,0.0094,-0.7541,-0.6912,0.3333
