ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9105,1.424,1.1933,0.0147,0.7821,0.8721,0.3333
BIMBOA.MX,arima,0.8132,1.065,1.032,0.0132,0.837,0.8736,0.3333
BIMBOA.MX,lgbm,1.0697,1.7762,1.3328,0.0173,0.7282,0.8697,0.5
BIMBOA.MX,xgb,0.9939,1.6496,1.2844,0.0161,0.7476,0.8582,0.3333
CEMEXCPO.MX,Top3Ensamble,0.4801,0.2975,0.5454,0.0278,-2.0809,0.2229,0.3333
CEMEXCPO.MX,arima,0.2107,0.0687,0.2622,0.0123,0.2882,0.3059,0.3333
CEMEXCPO.MX,lgbm,0.2528,0.0903,0.3005,0.0147,0.0651,0.2537,0.3333
CEMEXCPO.MX,linreg,1.2387,1.6488,1.2841,0.0719,-16.0749,-0.1847,1.0
EEM,Top3Ensamble,0.3964,0.22,0.4691,0.0077,0.8334,0.9209,0.0
EEM,arima,0.3153,0.1319,0.3631,0.0062,0.9001,0.929,0.0
EEM,lgbm,0.5363,0.3793,0.6159,0.0105,0.7127,0.8907,0.0
EEM,rf,0.394,0.2196,0.4686,0.0077,0.8337,0.9211,0.0
GFNORTEO.MX,Top3Ensamble,2.4073,8.6436,2.94,0.0137,0.5975,0.7819,0.6667
GFNORTEO.MX,arima,2.2426,7.0065,2.647,0.0128,0.6737,0.7748,0.6667
GFNORTEO.MX,lgbm,2.7779,11.0097,3.3181,0.0158,0.4873,0.7799,0.6667
GLD,Top3Ensamble,1.959,5.2253,2.2859,0.0059,0.9264,0.9305,0.5
GLD,arima,1.9377,5.1234,2.2635,0.0059,0.9279,0.9381,0.5
GLD,lgbm,2.04,6.0382,2.4573,0.0061,0.915,0.9157,0.5
IEF,Top3Ensamble,0.2609,0.0828,0.2878,0.0027,0.619,0.7715,0.1667
IEF,lgbm,0.2622,0.0842,0.2902,0.0027,0.6127,0.7735,0.1667
IEF,rf,0.25,0.0729,0.2701,0.0026,0.6646,0.7832,0.1667
IEF,xgb,0.2752,0.0947,0.3078,0.0028,0.5643,0.7458,0.1667
QQQ,Top3Ensamble,4.783,27.2161,5.2169,0.0083,0.3872,0.7818,0.6667
QQQ,arima,2.8983,12.0918,3.4773,0.005,0.7277,0.7901,0.5
QQQ,lgbm,4.9058,28.3461,5.3241,0.0085,0.3617,0.7379,0.6667
QQQ,xgb,6.8065,57.6852,7.5951,0.0117,-0.2989,0.7443,0.6667
SPY,Top3Ensamble,3.7031,20.151,4.489,0.0057,0.3189,0.7071,0.6667
SPY,arima,2.4765,8.4267,2.9029,0.0038,0.7152,0.772,0.5
SPY,lgbm,3.3566,16.7645,4.0944,0.0052,0.4334,0.6728,0.8333
SPY,xgb,6.2697,52.5641,7.2501,0.0096,-0.7766,0.5259,0.8333
VNQ,Top3Ensamble,0.5154,0.4214,0.6491,0.0056,-0.0807,0.0206,0.3333
VNQ,lgbm,0.6134,0.5045,0.7103,0.0067,-0.2939,-0.2294,0.3333
VNQ,rf,0.4533,0.3927,0.6267,0.0049,-0.0072,0.1145,0.3333
VNQ,xgb,0.4924,0.424,0.6512,0.0053,-0.0874,0.0363,0.3333
WALMEX.MX,Top3Ensamble,0.5637,0.4585,0.6772,0.01,-0.4702,-0.4609,0.3333
WALMEX.MX,arima,0.5357,0.4739,0.6884,0.0095,-0.5195,-0.3497,0.3333
WALMEX.MX,linreg,0.7691,0.8208,0.906,0.0137,-1.6317,-1.1313,0.3333
WALMEX.MX,rf,0.5258,0.3909,0.6252,0.0093,-0.2532,-0.2532,0.3333
