ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.2826,1.8958,1.3769,0.0208,0.7971,0.8113,0.5
BIMBOA.MX,arima,1.2086,1.7877,1.337,0.0195,0.8087,0.8199,0.5
BIMBOA.MX,lgbm,1.343,2.1832,1.4776,0.0218,0.7663,0.79,0.5
BIMBOA.MX,xgb,1.2961,1.8851,1.373,0.021,0.7982,0.8079,0.5
CEMEXCPO.MX,Top3Ensamble,0.2393,0.0805,0.2838,0.0126,-0.6412,-0.6273,0.3333
CEMEXCPO.MX,arima,0.2186,0.0655,0.2559,0.0115,-0.334,-0.3313,0.3333
CEMEXCPO.MX,rf,0.2674,0.1116,0.334,0.0141,-1.2734,-1.1905,0.3333
EEM,Top3Ensamble,0.4173,0.3049,0.5522,0.0077,0.5344,0.5953,0.3333
EEM,arima,0.3873,0.2601,0.51,0.0071,0.6028,0.6191,0.3333
EEM,rf,0.4969,0.4259,0.6526,0.0092,0.3496,0.4834,0.3333
GFNORTEO.MX,Top3Ensamble,2.3386,9.1573,3.0261,0.0131,0.0438,0.088,0.8333
GFNORTEO.MX,rf,2.2871,8.7678,2.961,0.0128,0.0845,0.114,0.8333
GFNORTEO.MX,xgb,2.3943,9.6019,3.0987,0.0134,-0.0026,0.0591,0.8333
GLD,Top3Ensamble,3.5904,23.1032,4.8066,0.0096,0.4499,0.5136,0.8333
GLD,arima,3.3962,20.1333,4.487,0.009,0.5206,0.5396,0.8333
GLD,rf,3.9291,26.8053,5.1774,0.0105,0.3617,0.4708,0.8333
GLD,xgb,3.6801,24.7608,4.976,0.0098,0.4104,0.4938,0.8333
IEF,Top3Ensamble,0.2141,0.0714,0.2673,0.0022,0.4105,0.5274,0.3333
IEF,arima,0.2047,0.0608,0.2466,0.0021,0.498,0.5126,0.3333
IEF,lgbm,0.262,0.1092,0.3305,0.0027,0.0986,0.4449,0.3333
IEF,rf,0.2068,0.0656,0.2561,0.0021,0.4585,0.5586,0.3333
QQQ,Top3Ensamble,7.1909,78.3935,8.854,0.0118,0.4076,0.4206,0.8333
QQQ,lgbm,7.1235,79.0385,8.8904,0.0117,0.4027,0.4088,0.8333
QQQ,rf,7.1737,78.5432,8.8625,0.0118,0.4065,0.4261,0.8333
QQQ,xgb,7.3568,81.4038,9.0224,0.0121,0.3849,0.4001,0.8333
SPY,Top3Ensamble,5.544,46.0493,6.786,0.0083,0.407,0.4085,0.8333
SPY,arima,5.5153,48.589,6.9706,0.0083,0.3743,0.4158,0.8333
SPY,rf,5.6688,46.6124,6.8273,0.0085,0.3998,0.4007,0.8333
SPY,xgb,5.8477,47.5897,6.8985,0.0087,0.3872,0.3906,0.8333
VNQ,Top3Ensamble,0.5842,0.5714,0.7559,0.0065,0.1022,0.1028,0.3333
VNQ,lgbm,0.5965,0.5359,0.7321,0.0067,0.1579,0.1613,0.3333
VNQ,rf,0.5907,0.5884,0.7671,0.0066,0.0754,0.0898,0.3333
VNQ,xgb,0.6428,0.6407,0.8004,0.0072,-0.0067,-0.0066,0.3333
WALMEX.MX,Top3Ensamble,0.5725,0.505,0.7106,0.0092,-0.5146,-0.1238,0.3333
WALMEX.MX,rf,0.5565,0.4747,0.689,0.0089,-0.4237,-0.1216,0.3333
WALMEX.MX,xgb,0.6111,0.5625,0.75,0.0098,-0.6873,-0.1964,0.3333
