ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,Top3Ensamble,high_vol_regime,high_vol_regime,2.6816,7.5763,2.7525,0.0107,0.4215,0.4441,0.8333,5,5,False
AAPL,Top3Ensamble,high_vol_regime,normal_vol_regime,1.2072,1.8596,1.3637,0.0048,-5.4476,-0.3949,0.8333,5,5,False
AAPL,arima,high_vol_regime,high_vol_regime,3.795,14.4113,3.7962,0.0152,-6.9663,-6.9612,0.8333,5,5,False
AAPL,arima,high_vol_regime,normal_vol_regime,0.8579,0.8702,0.9328,0.0034,-2.0171,0.5349,0.3333,5,5,False
AAPL,lgbm,high_vol_regime,high_vol_regime,2.6665,8.9484,2.9914,0.0106,0.3168,0.3248,0.8333,5,5,False
AAPL,lgbm,high_vol_regime,normal_vol_regime,2.7293,8.2678,2.8754,0.0108,-27.6656,-1.8386,0.8333,5,5,False
AAPL,linreg,high_vol_regime,high_vol_regime,5.2668,36.0279,6.0023,0.021,-18.9156,-3.5819,0.8333,5,5,False
AAPL,linreg,high_vol_regime,normal_vol_regime,5.8589,36.8218,6.0681,0.0232,-126.6666,-7.649,0.8333,5,5,False
AAPL,rf,high_vol_regime,high_vol_regime,2.9445,8.677,2.9457,0.0118,-3.7965,-3.7925,0.8333,5,5,False
AAPL,rf,high_vol_regime,normal_vol_regime,0.5663,0.5242,0.724,0.0022,-0.8174,0.0653,0.3333,5,5,False
AAPL,xgb,high_vol_regime,high_vol_regime,2.812,8.5603,2.9258,0.0112,0.3464,0.4979,0.8333,5,5,False
AAPL,xgb,high_vol_regime,normal_vol_regime,0.4643,0.4534,0.6734,0.0018,-0.5721,-0.0511,0.3333,5,5,False
AMD,Top3Ensamble,high_vol_regime,high_vol_regime,10.7935,156.362,12.5045,0.0521,-0.5956,-0.5507,1.0,5,5,False
AMD,Top3Ensamble,high_vol_regime,normal_vol_regime,2.7729,9.975,3.1583,0.0137,-82.8089,-63.6034,0.8333,5,5,False
AMD,arima,high_vol_regime,high_vol_regime,10.2775,139.7652,11.8222,0.0497,-0.4262,-0.3827,0.8333,5,5,False
AMD,arima,high_vol_regime,normal_vol_regime,1.565,3.087,1.757,0.0077,-24.9366,-19.578,0.8333,5,5,False
AMD,lgbm,high_vol_regime,high_vol_regime,10.7413,158.1598,12.5762,0.0516,-0.614,-0.6023,1.0,5,5,False
AMD,lgbm,high_vol_regime,normal_vol_regime,3.8762,18.0067,4.2434,0.0192,-150.2908,-125.2372,0.8333,5,5,False
AMD,linreg,high_vol_regime,high_vol_regime,10.3903,154.3622,12.4243,0.0491,-1.7963,-1.7945,0.8333,5,5,False
AMD,linreg,high_vol_regime,normal_vol_regime,9.8561,123.7975,11.1264,0.0488,-1039.1355,-222.9446,0.8333,5,5,False
AMD,rf,high_vol_regime,high_vol_regime,11.3617,174.9206,13.2258,0.055,-0.785,-0.6833,1.0,5,5,False
AMD,rf,high_vol_regime,normal_vol_regime,2.8776,12.3218,3.5102,0.0142,-102.5267,-68.573,0.8333,5,5,False
AMD,xgb,high_vol_regime,high_vol_regime,17.9688,516.7859,22.7329,0.0863,-8.3617,-7.6497,1.0,5,5,False
AMD,xgb,high_vol_regime,normal_vol_regime,11.2857,229.3945,15.1458,0.0559,-1926.3514,-1069.1226,1.0,5,5,False
AMZN,Top3Ensamble,high_vol_regime,high_vol_regime,4.5508,22.6502,4.7592,0.0219,-0.1228,-0.0391,0.8333,4,4,False
AMZN,arima,high_vol_regime,high_vol_regime,4.8378,26.4829,5.1462,0.0235,-0.457,-0.414,0.8333,4,4,False
AMZN,lgbm,high_vol_regime,high_vol_regime,4.8645,26.0567,5.1046,0.0236,-0.4336,-0.403,0.8333,4,4,False
AMZN,linreg,high_vol_regime,high_vol_regime,4.527,33.7651,5.8108,0.0217,-0.8577,-0.5275,0.8333,4,4,False
AMZN,rf,high_vol_regime,high_vol_regime,4.6808,24.0362,4.9027,0.0226,-0.1915,-0.0204,0.8333,4,4,False
AMZN,xgb,high_vol_regime,high_vol_regime,4.1926,20.6219,4.5411,0.0202,-0.0222,0.0015,0.8333,4,4,False
ASML,Top3Ensamble,high_vol_regime,high_vol_regime,51.6164,3122.0608,55.8754,0.0389,-0.9161,-0.5841,0.8333,5,5,False
ASML,Top3Ensamble,high_vol_regime,normal_vol_regime,6.0899,37.0873,6.0899,0.0044,,1.0,0.5,5,5,False
ASML,arima,high_vol_regime,high_vol_regime,50.1591,2901.8653,53.869,0.0377,-0.7809,-0.5684,0.8333,5,5,False
ASML,arima,high_vol_regime,normal_vol_regime,7.1756,51.4897,7.1756,0.0051,,1.0,0.5,5,5,False
