ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.0188,1.553,1.2462,0.0162,0.6604,0.695,0.8333
BIMBOA.MX,arima,1.0502,1.5708,1.2533,0.0166,0.6565,0.7049,0.6667
BIMBOA.MX,lgbm,1.0783,1.7887,1.3374,0.0172,0.6089,0.6364,0.8333
BIMBOA.MX,xgb,1.0361,1.5473,1.2439,0.0164,0.6617,0.6913,0.8333
CEMEXCPO.MX,Top3Ensamble,0.2046,0.0558,0.2362,0.0108,-0.6656,-0.6653,0.3333
CEMEXCPO.MX,arima,0.1793,0.0433,0.208,0.0095,-0.2914,-0.2382,0.3333
CEMEXCPO.MX,rf,0.2432,0.0851,0.2917,0.0129,-1.5401,-1.5015,0.3333
EEM,Top3Ensamble,0.3808,0.2398,0.4897,0.0069,0.3188,0.3482,0.3333
EEM,arima,0.3793,0.239,0.4888,0.0069,0.3212,0.3531,0.3333
EEM,rf,0.3826,0.2421,0.4921,0.007,0.3122,0.3392,0.3333
GFNORTEO.MX,Top3Ensamble,1.9547,7.2479,2.6922,0.0109,0.185,0.213,0.8333
GFNORTEO.MX,rf,1.9668,7.1662,2.677,0.011,0.1942,0.2196,0.8333
GFNORTEO.MX,xgb,1.9468,7.423,2.7245,0.0109,0.1653,0.1959,0.8333
GLD,Top3Ensamble,3.7913,23.0481,4.8008,0.0101,0.5244,0.5669,0.8333
GLD,arima,3.6727,21.5933,4.6469,0.0098,0.5544,0.5692,0.8333
GLD,rf,4.0817,26.4159,5.1396,0.0109,0.4549,0.5341,0.8333
GLD,xgb,3.7195,23.3309,4.8302,0.01,0.5186,0.565,0.8333
IEF,Top3Ensamble,0.2099,0.0749,0.2737,0.0022,-0.957,-0.9567,0.3333
IEF,arima,0.228,0.0871,0.2952,0.0024,-1.2762,-1.0492,0.3333
IEF,lgbm,0.2373,0.0947,0.3078,0.0025,-1.4753,-1.1445,0.3333
IEF,rf,0.1965,0.0695,0.2636,0.002,-0.8156,-0.8137,0.3333
QQQ,Top3Ensamble,6.0357,54.1315,7.3574,0.0098,0.5641,0.5943,0.8333
QQQ,lgbm,5.8885,53.3358,7.3031,0.0095,0.5705,0.5963,0.8333
QQQ,rf,6.0903,54.9762,7.4146,0.0099,0.5573,0.5891,0.8333
QQQ,xgb,6.2097,57.0649,7.5541,0.0101,0.5404,0.5739,0.8333
SPY,Top3Ensamble,4.1681,32.562,5.7063,0.0062,0.4531,0.4839,0.8333
SPY,arima,4.3297,37.8781,6.1545,0.0064,0.3639,0.502,0.8333
SPY,rf,4.2347,30.3774,5.5116,0.0063,0.4898,0.501,0.8333
SPY,xgb,4.5666,34.036,5.834,0.0068,0.4284,0.4307,0.8333
VNQ,Top3Ensamble,0.6025,0.7926,0.8903,0.0067,-0.4794,-0.3492,0.3333
VNQ,lgbm,0.6194,0.747,0.8643,0.0069,-0.3944,-0.2291,0.3333
VNQ,rf,0.5918,0.7835,0.8851,0.0066,-0.4625,-0.3715,0.3333
VNQ,xgb,0.6933,0.9312,0.965,0.0078,-0.7382,-0.5979,0.3333
WALMEX.MX,Top3Ensamble,0.6926,0.6628,0.8141,0.0112,-0.4437,-0.2496,0.3333
WALMEX.MX,rf,0.6166,0.5376,0.7332,0.0099,-0.1711,-0.0126,0.3333
WALMEX.MX,xgb,0.8013,0.8839,0.9402,0.0129,-0.9253,-0.692,0.3333
