ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.0349,2.269,1.5063,0.0155,0.5591,0.5882,0.8333
BIMBOA.MX,lgbm,1.0807,2.3609,1.5365,0.0162,0.5413,0.5874,0.8333
BIMBOA.MX,rf,1.0335,2.2761,1.5087,0.0156,0.5578,0.5737,0.8333
CEMEXCPO.MX,Top3Ensamble,0.41,0.244,0.494,0.019,-0.2811,-0.2777,0.3333
CEMEXCPO.MX,arima,0.3755,0.2382,0.4881,0.0175,-0.2506,-0.2318,0.3333
CEMEXCPO.MX,rf,0.443,0.2646,0.5143,0.0206,-0.389,-0.3473,0.3333
CEMEXCPO.MX,xgb,0.4114,0.2495,0.4995,0.0191,-0.31,-0.2984,0.3333
EEM,Top3Ensamble,0.628,0.6318,0.7949,0.0104,0.4673,0.4735,0.3333
EEM,rf,0.7265,0.8461,0.9199,0.0121,0.2866,0.3446,0.3333
EEM,xgb,0.6883,0.7685,0.8766,0.0113,0.3521,0.5104,0.3333
GFNORTEO.MX,Top3Ensamble,3.636,20.2632,4.5015,0.0179,-0.9306,-0.7708,0.8333
GFNORTEO.MX,lgbm,2.5833,11.1876,3.3448,0.0127,-0.0659,-0.0191,0.8333
GFNORTEO.MX,rf,5.4139,47.573,6.8973,0.0267,-3.5325,-2.501,0.8333
GLD,Top3Ensamble,13.3999,330.6812,18.1846,0.0295,-4.1306,-4.0615,0.8333
GLD,arima,13.2275,340.0261,18.4398,0.0292,-4.2756,-4.2754,0.8333
GLD,lgbm,12.33,288.2753,16.9787,0.0272,-3.4727,-3.4612,0.8333
GLD,rf,15.7075,398.8511,19.9713,0.0344,-5.1883,-4.7054,0.8333
IEF,Top3Ensamble,0.3062,0.1448,0.3805,0.0032,0.5587,0.7526,0.1667
IEF,linreg,0.4805,0.3119,0.5585,0.005,0.0494,0.6897,0.3333
IEF,rf,0.2283,0.097,0.3115,0.0024,0.7042,0.746,0.0
IEF,xgb,0.2695,0.1193,0.3453,0.0028,0.6365,0.7366,0.1667
QQQ,Top3Ensamble,7.5102,71.9407,8.4818,0.0124,-0.5979,-0.4295,0.8333
QQQ,lgbm,8.9075,102.2124,10.11,0.0147,-1.2703,-0.9479,0.8333
QQQ,rf,6.3224,50.4603,7.1035,0.0104,-0.1208,-0.0569,0.8333
SPY,Top3Ensamble,5.094,40.916,6.3966,0.0074,-0.7602,-0.7333,0.8333
SPY,lgbm,5.7832,50.8399,7.1302,0.0084,-1.1872,-1.1153,0.8333
SPY,rf,4.4613,32.9451,5.7398,0.0065,-0.4173,-0.4137,0.8333
VNQ,Top3Ensamble,0.6635,0.7023,0.838,0.0071,0.7394,0.7738,0.0
VNQ,arima,0.6757,0.7279,0.8532,0.0073,0.7299,0.7723,0.0
VNQ,rf,0.6621,0.6803,0.8248,0.0071,0.7476,0.7747,0.0
WALMEX.MX,Top3Ensamble,0.6446,0.7597,0.8716,0.0112,0.3098,0.3382,0.3333
WALMEX.MX,arima,0.6443,0.7221,0.8498,0.0112,0.3439,0.3483,0.3333
WALMEX.MX,lgbm,0.7276,0.8979,0.9476,0.0126,0.1842,0.2416,0.3333
WALMEX.MX,rf,0.6599,0.7526,0.8675,0.0114,0.3162,0.3564,0.3333
