ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.6802,0.6822,0.826,0.0111,0.2414,0.2698,0.3333
BIMBOA.MX,lgbm,0.8482,1.0191,1.0095,0.0139,-0.1332,-0.0005,0.6667
BIMBOA.MX,rf,0.5676,0.4865,0.6975,0.0092,0.459,0.4598,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3482,0.1779,0.4217,0.0158,-0.0359,-0.034,0.3333
CEMEXCPO.MX,arima,0.358,0.1786,0.4226,0.0163,-0.0399,0.035,0.3333
CEMEXCPO.MX,rf,0.3427,0.1771,0.4209,0.0155,-0.0316,-0.0056,0.3333
CEMEXCPO.MX,xgb,0.3973,0.2074,0.4554,0.018,-0.208,-0.2077,0.3333
EEM,Top3Ensamble,0.5081,0.435,0.6595,0.0086,0.5131,0.5173,0.3333
EEM,rf,0.6798,0.7435,0.8623,0.0115,0.1677,0.4891,0.3333
EEM,xgb,0.6367,0.6094,0.7806,0.0108,0.3178,0.5082,0.3333
GFNORTEO.MX,Top3Ensamble,3.8753,23.1459,4.811,0.0202,0.631,0.7034,0.6667
GFNORTEO.MX,lgbm,3.7327,22.0339,4.694,0.0195,0.6487,0.7124,0.6667
GFNORTEO.MX,rf,4.0179,24.6293,4.9628,0.021,0.6073,0.6889,0.8333
GLD,Top3Ensamble,11.9889,312.0019,17.6636,0.0262,0.4213,0.446,0.8333
GLD,arima,11.0479,307.429,17.5337,0.0243,0.4298,0.4384,0.8333
GLD,lgbm,13.698,330.1641,18.1704,0.0299,0.3877,0.4298,0.8333
GLD,rf,12.1277,314.3586,17.7302,0.0267,0.417,0.447,0.8333
IEF,Top3Ensamble,0.2214,0.0633,0.2516,0.0023,0.0516,0.3568,0.3333
IEF,linreg,0.4245,0.2295,0.4791,0.0044,-2.4383,0.1441,0.3333
IEF,rf,0.131,0.0271,0.1648,0.0014,0.5933,0.6257,0.3333
IEF,xgb,0.2243,0.0719,0.2681,0.0023,-0.0771,-0.024,0.3333
QQQ,Top3Ensamble,4.8751,37.6462,6.1356,0.0079,0.2002,0.253,0.8333
QQQ,lgbm,5.42,49.4395,7.0313,0.0088,-0.0504,0.1126,0.8333
QQQ,rf,4.6677,30.1301,5.4891,0.0075,0.3599,0.363,0.8333
SPY,Top3Ensamble,2.8101,12.1306,3.4829,0.0041,-0.3239,-0.3237,0.8333
SPY,lgbm,3.0973,15.415,3.9262,0.0045,-0.6823,-0.6451,0.8333
SPY,rf,2.6667,10.3627,3.2191,0.0039,-0.1309,-0.0844,0.8333
VNQ,Top3Ensamble,0.6049,0.5623,0.7499,0.0067,0.0459,0.1346,0.3333
VNQ,arima,0.6094,0.5761,0.759,0.0067,0.0224,0.1603,0.3333
VNQ,rf,0.6112,0.5579,0.7469,0.0067,0.0534,0.1037,0.3333
WALMEX.MX,Top3Ensamble,0.6533,0.6647,0.8153,0.0114,0.4764,0.4957,0.3333
WALMEX.MX,arima,0.6616,0.704,0.839,0.0116,0.4454,0.5046,0.3333
WALMEX.MX,lgbm,0.7284,0.772,0.8786,0.0127,0.3918,0.411,0.3333
WALMEX.MX,rf,0.6074,0.6018,0.7758,0.0106,0.5259,0.5271,0.3333
