ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,5.81,37.0426,6.0863,0.0216,-4.7947,-3.9185,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.3178,2.9197,1.7087,0.0049,0.9141,0.9182,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,14.1783,301.67,17.3687,0.0455,0.7808,0.8464,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,1.2633,2.2393,1.4964,0.0046,0.9961,0.9989,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,6.312,45.1952,6.7227,0.0249,0.5002,0.9408,0.6667,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.459,2.6997,1.6431,0.0058,0.9461,0.9461,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,35.62,1497.2615,38.6945,0.0247,-0.0968,-0.0946,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,13.8433,201.3037,14.1882,0.0096,0.8246,0.8361,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,12.4678,182.5642,13.5116,0.0312,0.2248,0.4241,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,2.5683,7.7775,2.7888,0.0062,0.9648,0.9649,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.8147,10.4575,3.2338,0.0059,0.3706,0.4066,0.8333,4,4,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,32.684,1657.5271,40.7127,0.0388,-0.0027,0.2084,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,3.816,20.07,4.4799,0.0047,0.9289,0.9322,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,18.572,404.345,20.1083,0.0186,-2.5435,-2.0947,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,5.318,37.6216,6.1336,0.0053,0.7265,0.7508,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,6.2811,54.5888,7.3884,0.0358,-0.1188,-0.1174,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.0883,1.537,1.2398,0.0061,0.9302,0.944,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,8.827,157.5632,12.5524,0.0249,0.3855,0.5738,0.8333,5,4,True
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,0.7,0.6593,0.812,0.0021,0.9954,0.9982,0.0,5,4,True
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,3.7833,14.7509,3.8407,0.0164,0.1441,0.4422,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.3378,2.6799,1.6371,0.0058,0.9118,0.9137,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,4.615,22.3772,4.7305,0.0148,-0.8862,-0.6824,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.5389,4.0415,2.0103,0.005,-1.1687,-0.8948,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,27.4589,1173.703,34.2593,0.0302,-0.409,-0.4089,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,5.7833,41.2547,6.423,0.0063,0.8773,0.9219,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,13.3844,208.0958,14.4255,0.024,0.8412,0.9434,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,2.2833,9.3646,3.0602,0.0039,0.9963,0.9964,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,12.884,202.6043,14.2339,0.0252,-1.3841,-1.3756,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,3.005,11.5575,3.3996,0.0059,0.732,0.7375,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,5.075,29.3209,5.4149,0.0169,0.4739,0.5805,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,2.01,4.6763,2.1625,0.0067,0.8487,0.8495,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,22.1471,725.6521,26.9379,0.0342,-0.4274,-0.4006,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,4.0587,20.2033,4.4948,0.0061,0.9384,0.9425,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,2.5011,7.115,2.6674,0.0219,0.3365,0.4976,0.8333,5,4,True
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.695,0.7053,0.8398,0.0059,0.9682,0.9717,0.0,5,4,True
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,11.8844,159.3184,12.6221,0.029,0.269,0.3563,0.8333,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,3.145,12.6881,3.562,0.0075,0.9684,0.9698,0.5,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,2.8617,11.0469,3.3237,0.03,-0.717,-0.5559,0.8333,5,4,True
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.4722,0.3355,0.5793,0.0051,0.8832,0.9148,0.0,5,4,True
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,5.1909,33.705,5.8056,0.0255,0.426,0.4682,0.8333,5,5,False
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,0.94,1.4074,1.1863,0.0048,0.9402,0.9474,0.3333,5,5,False
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,6.2892,57.3344,7.5719,0.0372,0.2478,0.2911,0.8333,5,4,True
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,0.275,0.0776,0.2787,0.0018,0.9997,0.9998,0.0,5,4,True
PG,_NaiveModel,high_vol_regime,high_vol_regime,2.745,7.8132,2.7952,0.0188,-1.2189,-1.1925,0.8333,5,4,True
PG,_NaiveModel,high_vol_regime,normal_vol_regime,0.8111,0.8643,0.9297,0.0056,0.8311,0.8359,0.0,5,4,True
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,4.7756,30.0738,5.484,0.0339,0.3728,0.3813,0.8333,5,4,True
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,0.6433,0.7064,0.8405,0.0045,0.8666,0.9095,0.0,5,4,True
TSLA,_NaiveModel,high_vol_regime,high_vol_regime,12.5814,202.4605,14.2289,0.0327,-0.5412,-0.3812,0.8333,5,5,False
TSLA,_NaiveModel,high_vol_regime,normal_vol_regime,2.72,7.9106,2.8126,0.0074,0.9583,0.9595,0.5,5,5,False
TSM,_NaiveModel,high_vol_regime,high_vol_regime,10.6333,143.8013,11.9917,0.0277,-0.0813,-0.0096,0.8333,5,5,False
TSM,_NaiveModel,high_vol_regime,normal_vol_regime,2.2283,6.0229,2.4542,0.0058,0.9752,0.9761,0.5,5,5,False
UNH,_NaiveModel,high_vol_regime,high_vol_regime,11.804,170.5658,13.0601,0.0345,0.5506,0.9177,0.6667,5,5,False
UNH,_NaiveModel,high_vol_regime,normal_vol_regime,1.327,3.203,1.7897,0.004,0.9946,0.9949,0.5,5,5,False
V,_NaiveModel,high_vol_regime,high_vol_regime,8.0133,125.9786,11.224,0.0247,-0.0056,0.1035,0.8333,5,5,False
V,_NaiveModel,high_vol_regime,normal_vol_regime,1.4078,2.8719,1.6947,0.0045,0.6211,0.6218,0.8333,5,5,False
WMT,_NaiveModel,high_vol_regime,high_vol_regime,2.4163,6.233,2.4966,0.0188,-0.0551,-0.0504,0.8333,5,4,True
WMT,_NaiveModel,high_vol_regime,normal_vol_regime,0.2929,0.1165,0.3413,0.0023,0.9668,0.9794,0.0,5,4,True
