ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8373,1.0055,1.0027,0.0142,-0.3945,-0.324,0.6667
BIMBOA.MX,arima,0.681,0.5515,0.7427,0.0115,-0.1243,-0.1195,0.3333
BIMBOA.MX,lgbm,0.8496,1.0327,1.0162,0.0144,-0.4323,-0.2688,0.6667
BIMBOA.MX,rf,1.1861,2.163,1.4707,0.02,-0.6825,-0.5706,0.8333
BIMBOA.MX,xgb,0.7271,0.6387,0.7992,0.0123,-0.3019,-0.2866,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3932,0.2699,0.5196,0.0186,-0.4528,-0.3679,0.3333
CEMEXCPO.MX,arima,0.3738,0.2453,0.4953,0.0177,-0.3201,-0.3133,0.3333
CEMEXCPO.MX,rf,0.4253,0.3035,0.5509,0.0201,-0.6333,-0.4304,0.3333
CEMEXCPO.MX,xgb,0.6649,0.6348,0.7967,0.0308,-2.0288,-0.8163,0.3333
EEM,Top3Ensamble,0.4591,0.3615,0.6013,0.0084,0.8321,0.8457,0.0
EEM,arima,0.3603,0.2088,0.4569,0.0067,0.5967,0.5974,0.3333
EEM,rf,0.6727,0.6567,0.8104,0.0123,0.695,0.7846,0.1667
EEM,xgb,0.5631,0.4232,0.6506,0.0099,-11.7771,-6.6369,0.3333
GFNORTEO.MX,Top3Ensamble,2.3335,8.7333,2.9552,0.0138,-0.665,-0.6292,0.8333
GFNORTEO.MX,lgbm,2.287,6.1567,2.4813,0.0134,-0.688,-0.4302,0.8333
GFNORTEO.MX,rf,2.2845,8.83,2.9715,0.0135,-0.6834,-0.6527,0.8333
GFNORTEO.MX,xgb,2.4261,9.9083,3.1477,0.0144,-1.0333,-1.019,0.8333
GLD,Top3Ensamble,4.8406,45.2603,6.7276,0.0119,0.0131,0.0744,0.8333
GLD,arima,4.1446,40.3182,6.3497,0.0102,0.1208,0.124,0.8333
GLD,lgbm,4.2528,33.3922,5.7786,0.0104,-9.5222,-6.3001,0.8333
GLD,rf,5.9171,62.7422,7.921,0.0146,-0.3681,-0.2279,0.8333
GLD,xgb,5.1056,46.1953,6.7967,0.0127,-0.1895,-0.113,0.8333
IEF,Top3Ensamble,0.2276,0.0804,0.2835,0.0024,-1.3456,-1.1746,0.3333
IEF,arima,0.193,0.0582,0.2413,0.002,-0.3802,-0.3526,0.3333
IEF,lgbm,0.2742,0.1057,0.3251,0.0028,-1.5048,-1.1964,0.3333
IEF,linreg,0.4145,0.2868,0.5355,0.0043,-24.779,-9.3318,0.3333
IEF,rf,0.1958,0.0577,0.2402,0.002,-0.6835,-0.6613,0.3333
IEF,xgb,0.2601,0.0936,0.3059,0.0027,-7.4139,-6.048,0.3333
QQQ,Top3Ensamble,4.0595,28.0053,5.292,0.0066,0.3196,0.3205,0.8333
QQQ,lgbm,4.2052,34.5609,5.8788,0.0069,0.1604,0.1649,0.8333
QQQ,rf,4.0628,26.7421,5.1713,0.0066,0.3503,0.3576,0.8333
QQQ,xgb,4.0542,27.4378,5.2381,0.0066,0.3758,0.3795,0.8333
SPY,Top3Ensamble,3.2848,14.6265,3.8245,0.0048,0.5456,0.5517,0.8333
SPY,arima,3.5806,18.0656,4.2504,0.0053,0.3907,0.4809,0.8333
SPY,lgbm,2.8471,9.417,3.0687,0.0041,-3.4763,-3.0554,0.8333
SPY,rf,3.3403,15.8528,3.9816,0.0049,0.5075,0.5448,0.8333
SPY,xgb,3.5106,17.2552,4.1539,0.0052,0.418,0.4484,0.8333
VNQ,Top3Ensamble,0.4621,0.2653,0.515,0.0052,-0.375,-0.3744,0.3333
VNQ,arima,0.6346,0.4666,0.6831,0.0071,-2.4194,-2.106,0.3333
VNQ,lgbm,0.4119,0.2504,0.5004,0.0046,-0.1858,0.5159,0.3333
VNQ,rf,0.508,0.3635,0.6029,0.0057,-0.8844,-0.5547,0.3333
VNQ,xgb,0.4431,0.2178,0.4667,0.005,-0.0314,0.0229,0.3333
WALMEX.MX,Top3Ensamble,0.643,0.7872,0.8873,0.0113,-0.926,-0.8552,0.3333
WALMEX.MX,arima,0.6875,0.8551,0.9247,0.0119,-0.6197,-0.5545,0.3333
WALMEX.MX,lgbm,0.7124,0.8452,0.9194,0.0124,-0.601,-0.5215,0.3333
WALMEX.MX,rf,0.6173,0.7254,0.8517,0.0109,-0.7747,-0.7655,0.3333
WALMEX.MX,xgb,0.6746,0.8963,0.9467,0.0119,-2.5282,-1.7547,0.3333
