ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8707,1.1394,1.0674,0.014,0.418,0.4394,0.6667
BIMBOA.MX,arima,0.928,1.2004,1.0956,0.0149,0.3868,0.3982,0.6667
BIMBOA.MX,lgbm,0.8444,1.1381,1.0668,0.0136,0.4186,0.4507,0.6667
BIMBOA.MX,xgb,0.8717,1.2434,1.1151,0.014,0.3648,0.3884,0.6667
CEMEXCPO.MX,Top3Ensamble,0.2756,0.1138,0.3374,0.016,0.5765,0.6012,0.3333
CEMEXCPO.MX,arima,0.2669,0.1077,0.3282,0.0155,0.5993,0.6004,0.3333
CEMEXCPO.MX,rf,0.2904,0.1315,0.3626,0.0169,0.5108,0.5894,0.3333
EEM,Top3Ensamble,0.5919,0.6868,0.8287,0.0111,-0.4273,-0.4239,0.3333
EEM,arima,0.5769,0.6057,0.7782,0.0108,-0.2588,-0.2588,0.3333
EEM,rf,0.6095,0.7927,0.8903,0.0114,-0.6475,-0.6347,0.3333
GFNORTEO.MX,Top3Ensamble,3.7541,18.9706,4.3555,0.0214,-1.6921,-1.5141,0.8333
GFNORTEO.MX,rf,5.7426,54.0399,7.3512,0.0327,-6.6688,-5.351,0.8333
GFNORTEO.MX,xgb,2.1172,6.8065,2.6089,0.0121,0.0341,0.1266,0.8333
GLD,Top3Ensamble,7.1159,87.8568,9.3732,0.0187,0.5071,0.5317,0.8333
GLD,arima,6.8932,86.0597,9.2768,0.0181,0.5172,0.5263,0.8333
GLD,rf,7.193,88.5408,9.4096,0.0189,0.5033,0.5274,0.8333
GLD,xgb,7.4977,91.0784,9.5435,0.0198,0.4891,0.5376,0.8333
IEF,Top3Ensamble,0.2049,0.0671,0.2591,0.0021,0.7674,0.8246,0.0
IEF,arima,0.1831,0.0569,0.2385,0.0019,0.8029,0.8149,0.0
IEF,lgbm,0.2443,0.0959,0.3097,0.0025,0.6677,0.8243,0.1667
IEF,rf,0.2051,0.0661,0.2571,0.0021,0.771,0.8163,0.0
QQQ,Top3Ensamble,5.289,54.3708,7.3737,0.0088,-0.6398,-0.6345,0.8333
QQQ,lgbm,5.4168,55.162,7.4271,0.009,-0.6637,-0.6479,0.8333
QQQ,rf,5.2871,53.8901,7.341,0.0088,-0.6253,-0.6228,0.8333
QQQ,xgb,5.4758,56.4202,7.5113,0.0091,-0.7016,-0.6997,0.8333
SPY,Top3Ensamble,4.1177,34.665,5.8877,0.0062,-0.2629,-0.2628,0.8333
SPY,arima,4.376,40.5908,6.3711,0.0066,-0.4788,-0.3735,0.8333
SPY,rf,3.8604,31.9896,5.6559,0.0058,-0.1654,-0.1646,0.8333
SPY,xgb,4.6778,38.9713,6.2427,0.007,-0.4198,-0.3119,0.8333
VNQ,Top3Ensamble,0.5375,0.4688,0.6847,0.0059,0.6634,0.6968,0.3333
VNQ,lgbm,0.5406,0.465,0.6819,0.006,0.6662,0.7339,0.1667
VNQ,rf,0.6558,0.5344,0.731,0.0073,0.6163,0.6188,0.3333
VNQ,xgb,0.5581,0.5466,0.7393,0.0062,0.6076,0.6644,0.3333
WALMEX.MX,Top3Ensamble,0.8704,1.6133,1.2701,0.0147,0.8082,0.8484,0.3333
WALMEX.MX,rf,0.9465,1.7637,1.328,0.0159,0.7904,0.8591,0.3333
WALMEX.MX,xgb,0.869,1.6289,1.2763,0.0148,0.8064,0.8256,0.3333
