ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9254,1.1819,1.0871,0.0141,0.7693,0.7721,0.3333
BIMBOA.MX,lgbm,0.9264,1.2772,1.1301,0.0141,0.7507,0.7512,0.3333
BIMBOA.MX,rf,0.9327,1.1841,1.0882,0.0143,0.7689,0.7852,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3462,0.1709,0.4133,0.016,-0.6075,-0.6075,0.3333
CEMEXCPO.MX,arima,0.3136,0.1744,0.4176,0.0146,-0.6405,-0.5509,0.3333
CEMEXCPO.MX,rf,0.3636,0.1707,0.4131,0.0168,-0.6057,-0.5497,0.3333
CEMEXCPO.MX,xgb,0.3648,0.1893,0.4351,0.0169,-0.7814,-0.7773,0.3333
EEM,Top3Ensamble,0.5169,0.384,0.6196,0.0084,0.4181,0.451,0.3333
EEM,rf,0.488,0.3734,0.6111,0.0079,0.4341,0.4457,0.3333
EEM,xgb,0.6428,0.6488,0.8055,0.0104,0.0168,0.2379,0.3333
GFNORTEO.MX,Top3Ensamble,2.6194,12.1118,3.4802,0.013,0.159,0.2146,0.8333
GFNORTEO.MX,lgbm,1.6828,4.5529,2.1337,0.0084,0.6839,0.7089,0.6667
GFNORTEO.MX,rf,4.0961,35.9404,5.995,0.0203,-1.4956,-1.099,0.8333
GLD,Top3Ensamble,7.5451,74.6406,8.6395,0.0161,0.3606,0.5282,0.8333
GLD,arima,7.1086,68.5878,8.2818,0.0152,0.4124,0.4613,0.8333
GLD,lgbm,6.4303,60.6921,7.7905,0.0137,0.4801,0.5817,0.8333
GLD,rf,10.2327,123.4973,11.1129,0.0218,-0.0579,0.416,0.8333
IEF,Top3Ensamble,0.3472,0.1793,0.4235,0.0036,0.058,0.2361,0.3333
IEF,linreg,0.4328,0.2555,0.5055,0.0045,-0.3419,0.2153,0.3333
IEF,rf,0.3406,0.1768,0.4205,0.0035,0.0715,0.1647,0.3333
IEF,xgb,0.3179,0.1501,0.3874,0.0033,0.2118,0.2576,0.3333
QQQ,Top3Ensamble,5.3659,40.1412,6.3357,0.0088,-0.9256,-0.9251,0.8333
QQQ,lgbm,6.033,46.1264,6.7916,0.0099,-1.2127,-1.211,0.8333
QQQ,rf,5.1124,37.6666,6.1373,0.0084,-0.8069,-0.8069,0.8333
SPY,Top3Ensamble,3.9339,24.3922,4.9388,0.0057,-0.6706,-0.6641,0.8333
SPY,lgbm,4.1954,27.8463,5.277,0.0061,-0.9072,-0.8762,0.8333
SPY,rf,3.7289,22.3229,4.7247,0.0054,-0.5289,-0.5287,0.8333
VNQ,Top3Ensamble,0.5136,0.4518,0.6722,0.0054,0.3004,0.3508,0.3333
VNQ,arima,0.5271,0.4707,0.6861,0.0056,0.2711,0.3319,0.3333
VNQ,rf,0.5036,0.4345,0.6592,0.0053,0.3271,0.3681,0.3333
WALMEX.MX,Top3Ensamble,0.5306,0.4574,0.6763,0.0092,0.4125,0.43,0.3333
WALMEX.MX,arima,0.5581,0.5184,0.72,0.0097,0.3341,0.4001,0.3333
WALMEX.MX,lgbm,0.5743,0.4848,0.6962,0.01,0.3773,0.3779,0.3333
WALMEX.MX,rf,0.5555,0.4598,0.6781,0.0097,0.4094,0.4225,0.3333
