ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,5.6183,34.1762,5.846,0.0183,0.4151,0.4476,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,2.1045,5.1279,2.2645,0.007,0.8784,0.8964,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,20.4927,489.0678,22.1149,0.0411,0.6578,0.7575,0.6667,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,3.27,13.3283,3.6508,0.0069,0.9918,0.9949,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,5.503,33.7781,5.8119,0.0213,0.7058,0.7144,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.428,2.4238,1.5568,0.0055,0.989,0.9893,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,62.7909,5399.0183,73.478,0.0369,0.6853,0.7027,0.6667,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,10.9125,132.2322,11.4992,0.007,0.9715,0.9758,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,14.0775,223.5253,14.9508,0.0327,0.7804,0.8543,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,2.6871,10.0654,3.1726,0.0064,0.9859,0.9884,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,7.16,51.8433,7.2002,0.0148,-4.9171,-4.8511,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.7677,9.9512,3.1545,0.0057,0.8047,0.805,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,21.6209,587.0743,24.2296,0.0235,0.634,0.6444,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,5.575,42.6241,6.5287,0.0064,0.8944,0.9535,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,23.4957,606.9172,24.6357,0.0229,0.7896,0.828,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,6.3813,49.1701,7.0121,0.0066,0.8667,0.8746,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,7.559,84.1748,9.1747,0.0399,0.7235,0.7334,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,0.842,1.008,1.004,0.0048,0.9621,0.9743,0.3333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,8.7,88.4075,9.4025,0.0233,0.2129,0.8868,0.6667,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,2.054,6.3012,2.5102,0.0056,0.9759,0.9762,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,6.3567,41.4537,6.4385,0.0274,-0.1931,-0.1541,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.3775,2.604,1.6137,0.006,0.8911,0.9101,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,6.4367,43.2909,6.5796,0.0209,0.6621,0.6638,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,2.1344,5.5865,2.3636,0.007,0.9542,0.9577,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,22.6715,578.802,24.0583,0.021,0.694,0.7028,0.6667,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,3.77,15.7257,3.9656,0.0035,0.9919,0.9927,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,11.8929,161.2281,12.6976,0.0228,-0.0757,-0.0335,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,2.7387,10.5159,3.2428,0.0052,0.8323,0.8542,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,10.345,129.4245,11.3765,0.0212,0.3752,0.4752,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,2.2909,7.3871,2.7179,0.0047,0.6057,0.6057,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,5.0667,26.4662,5.1445,0.018,-3.8762,-3.4085,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.6683,3.7836,1.9452,0.006,0.7048,0.765,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,17.6933,403.2187,20.0803,0.029,-0.0017,0.0048,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,2.1578,5.491,2.3433,0.0036,0.9902,0.9906,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,3.1486,12.6748,3.5602,0.0266,-0.4302,-0.2685,0.8333,5,4,True
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.895,0.9297,0.9642,0.0077,0.8947,0.9086,0.0,5,4,True
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,13.3929,213.786,14.6214,0.0309,0.6859,0.6928,0.8333,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,2.1162,7.0025,2.6462,0.0051,0.9685,0.97,0.5,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,2.0133,5.1519,2.2698,0.0233,-0.0848,0.123,0.8333,5,4,True
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.505,0.4035,0.6352,0.0057,0.7179,0.7774,0.0,5,4,True
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,5.659,42.3045,6.5042,0.0264,0.2036,0.2088,0.8333,5,5,False
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,1.496,2.6456,1.6265,0.0069,0.9322,0.9451,0.5,5,5,False
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,10.542,158.121,12.5746,0.0497,0.7866,0.7964,0.5,5,5,False
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,1.272,2.208,1.4859,0.0065,0.9788,0.9797,0.5,5,5,False
