ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.6381,0.5856,0.7653,0.0109,0.4502,0.7074,0.1667
BIMBOA.MX,arima,0.5777,0.5269,0.7259,0.0099,0.5053,0.611,0.3333
BIMBOA.MX,lgbm,0.7664,0.8181,0.9045,0.0131,0.2319,0.6685,0.3333
BIMBOA.MX,xgb,0.644,0.6426,0.8016,0.011,0.3967,0.6834,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3918,0.2037,0.4514,0.0235,-0.4824,0.551,0.3333
CEMEXCPO.MX,arima,0.1343,0.0331,0.182,0.0081,0.759,0.7826,0.0
CEMEXCPO.MX,lgbm,0.2245,0.0705,0.2655,0.0135,0.487,0.6532,0.3333
CEMEXCPO.MX,linreg,0.9225,1.0329,1.0163,0.0554,-6.5147,-0.3225,0.8333
EEM,Top3Ensamble,0.2821,0.1545,0.393,0.0056,-1.2768,-1.2159,0.3333
EEM,arima,0.3021,0.1516,0.3894,0.006,-1.235,-1.2026,0.3333
EEM,lgbm,0.327,0.2037,0.4514,0.0065,-2.0029,-1.5028,0.3333
EEM,rf,0.2731,0.1485,0.3854,0.0054,-1.1897,-1.144,0.3333
GFNORTEO.MX,Top3Ensamble,1.7506,5.5497,2.3558,0.0103,0.2297,0.336,0.8333
GFNORTEO.MX,arima,1.8229,5.2109,2.2827,0.0108,0.2768,0.2987,0.8333
GFNORTEO.MX,lgbm,1.9538,6.585,2.5661,0.0115,0.086,0.3397,0.8333
GLD,Top3Ensamble,1.7942,3.9367,1.9841,0.0058,0.8887,0.8891,0.5
GLD,arima,1.7306,3.7047,1.9248,0.0055,0.8952,0.9008,0.5
GLD,lgbm,1.8579,4.7628,2.1824,0.006,0.8653,0.8663,0.5
IEF,Top3Ensamble,0.2593,0.0825,0.2872,0.0027,0.3161,0.3686,0.3333
IEF,lgbm,0.2842,0.1058,0.3253,0.003,0.1225,0.2422,0.3333
IEF,rf,0.2374,0.0693,0.2632,0.0025,0.4257,0.4394,0.3333
IEF,xgb,0.2565,0.0794,0.2819,0.0027,0.3411,0.3914,0.3333
QQQ,Top3Ensamble,3.507,20.1643,4.4905,0.0061,0.0449,0.0943,0.8333
QQQ,arima,3.5021,19.1441,4.3754,0.0061,0.0932,0.1051,0.8333
QQQ,lgbm,4.3642,24.9048,4.9905,0.0076,-0.1797,-0.0813,0.8333
QQQ,xgb,3.5986,24.6702,4.9669,0.0063,-0.1685,0.0453,0.8333
SPY,Top3Ensamble,2.8275,14.2635,3.7767,0.0044,-0.1885,-0.1156,0.8333
SPY,arima,2.799,12.9187,3.5943,0.0044,-0.0764,-0.0761,0.8333
SPY,lgbm,2.8617,14.5068,3.8088,0.0044,-0.2087,-0.1883,0.8333
SPY,xgb,3.5028,21.6328,4.6511,0.0054,-0.8025,-0.3811,0.8333
VNQ,Top3Ensamble,0.5902,0.5665,0.7527,0.0065,0.5125,0.5406,0.3333
VNQ,lgbm,0.6738,0.6958,0.8342,0.0074,0.4012,0.4651,0.3333
VNQ,rf,0.5739,0.5637,0.7508,0.0063,0.5149,0.5391,0.3333
VNQ,xgb,0.5358,0.5071,0.7121,0.0059,0.5637,0.5727,0.3333
WALMEX.MX,Top3Ensamble,0.5878,0.6243,0.7902,0.0105,-0.1072,0.2222,0.3333
WALMEX.MX,arima,0.5726,0.4656,0.6823,0.0102,0.1744,0.1823,0.3333
WALMEX.MX,linreg,1.2602,2.2208,1.4902,0.0224,-2.9383,-0.3234,0.8333
WALMEX.MX,rf,0.5163,0.4123,0.6421,0.0092,0.2689,0.3065,0.3333
