ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,6.8671,53.1008,7.287,0.0215,-0.443,-0.2093,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.4575,3.2177,1.7938,0.0046,0.9255,0.9258,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,17.9875,336.2069,18.3359,0.0374,0.2098,0.2336,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,3.0614,11.2222,3.35,0.0065,0.8517,0.8614,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,4.9475,25.7235,5.0718,0.0191,-0.6412,-0.4958,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,0.87,1.0992,1.0484,0.0034,0.879,0.9591,0.3333,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,40.9178,2178.0418,46.6695,0.0237,-0.0727,0.2514,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,8.0283,101.4688,10.0732,0.0047,0.8484,0.8724,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,10.61,135.4813,11.6396,0.029,-1.5077,-1.083,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,1.7075,3.7184,1.9283,0.0047,0.8771,0.8956,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,8.5,72.25,8.5,0.0169,,1.0,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,1.815,4.998,2.2356,0.0036,0.6027,0.603,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,16.41,364.5806,19.094,0.0201,-0.2512,-0.1108,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,4.148,26.9242,5.1889,0.0051,0.2924,0.3135,0.8333,5,5,False
