ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8645,1.2029,1.0968,0.0143,0.7064,0.8111,0.3333
BIMBOA.MX,arima,0.7259,0.8576,0.9261,0.012,0.7907,0.8145,0.0
BIMBOA.MX,lgbm,1.0351,1.6246,1.2746,0.0172,0.6035,0.8059,0.6667
BIMBOA.MX,xgb,0.9472,1.4162,1.19,0.0157,0.6544,0.7887,0.5
CEMEXCPO.MX,Top3Ensamble,0.4518,0.2592,0.5091,0.0265,-0.6678,0.6006,0.3333
CEMEXCPO.MX,arima,0.177,0.0528,0.2298,0.0104,0.6603,0.6726,0.3333
CEMEXCPO.MX,lgbm,0.2655,0.0873,0.2955,0.0157,0.4381,0.6057,0.3333
CEMEXCPO.MX,linreg,1.127,1.4196,1.1915,0.0661,-8.1341,0.0388,1.0
EEM,Top3Ensamble,0.3638,0.2231,0.4724,0.0072,0.2578,0.4858,0.3333
EEM,arima,0.3291,0.1591,0.3989,0.0065,0.4709,0.5258,0.3333
EEM,lgbm,0.48,0.3466,0.5888,0.0095,-0.1529,0.3634,0.3333
EEM,rf,0.3521,0.2185,0.4674,0.007,0.2733,0.5033,0.3333
GFNORTEO.MX,Top3Ensamble,2.0168,6.6228,2.5735,0.0117,0.4222,0.5789,0.8333
GFNORTEO.MX,arima,1.9573,5.8575,2.4202,0.0114,0.4889,0.5533,0.8333
GFNORTEO.MX,lgbm,2.2685,8.0093,2.8301,0.0132,0.3012,0.5909,0.8333
GLD,Top3Ensamble,1.7353,3.7168,1.9279,0.0054,0.9645,0.9716,0.5
GLD,arima,1.9446,4.7803,2.1864,0.006,0.9544,0.9651,0.5
GLD,lgbm,1.5857,2.9954,1.7307,0.0049,0.9714,0.9756,0.5
IEF,Top3Ensamble,0.3031,0.1102,0.3319,0.0032,0.654,0.7627,0.1667
IEF,lgbm,0.3055,0.1216,0.3487,0.0032,0.6181,0.7601,0.1667
IEF,rf,0.2836,0.0938,0.3062,0.0029,0.7056,0.7826,0.0
IEF,xgb,0.3203,0.1206,0.3473,0.0033,0.6212,0.7332,0.1667
QQQ,Top3Ensamble,4.4657,26.8808,5.1847,0.0078,-0.2081,0.3781,0.8333
QQQ,arima,3.1482,15.6427,3.9551,0.0055,0.297,0.3885,0.8333
QQQ,lgbm,5.2542,33.6479,5.8007,0.0091,-0.5122,0.2716,0.8333
QQQ,xgb,5.3287,43.2552,6.5769,0.0093,-0.944,0.2859,0.8333
SPY,Top3Ensamble,3.9882,22.299,4.7222,0.0062,-0.3554,0.1599,0.8333
SPY,arima,3.0834,14.206,3.7691,0.0048,0.1365,0.2289,0.8333
SPY,lgbm,3.8992,21.6929,4.6576,0.006,-0.3186,0.0552,0.8333
SPY,xgb,5.7254,43.1536,6.5691,0.0088,-1.6231,-0.0898,0.8333
VNQ,Top3Ensamble,0.5294,0.4858,0.697,0.0058,-0.6234,-0.453,0.3333
VNQ,lgbm,0.6132,0.6148,0.7841,0.0067,-1.0545,-0.8585,0.3333
VNQ,rf,0.4904,0.4367,0.6608,0.0053,-0.4593,-0.3295,0.3333
VNQ,xgb,0.4975,0.4574,0.6763,0.0054,-0.5288,-0.3392,0.3333
WALMEX.MX,Top3Ensamble,0.5733,0.5572,0.7464,0.0102,-0.1516,0.032,0.3333
WALMEX.MX,arima,0.4955,0.391,0.6253,0.0088,0.1918,0.1982,0.3333
WALMEX.MX,linreg,0.9554,1.477,1.2153,0.017,-2.0527,-0.7397,0.6667
WALMEX.MX,rf,0.4816,0.3574,0.5978,0.0086,0.2613,0.3095,0.3333
