ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.1791,1.6934,1.3013,0.0196,0.6954,0.7479,0.6667
BIMBOA.MX,arima,1.1022,1.5852,1.2591,0.0182,0.7149,0.7573,0.5
BIMBOA.MX,lgbm,1.2462,1.956,1.3986,0.0207,0.6482,0.73,0.6667
BIMBOA.MX,xgb,1.1925,1.6523,1.2854,0.0198,0.7028,0.7411,0.5
CEMEXCPO.MX,Top3Ensamble,0.2516,0.0896,0.2994,0.0132,-0.059,-0.018,0.3333
CEMEXCPO.MX,arima,0.2493,0.0835,0.2889,0.0131,0.014,0.0141,0.3333
CEMEXCPO.MX,rf,0.2723,0.1084,0.3293,0.0143,-0.281,-0.1068,0.3333
EEM,Top3Ensamble,0.3525,0.2442,0.4942,0.0065,0.6565,0.7026,0.1667
EEM,arima,0.3159,0.1925,0.4387,0.0058,0.7293,0.7293,0.0
EEM,rf,0.5022,0.4268,0.6533,0.0093,0.3997,0.5803,0.3333
GFNORTEO.MX,Top3Ensamble,2.8296,13.6318,3.6921,0.0159,-0.4249,-0.2992,0.8333
GFNORTEO.MX,rf,3.6089,26.833,5.1801,0.0204,-1.8048,-1.4867,0.8333
GFNORTEO.MX,xgb,2.2128,8.928,2.988,0.0124,0.0668,0.0878,0.8333
GLD,Top3Ensamble,3.6862,24.2339,4.9228,0.0097,-0.1156,0.15,0.8333
GLD,arima,3.2485,19.1247,4.3732,0.0085,0.1196,0.2188,0.8333
GLD,rf,3.9454,28.1859,5.309,0.0104,-0.2975,0.0466,0.8333
GLD,xgb,4.0446,28.3842,5.3277,0.0106,-0.3066,0.1087,0.8333
IEF,Top3Ensamble,0.2217,0.0895,0.2992,0.0023,0.3892,0.408,0.3333
IEF,arima,0.2228,0.0884,0.2973,0.0023,0.3972,0.3995,0.3333
IEF,lgbm,0.2625,0.1145,0.3384,0.0027,0.2188,0.3391,0.3333
IEF,rf,0.2156,0.0865,0.2941,0.0022,0.4098,0.4226,0.3333
QQQ,Top3Ensamble,6.6724,71.7337,8.4696,0.011,0.4648,0.4689,0.8333
QQQ,lgbm,6.8965,74.8324,8.6506,0.0114,0.4416,0.4593,0.8333
QQQ,rf,6.4971,69.5626,8.3404,0.0107,0.481,0.4813,0.8333
QQQ,xgb,6.7884,73.8219,8.592,0.0112,0.4492,0.451,0.8333
SPY,Top3Ensamble,5.5681,45.6555,6.7569,0.0083,0.5293,0.5334,0.8333
SPY,arima,5.3959,44.9489,6.7044,0.0081,0.5366,0.5423,0.8333
SPY,rf,5.7989,47.3571,6.8816,0.0087,0.5118,0.5364,0.8333
SPY,xgb,5.7841,48.498,6.9641,0.0086,0.5,0.512,0.8333
VNQ,Top3Ensamble,0.6617,0.6396,0.7997,0.0074,0.173,0.1767,0.3333
VNQ,lgbm,0.7258,0.7055,0.8399,0.0081,0.0877,0.1106,0.3333
VNQ,rf,0.6283,0.5977,0.7731,0.007,0.2271,0.2279,0.3333
VNQ,xgb,0.6777,0.6652,0.8156,0.0075,0.1398,0.1398,0.3333
WALMEX.MX,Top3Ensamble,0.6151,0.6634,0.8145,0.0099,-0.5631,-0.3466,0.3333
WALMEX.MX,rf,0.6201,0.6322,0.7951,0.01,-0.4895,-0.3914,0.3333
WALMEX.MX,xgb,0.6652,0.7434,0.8622,0.0107,-0.7517,-0.3705,0.3333
