ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,4.5933,21.9361,4.6836,0.0154,0.4665,0.9796,0.6667,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.64,3.6657,1.9146,0.0054,0.9356,0.9511,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,20.5611,576.4741,24.0099,0.0454,0.5128,0.546,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,2.95,9.3428,3.0566,0.0065,0.9889,0.989,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,4.263,19.5164,4.4177,0.0159,-0.4023,-0.3972,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.886,4.0937,2.0233,0.007,0.69,0.6914,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,50.4564,3034.5336,55.0866,0.0324,-0.4056,-0.3899,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,7.6925,71.89,8.4788,0.005,0.9814,0.9818,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,13.1433,207.0184,14.3881,0.0307,-0.6172,-0.553,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,2.055,6.5365,2.5567,0.0049,0.7334,0.9056,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,6.132,38.5559,6.2093,0.0127,-0.7004,-0.3129,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,1.835,4.769,2.1838,0.0038,0.5619,0.6123,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,20.983,496.7252,22.2873,0.0235,-0.2329,-0.1356,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,4.678,31.992,5.6561,0.0053,0.9213,0.9501,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,23.6312,602.0882,24.5375,0.0229,0.6507,0.6547,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,6.9871,60.2416,7.7615,0.0068,0.8534,0.8556,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,6.003,45.6028,6.753,0.0334,0.0441,0.0716,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.078,1.5508,1.2453,0.0062,0.9237,0.9243,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,10.238,116.9993,10.8166,0.0262,-0.968,-0.6811,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,1.4,3.5212,1.8765,0.0035,0.8739,0.8771,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,4.232,19.8831,4.4591,0.0186,-0.449,-0.4369,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.177,1.9818,1.4078,0.0052,0.8796,0.8845,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,5.5575,33.6165,5.798,0.0184,-1.8077,-1.499,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.9443,4.523,2.1267,0.0065,-0.2867,-0.2848,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,23.8367,631.2314,25.1243,0.0231,0.7917,0.8313,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,4.4567,30.5074,5.5234,0.0044,0.2062,0.723,0.6667,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,7.9957,69.6221,8.344,0.0152,0.3694,0.5431,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,1.9325,5.801,2.4085,0.0037,0.8054,0.9099,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,8.975,84.3517,9.1843,0.018,-1.8126,-1.7523,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,2.0564,6.3758,2.525,0.0041,0.236,0.241,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,5.98,38.4857,6.2037,0.0214,-1.9071,-1.8722,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.2292,2.0432,1.4294,0.0044,0.7764,0.7881,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,12.62,190.5218,13.803,0.0204,-0.1517,-0.1275,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,2.755,8.9993,2.9999,0.0045,0.9159,0.9212,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,2.876,11.8933,3.4487,0.0245,0.2213,0.3806,0.8333,5,4,True
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.769,0.7904,0.8891,0.0067,0.9298,0.9298,0.0,5,4,True
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,10.5043,148.7557,12.1965,0.0245,0.044,0.256,0.8333,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,2.5437,7.716,2.7778,0.0061,0.7766,0.7774,0.5,5,5,False
