ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.7956,1.0439,1.0217,0.0127,0.5646,0.5786,0.6667
BIMBOA.MX,arima,0.8391,1.045,1.0223,0.0134,0.5641,0.5713,0.6667
BIMBOA.MX,lgbm,0.8026,1.0922,1.0451,0.0129,0.5445,0.564,0.6667
BIMBOA.MX,xgb,0.8083,1.151,1.0728,0.0129,0.5199,0.537,0.6667
CEMEXCPO.MX,Top3Ensamble,0.2234,0.0751,0.2741,0.0129,0.7785,0.8184,0.0
CEMEXCPO.MX,arima,0.223,0.0641,0.2531,0.0129,0.8111,0.8167,0.0
CEMEXCPO.MX,lgbm,0.1982,0.0393,0.1982,0.0121,,1.0,0.0
CEMEXCPO.MX,linreg,0.2663,0.0709,0.2663,0.0162,,1.0,0.0
CEMEXCPO.MX,rf,0.2537,0.1065,0.3264,0.0147,0.6757,0.7915,0.1667
EEM,Top3Ensamble,0.5852,0.6734,0.8206,0.011,-0.4026,-0.3679,0.3333
EEM,arima,0.5687,0.5912,0.7689,0.0106,-0.2312,-0.2145,0.3333
EEM,lgbm,0.1088,0.0118,0.1088,0.002,,1.0,0.0
EEM,rf,0.6103,0.7835,0.8851,0.0114,-0.6318,-0.5684,0.3333
GFNORTEO.MX,Top3Ensamble,4.0296,20.1669,4.4908,0.0228,-0.6449,-0.5394,0.8333
GFNORTEO.MX,arima,3.6266,13.1524,3.6266,0.0197,,1.0,0.5
GFNORTEO.MX,lgbm,4.0805,16.6504,4.0805,0.0221,,1.0,0.5
GFNORTEO.MX,rf,6.1891,58.218,7.6301,0.0352,-5.5359,-4.5356,0.8333
GFNORTEO.MX,xgb,2.2721,7.4284,2.7255,0.0129,0.166,0.3017,0.8333
GLD,Top3Ensamble,5.7673,45.9556,6.7791,0.0152,0.7951,0.8713,0.5
GLD,arima,5.3484,41.2508,6.4227,0.0141,0.816,0.8621,0.5
GLD,lgbm,5.2958,28.0452,5.2958,0.0149,,1.0,0.5
GLD,rf,5.9183,49.0839,7.006,0.0156,0.7733,0.8533,0.5
GLD,xgb,6.3568,53.8168,7.336,0.0167,0.7514,0.868,0.5
IEF,Top3Ensamble,0.1858,0.0619,0.2489,0.0019,0.7105,0.7629,0.0
IEF,arima,0.1853,0.0592,0.2433,0.0019,0.7324,0.7449,0.0
IEF,lgbm,0.2047,0.0812,0.285,0.0021,0.6204,0.7604,0.1667
IEF,rf,0.1951,0.0624,0.2497,0.002,0.7085,0.7554,0.0
IEF,xgb,0.0681,0.0046,0.0681,0.0007,,1.0,0.0
QQQ,Top3Ensamble,5.2845,53.6573,7.3251,0.0088,-0.7664,-0.7589,0.8333
QQQ,arima,1.5609,2.4366,1.5609,0.0026,,1.0,0.5
QQQ,lgbm,5.4514,54.7785,7.4012,0.0091,-0.8033,-0.803,0.8333
QQQ,rf,5.538,56.7463,7.533,0.0092,-0.7875,-0.7807,0.8333
QQQ,xgb,5.442,55.4703,7.4478,0.0091,-0.8261,-0.8055,0.8333
SPY,Top3Ensamble,4.2226,34.726,5.8929,0.0064,-0.327,-0.3153,0.8333
SPY,arima,4.1147,39.0117,6.2459,0.0062,-0.4907,-0.4484,0.8333
SPY,lgbm,2.2325,4.9842,2.2325,0.0034,,1.0,0.5
SPY,rf,4.0731,33.9527,5.8269,0.0061,-0.2113,-0.2079,0.8333
SPY,xgb,4.9789,40.5501,6.3679,0.0075,-0.5495,-0.3518,0.8333
VNQ,Top3Ensamble,0.5411,0.4701,0.6857,0.006,0.6096,0.6603,0.3333
VNQ,lgbm,0.5685,0.5027,0.709,0.0063,0.5826,0.7129,0.1667
VNQ,rf,0.6479,0.5286,0.727,0.0072,0.5611,0.569,0.3333
VNQ,xgb,0.524,0.517,0.719,0.0058,0.5707,0.6214,0.3333
WALMEX.MX,Top3Ensamble,0.898,1.7257,1.3137,0.0153,0.7508,0.7738,0.3333
WALMEX.MX,arima,0.323,0.1043,0.323,0.0057,,1.0,0.0
WALMEX.MX,linreg,0.4126,0.1702,0.4126,0.0073,,1.0,0.0
WALMEX.MX,rf,0.9192,1.7574,1.3257,0.0156,0.7462,0.7941,0.3333
WALMEX.MX,xgb,1.0117,1.9823,1.4079,0.0174,0.73,0.7383,0.5
