ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5288,0.4493,0.6703,0.0082,-0.6892,-0.5885,0.3333
BIMBOA.MX,arima,0.591,0.4939,0.7028,0.0091,-0.857,-0.8499,0.3333
BIMBOA.MX,lgbm,0.5877,0.592,0.7694,0.0091,-1.2258,-0.5782,0.3333
BIMBOA.MX,xgb,0.5568,0.5039,0.7099,0.0086,-0.8946,-0.8907,0.3333
CEMEXCPO.MX,Top3Ensamble,0.2601,0.103,0.3209,0.0154,-0.0693,0.4722,0.3333
CEMEXCPO.MX,arima,0.1852,0.0503,0.2243,0.0111,0.4776,0.5121,0.3333
CEMEXCPO.MX,lgbm,0.1737,0.0459,0.2141,0.0104,0.5403,0.5405,0.3333
CEMEXCPO.MX,linreg,0.8819,0.9118,0.9549,0.0522,-8.141,-0.3442,0.5
CEMEXCPO.MX,rf,0.1484,0.0492,0.2219,0.0089,-0.7574,-0.0062,0.3333
EEM,Top3Ensamble,0.2098,0.0606,0.2462,0.0039,0.7665,0.8243,0.0
EEM,arima,0.214,0.0612,0.2473,0.004,0.7644,0.7944,0.0
EEM,lgbm,0.2525,0.0839,0.2897,0.0048,0.1972,0.2766,0.3333
EEM,rf,0.2136,0.0711,0.2666,0.004,0.7262,0.8244,0.0
GFNORTEO.MX,Top3Ensamble,2.6864,8.9303,2.9884,0.0148,-0.4479,-0.4439,0.8333
GFNORTEO.MX,arima,2.8261,9.6824,3.1117,0.0156,-0.2917,-0.2824,0.8333
GFNORTEO.MX,lgbm,3.0965,11.8539,3.443,0.0171,-0.5815,-0.4337,0.8333
GFNORTEO.MX,rf,1.8576,4.1001,2.0249,0.0102,-4.1144,0.1898,0.8333
GFNORTEO.MX,xgb,1.4998,2.5113,1.5847,0.0083,-2.1326,0.6734,0.8333
GLD,Top3Ensamble,2.7821,10.9698,3.3121,0.008,0.8071,0.8539,0.5
GLD,arima,2.4108,8.1602,2.8566,0.007,0.8565,0.878,0.5
GLD,lgbm,3.5535,17.0146,4.1249,0.0103,0.5526,0.67,0.8333
GLD,rf,2.0342,5.6627,2.3796,0.0057,-3.1596,-2.1122,0.8333
GLD,xgb,2.5905,9.0985,3.0164,0.0073,-5.6834,-0.754,0.8333
IEF,Top3Ensamble,0.1529,0.0364,0.1908,0.0016,0.4426,0.4626,0.3333
IEF,arima,0.0989,0.0171,0.1309,0.001,-1.845,-1.5351,0.3333
IEF,lgbm,0.1669,0.0496,0.2228,0.0017,0.2402,0.3241,0.3333
IEF,rf,0.1596,0.0347,0.1863,0.0017,0.4687,0.4689,0.3333
IEF,xgb,0.1519,0.0367,0.1916,0.0016,0.5196,0.551,0.3333
QQQ,Top3Ensamble,3.9145,22.2918,4.7214,0.0066,0.166,0.693,0.8333
QQQ,arima,3.0145,10.5509,3.2482,0.0051,0.4453,0.5369,0.8333
QQQ,lgbm,3.3576,16.0934,4.0117,0.0056,0.3979,0.7602,0.6667
QQQ,rf,3.1916,11.4044,3.377,0.0053,-7.1089,-4.3339,0.8333
QQQ,xgb,6.7425,60.6897,7.7904,0.0113,-1.2706,0.4072,0.8333
SPY,Top3Ensamble,3.1295,15.0833,3.8837,0.0047,-0.0749,0.3277,0.8333
SPY,arima,2.1232,5.7077,2.3891,0.0032,0.5933,0.6008,0.8333
SPY,lgbm,3.485,19.4013,4.4047,0.0053,-1.4562,-0.6381,0.8333
SPY,rf,1.5825,3.9515,1.9878,0.0024,-29.3819,-10.128,0.8333
SPY,xgb,5.1325,37.2699,6.1049,0.0077,-1.6559,-0.2421,0.8333
VNQ,Top3Ensamble,0.5228,0.4822,0.6944,0.0057,0.1062,0.1175,0.3333
VNQ,lgbm,0.6156,0.6074,0.7794,0.0067,-0.1259,-0.1191,0.3333
VNQ,rf,0.4619,0.3978,0.6307,0.0051,0.2626,0.2754,0.3333
VNQ,xgb,0.5398,0.5359,0.732,0.0059,0.0068,0.0221,0.3333
WALMEX.MX,Top3Ensamble,0.6138,0.6349,0.7968,0.0109,-1.0418,-1.0059,0.3333
WALMEX.MX,arima,0.5599,0.5397,0.7347,0.0099,-1.2122,-1.0479,0.3333
WALMEX.MX,linreg,0.6963,0.6401,0.8001,0.0123,-1.6235,-1.6233,0.3333
WALMEX.MX,rf,0.5412,0.4771,0.6907,0.0096,-0.5344,-0.5254,0.3333
WALMEX.MX,xgb,1.2071,1.8941,1.3762,0.0218,-36.1707,-7.5768,0.8333
