ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.7735,1.1283,1.0622,0.013,-0.2929,-0.2239,0.6667
BIMBOA.MX,arima,0.7242,0.9921,0.996,0.0122,-0.1368,-0.13,0.3333
BIMBOA.MX,lgbm,0.8823,1.2892,1.1354,0.0149,-0.4772,-0.296,0.6667
BIMBOA.MX,xgb,0.8384,1.2327,1.1103,0.0141,-0.4126,-0.3343,0.6667
CEMEXCPO.MX,Top3Ensamble,0.2924,0.1111,0.3333,0.0149,0.4023,0.5096,0.3333
CEMEXCPO.MX,arima,0.2818,0.0979,0.3128,0.0144,0.4734,0.4901,0.3333
CEMEXCPO.MX,rf,0.3171,0.1397,0.3738,0.0162,0.2481,0.5249,0.3333
EEM,Top3Ensamble,0.4457,0.3164,0.5625,0.0082,-0.2176,0.4204,0.3333
EEM,arima,0.2677,0.1595,0.3994,0.005,0.3861,0.3911,0.3333
EEM,rf,0.7783,0.7509,0.8666,0.0144,-1.89,0.4414,0.3333
GFNORTEO.MX,Top3Ensamble,3.032,15.4044,3.9248,0.0175,-0.432,-0.3459,0.8333
GFNORTEO.MX,rf,3.9475,29.4411,5.426,0.0227,-1.7368,-1.4812,0.8333
GFNORTEO.MX,xgb,2.3513,10.1653,3.1883,0.0136,0.055,0.0616,0.8333
GLD,Top3Ensamble,2.0229,6.3879,2.5274,0.0052,0.671,0.8067,0.6667
GLD,arima,1.3695,3.2938,1.8149,0.0035,0.8303,0.8445,0.5
GLD,rf,2.0695,6.8346,2.6143,0.0053,0.648,0.7884,0.6667
GLD,xgb,2.8555,12.1077,3.4796,0.0073,0.3763,0.7503,0.6667
IEF,Top3Ensamble,0.228,0.0834,0.2888,0.0024,0.6002,0.6002,0.3333
IEF,arima,0.2221,0.0893,0.2988,0.0023,0.5722,0.585,0.3333
IEF,lgbm,0.2502,0.095,0.3081,0.0026,0.545,0.5598,0.3333
IEF,rf,0.2198,0.084,0.2897,0.0023,0.5977,0.5978,0.3333
QQQ,Top3Ensamble,3.2868,16.1056,4.0132,0.0053,0.5892,0.7006,0.6667
QQQ,lgbm,4.5365,30.578,5.5297,0.0073,0.2201,0.4964,0.8333
QQQ,rf,2.5845,9.5997,3.0983,0.0042,0.7552,0.8064,0.5
QQQ,xgb,2.9124,13.0373,3.6107,0.0047,0.6675,0.7296,0.6667
SPY,Top3Ensamble,2.5604,9.1387,3.023,0.0038,0.3152,0.4352,0.8333
SPY,arima,2.3172,7.8559,2.8028,0.0034,0.4114,0.4376,0.8333
SPY,rf,2.7492,10.8738,3.2975,0.004,0.1852,0.4344,0.8333
SPY,xgb,3.3523,14.98,3.8704,0.0049,-0.1225,0.3705,0.8333
VNQ,Top3Ensamble,0.4183,0.2724,0.5219,0.0047,0.2883,0.3101,0.3333
VNQ,lgbm,0.4978,0.3737,0.6113,0.0055,0.0236,0.1283,0.3333
VNQ,rf,0.4217,0.2452,0.4952,0.0047,0.3594,0.3782,0.3333
VNQ,xgb,0.4246,0.2757,0.5251,0.0047,0.2796,0.2799,0.3333
WALMEX.MX,Top3Ensamble,0.5755,0.624,0.7899,0.0096,0.6832,0.6845,0.3333
WALMEX.MX,rf,0.6098,0.6182,0.7863,0.0102,0.6861,0.6918,0.3333
WALMEX.MX,xgb,0.5736,0.6638,0.8147,0.0096,0.663,0.663,0.3333
