ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.7971,1.775,1.3323,0.0124,0.8057,0.8119,0.3333
BIMBOA.MX,lgbm,0.9244,1.9409,1.3932,0.0144,0.7875,0.7894,0.3333
BIMBOA.MX,rf,0.7695,1.745,1.321,0.0119,0.809,0.8221,0.3333
CEMEXCPO.MX,Top3Ensamble,0.4009,0.2608,0.5107,0.0185,0.2709,0.2795,0.3333
CEMEXCPO.MX,arima,0.408,0.2653,0.5151,0.0188,0.2583,0.3193,0.3333
CEMEXCPO.MX,rf,0.4039,0.2605,0.5104,0.0186,0.2719,0.2727,0.3333
CEMEXCPO.MX,xgb,0.4444,0.2859,0.5347,0.0204,0.2008,0.2041,0.3333
EEM,Top3Ensamble,0.5575,0.5164,0.7186,0.0093,0.3673,0.3675,0.3333
EEM,rf,0.7242,0.8042,0.8968,0.0121,0.0147,0.2862,0.3333
EEM,xgb,0.6686,0.7033,0.8386,0.0111,0.1384,0.3839,0.3333
GFNORTEO.MX,Top3Ensamble,3.615,22.6294,4.757,0.018,0.6283,0.6515,0.8333
GFNORTEO.MX,lgbm,3.5443,21.8191,4.6711,0.0177,0.6416,0.6495,0.8333
GFNORTEO.MX,rf,3.8486,24.7016,4.9701,0.0192,0.5943,0.6406,0.8333
GLD,Top3Ensamble,13.4963,319.4813,17.874,0.0294,-0.3458,-0.2877,0.8333
GLD,arima,12.7755,314.1531,17.7244,0.0279,-0.3233,-0.3171,0.8333
GLD,lgbm,14.0599,316.1705,17.7812,0.0306,-0.3318,-0.2604,0.8333
GLD,rf,14.5767,361.538,19.0142,0.0317,-0.5229,-0.3813,0.8333
IEF,Top3Ensamble,0.2817,0.1241,0.3523,0.0029,-0.2109,0.3339,0.3333
IEF,linreg,0.5203,0.3255,0.5706,0.0054,-2.1759,0.2732,0.3333
IEF,rf,0.1735,0.0644,0.2537,0.0018,0.3719,0.4047,0.3333
IEF,xgb,0.2647,0.1108,0.3328,0.0028,-0.0808,0.1384,0.3333
QQQ,Top3Ensamble,6.5204,60.4761,7.7766,0.0107,0.4533,0.4963,0.8333
QQQ,lgbm,7.4542,85.8941,9.2679,0.0122,0.2235,0.3076,0.8333
QQQ,rf,5.5866,41.9257,6.475,0.0091,0.621,0.6366,0.8333
SPY,Top3Ensamble,4.2659,32.3358,5.6865,0.0062,-0.3577,-0.3264,0.8333
SPY,lgbm,4.731,39.2797,6.2674,0.0069,-0.6492,-0.5561,0.8333
SPY,rf,3.8732,27.0551,5.2015,0.0056,-0.1359,-0.1336,0.8333
VNQ,Top3Ensamble,0.5916,0.6,0.7746,0.0065,0.6726,0.6865,0.3333
VNQ,arima,0.5864,0.6079,0.7797,0.0064,0.6683,0.6923,0.3333
VNQ,rf,0.6062,0.5993,0.7741,0.0066,0.673,0.6796,0.3333
WALMEX.MX,Top3Ensamble,0.7403,0.9922,0.9961,0.0129,0.1301,0.131,0.3333
WALMEX.MX,arima,0.7767,0.992,0.996,0.0136,0.1302,0.1324,0.3333
WALMEX.MX,lgbm,0.7886,1.0999,1.0488,0.0138,0.0356,0.0364,0.6667
WALMEX.MX,rf,0.7305,0.9504,0.9749,0.0128,0.1667,0.1784,0.3333
