ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,8.6971,99.2685,9.9634,0.0295,0.6556,0.657,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.675,3.2798,1.811,0.0056,0.9866,0.9878,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,25.9846,756.6705,27.5076,0.0491,-0.4354,-0.4271,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,2.645,13.4222,3.6636,0.0053,0.9066,0.9553,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,6.006,38.5354,6.2077,0.0251,0.3281,0.3482,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.617,3.2525,1.8035,0.0067,0.8648,0.8705,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,81.9985,8074.3377,89.8573,0.0451,-0.3541,-0.3215,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,11.31,147.1,12.1285,0.0064,0.5071,0.9357,0.6667,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,11.8978,164.6456,12.8314,0.0311,0.2028,0.2343,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,2.7433,8.3434,2.8885,0.0073,0.9128,0.959,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,7.52,56.8209,7.538,0.0151,0.4301,0.4328,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.6669,8.5759,2.9285,0.0054,0.6125,0.6346,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,34.5108,1481.9581,38.4962,0.0351,0.5079,0.5116,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,8.2267,80.9887,8.9994,0.0087,0.9644,0.9942,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,22.255,531.7516,23.0597,0.0235,-32.1476,-30.0794,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,6.1873,47.7304,6.9087,0.0066,0.8798,0.88,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,4.3467,22.0859,4.6996,0.0263,0.7922,0.8448,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,0.9433,1.146,1.0705,0.0058,0.9688,0.981,0.3333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,11.4075,155.4259,12.467,0.0322,-3.5024,-3.1912,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,2.5391,8.4329,2.9039,0.0071,0.8676,0.8676,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,6.12,41.3687,6.4319,0.0244,0.7513,0.8114,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.7512,4.2195,2.0541,0.0071,0.9429,0.9584,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,7.4033,55.1995,7.4296,0.0227,-0.7948,-0.6762,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.6108,3.4834,1.8664,0.0048,0.9445,0.9464,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,26.29,722.5854,26.8809,0.022,0.45,0.4516,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,9.49,97.2499,9.8615,0.0083,0.9217,0.9269,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,13.63,217.4071,14.7447,0.0263,0.2914,0.3247,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,3.5471,14.7698,3.8431,0.0069,0.8521,0.8975,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,11.94,154.6779,12.437,0.0223,0.2065,0.6496,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,4.0967,18.6809,4.3221,0.0082,0.9353,0.9367,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,8.002,69.0605,8.3103,0.0293,-0.8226,-0.8222,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.906,4.3711,2.0907,0.007,0.8468,0.8468,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,21.722,626.4917,25.0298,0.0352,0.6608,0.6663,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,3.186,16.7468,4.0923,0.0056,0.8188,0.9104,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,3.2087,11.7157,3.4228,0.0258,0.5687,0.6637,0.8333,5,4,True
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.86,0.9291,0.9639,0.007,0.9274,0.9315,0.0,5,4,True
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,7.9775,69.7438,8.3513,0.0211,0.6985,0.7019,0.6667,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,2.5014,9.8322,3.1356,0.0065,0.943,0.9431,0.5,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,1.5975,2.6515,1.6283,0.0185,0.0205,0.0206,0.8333,5,5,False
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.6091,0.5123,0.7158,0.007,0.4968,0.6153,0.3333,5,5,False
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,5.462,33.6745,5.803,0.0268,-0.0918,-0.0663,0.8333,5,5,False
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,1.538,3.0684,1.7517,0.0078,0.7464,0.7476,0.5,5,5,False
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,5.421,37.7196,6.1416,0.038,0.7583,0.9173,0.5,5,5,False
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,0.926,1.219,1.1041,0.0053,0.998,0.9986,0.3333,5,5,False
PG,_NaiveModel,high_vol_regime,high_vol_regime,3.518,12.4441,3.5276,0.0233,-5.3815,-3.1157,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,normal_vol_regime,1.028,1.3452,1.1598,0.0069,0.6442,0.6457,0.8333,5,5,False
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,3.5225,16.4021,4.05,0.0289,0.7544,0.7546,0.5,5,4,True
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,0.8633,0.7623,0.8731,0.0068,0.9904,0.9998,0.0,5,4,True
TSLA,_NaiveModel,high_vol_regime,high_vol_regime,16.758,364.3142,19.087,0.0421,-0.8075,-0.7456,0.8333,5,5,False
TSLA,_NaiveModel,high_vol_regime,normal_vol_regime,2.766,10.4348,3.2303,0.0068,0.9627,0.9682,0.5,5,5,False
TSM,_NaiveModel,high_vol_regime,high_vol_regime,19.4882,454.3521,21.3155,0.0441,0.0491,0.0778,0.8333,5,5,False
TSM,_NaiveModel,high_vol_regime,normal_vol_regime,3.9975,17.5302,4.1869,0.0092,0.5259,0.5292,0.8333,5,5,False
UNH,_NaiveModel,high_vol_regime,high_vol_regime,8.845,80.52,8.9733,0.021,-0.4582,-0.1965,0.8333,5,5,False
