ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5105,0.3873,0.6224,0.0092,0.4481,0.4623,0.3333
BIMBOA.MX,arima,0.664,0.6025,0.7762,0.012,0.1415,0.1935,0.3333
BIMBOA.MX,lgbm,0.4922,0.3771,0.6141,0.0089,0.4627,0.4651,0.3333
BIMBOA.MX,xgb,0.4834,0.4245,0.6515,0.0087,0.3952,0.4017,0.3333
CEMEXCPO.MX,Top3Ensamble,0.2879,0.1212,0.3481,0.018,-0.6923,-0.3236,0.3333
CEMEXCPO.MX,arima,0.2063,0.0814,0.2852,0.0129,-0.1361,-0.1296,0.3333
CEMEXCPO.MX,lgbm,0.2567,0.1027,0.3205,0.0161,-0.4341,-0.3965,0.3333
CEMEXCPO.MX,linreg,0.4675,0.3077,0.5547,0.0292,-3.2957,-0.9029,0.3333
EEM,Top3Ensamble,0.3177,0.142,0.3768,0.0064,0.5905,0.6342,0.3333
EEM,arima,0.3118,0.1372,0.3704,0.0063,0.6043,0.605,0.3333
EEM,lgbm,0.3523,0.1803,0.4247,0.0071,0.4799,0.6377,0.3333
EEM,rf,0.3226,0.1455,0.3815,0.0065,0.5804,0.6214,0.3333
GFNORTEO.MX,Top3Ensamble,1.4378,3.0781,1.7545,0.0086,-0.1259,-0.0423,0.8333
GFNORTEO.MX,arima,1.4916,3.3847,1.8398,0.0089,-0.2381,-0.238,0.8333
GFNORTEO.MX,lgbm,1.5809,3.4046,1.8452,0.0094,-0.2453,0.0815,0.8333
GLD,Top3Ensamble,2.1042,9.0087,3.0014,0.0068,0.1759,0.2069,0.8333
GLD,arima,1.9977,7.5292,2.7439,0.0065,0.3112,0.3281,0.8333
GLD,lgbm,2.3476,11.2364,3.3521,0.0076,-0.0279,0.0216,0.8333
IEF,Top3Ensamble,0.2451,0.1027,0.3205,0.0026,0.2296,0.2439,0.3333
IEF,lgbm,0.2367,0.0993,0.315,0.0025,0.2557,0.2827,0.3333
IEF,rf,0.2364,0.1007,0.3173,0.0025,0.2448,0.2476,0.3333
IEF,xgb,0.2754,0.1183,0.344,0.0029,0.1127,0.1329,0.3333
QQQ,Top3Ensamble,3.7504,27.5727,5.251,0.0066,0.4987,0.5864,0.8333
QQQ,arima,3.8661,26.5334,5.1511,0.0068,0.5176,0.5254,0.8333
QQQ,lgbm,4.1608,31.6166,5.6229,0.0073,0.4252,0.5824,0.8333
QQQ,xgb,4.3558,32.1575,5.6708,0.0077,0.4154,0.5786,0.8333
SPY,Top3Ensamble,3.2732,23.7773,4.8762,0.0052,0.3989,0.426,0.8333
SPY,arima,3.4051,21.0823,4.5915,0.0054,0.467,0.4681,0.8333
SPY,lgbm,3.3079,23.9971,4.8987,0.0052,0.3933,0.4089,0.8333
SPY,xgb,3.7173,28.8593,5.3721,0.0059,0.2704,0.3838,0.8333
VNQ,Top3Ensamble,0.7528,0.7327,0.856,0.0084,-0.2399,-0.175,0.3333
VNQ,lgbm,0.7492,0.7548,0.8688,0.0083,-0.2774,-0.2673,0.3333
VNQ,rf,0.7842,0.7865,0.8869,0.0087,-0.331,-0.2377,0.3333
VNQ,xgb,0.7485,0.7598,0.8717,0.0083,-0.2858,-0.1574,0.3333
WALMEX.MX,Top3Ensamble,0.7361,1.1938,1.0926,0.0131,-0.1266,-0.1246,0.6667
WALMEX.MX,arima,0.7713,1.2849,1.1335,0.0137,-0.2126,-0.1763,0.6667
WALMEX.MX,linreg,0.9661,1.677,1.295,0.0172,-0.5826,-0.5018,0.6667
WALMEX.MX,rf,0.72,1.1517,1.0732,0.0129,-0.0869,-0.0852,0.6667
