ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9213,1.2533,1.1195,0.0148,0.1242,0.1409,0.6667
BIMBOA.MX,arima,0.9806,1.3168,1.1475,0.0158,0.0799,0.0864,0.6667
BIMBOA.MX,lgbm,0.8828,1.2346,1.1111,0.0142,0.1373,0.1687,0.6667
BIMBOA.MX,xgb,0.9323,1.3669,1.1691,0.015,0.0448,0.0614,0.6667
CEMEXCPO.MX,Top3Ensamble,0.2644,0.1079,0.3284,0.0153,0.5707,0.5903,0.3333
CEMEXCPO.MX,arima,0.2549,0.1021,0.3196,0.0148,0.5934,0.5936,0.3333
CEMEXCPO.MX,rf,0.28,0.1253,0.3539,0.0163,0.5014,0.5739,0.3333
EEM,Top3Ensamble,0.625,0.7151,0.8456,0.0117,-0.3768,-0.3664,0.3333
EEM,arima,0.5922,0.616,0.7849,0.0111,-0.1861,-0.1855,0.3333
EEM,rf,0.6603,0.8454,0.9194,0.0123,-0.6277,-0.5955,0.3333
GFNORTEO.MX,Top3Ensamble,3.7154,18.8634,4.3432,0.0212,-2.1996,-1.9719,0.8333
GFNORTEO.MX,rf,5.6819,53.8534,7.3385,0.0324,-8.1347,-6.4962,0.8333
GFNORTEO.MX,xgb,2.1006,6.7653,2.601,0.012,-0.1475,-0.0415,0.8333
GLD,Top3Ensamble,7.1728,87.9721,9.3793,0.0189,0.399,0.433,0.8333
GLD,arima,6.8916,86.0555,9.2766,0.0181,0.4121,0.4265,0.8333
GLD,rf,7.1478,88.4575,9.4052,0.0188,0.3957,0.4286,0.8333
GLD,xgb,7.5966,91.4011,9.5604,0.02,0.3756,0.4387,0.8333
IEF,Top3Ensamble,0.2109,0.0693,0.2632,0.0022,0.7618,0.7998,0.0
IEF,arima,0.2009,0.0643,0.2537,0.0021,0.7787,0.782,0.0
IEF,lgbm,0.2392,0.0946,0.3076,0.0025,0.6745,0.8063,0.1667
IEF,rf,0.2103,0.0681,0.261,0.0022,0.7657,0.7928,0.0
QQQ,Top3Ensamble,5.3966,55.1528,7.4265,0.009,-0.557,-0.5542,0.8333
QQQ,lgbm,5.5157,55.9164,7.4777,0.0092,-0.5785,-0.5675,0.8333
QQQ,rf,5.3738,54.5618,7.3866,0.0089,-0.5403,-0.5391,0.8333
QQQ,xgb,5.6131,57.3018,7.5698,0.0093,-0.6176,-0.6173,0.8333
SPY,Top3Ensamble,4.272,35.5285,5.9606,0.0064,-0.2395,-0.2391,0.8333
SPY,arima,4.4704,40.8921,6.3947,0.0067,-0.4267,-0.3495,0.8333
SPY,rf,4.023,32.8439,5.731,0.0061,-0.1459,-0.1459,0.8333
SPY,xgb,4.7656,39.8594,6.3134,0.0072,-0.3906,-0.2765,0.8333
VNQ,Top3Ensamble,0.5418,0.4706,0.686,0.006,0.6961,0.7343,0.1667
VNQ,lgbm,0.5701,0.4796,0.6925,0.0063,0.6903,0.7636,0.1667
VNQ,rf,0.6187,0.5131,0.7163,0.0069,0.6687,0.6747,0.3333
VNQ,xgb,0.5727,0.5504,0.7419,0.0063,0.6446,0.7011,0.1667
WALMEX.MX,Top3Ensamble,0.8704,1.6133,1.2702,0.0147,0.8089,0.8482,0.3333
WALMEX.MX,rf,0.9338,1.755,1.3248,0.0156,0.7921,0.8527,0.3333
WALMEX.MX,xgb,0.8561,1.6223,1.2737,0.0145,0.8078,0.8304,0.3333
