ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.1049,1.8124,1.3463,0.0181,0.3786,0.405,0.8333
BIMBOA.MX,arima,0.6596,0.4351,0.6596,0.0112,,1.0,0.0
BIMBOA.MX,lgbm,1.228,2.195,1.4816,0.0201,0.2475,0.2658,0.8333
BIMBOA.MX,rf,1.0491,1.6219,1.2735,0.0172,0.4308,0.4646,0.8333
BIMBOA.MX,xgb,0.4514,0.2037,0.4514,0.0076,,1.0,0.0
CEMEXCPO.MX,Top3Ensamble,0.3931,0.254,0.5039,0.018,0.2841,0.3748,0.3333
CEMEXCPO.MX,arima,0.3597,0.2147,0.4633,0.0165,0.3948,0.4139,0.3333
CEMEXCPO.MX,rf,0.4223,0.2814,0.5305,0.0193,0.2066,0.3915,0.3333
CEMEXCPO.MX,xgb,0.4389,0.3052,0.5524,0.02,-0.1439,0.0573,0.3333
EEM,Top3Ensamble,0.4318,0.2725,0.522,0.0075,0.6981,0.7395,0.1667
EEM,arima,0.1967,0.0387,0.1967,0.0036,,1.0,0.0
EEM,rf,0.5215,0.3965,0.6297,0.0091,0.5608,0.5633,0.3333
EEM,xgb,0.5785,0.4165,0.6453,0.01,-0.2305,0.4688,0.3333
GFNORTEO.MX,Top3Ensamble,2.1223,8.6316,2.938,0.0119,0.8245,0.841,0.5
GFNORTEO.MX,lgbm,2.1961,8.2809,2.8777,0.0124,0.8225,0.8378,0.5
GFNORTEO.MX,rf,2.1211,9.6279,3.1029,0.0119,0.8043,0.8282,0.5
GFNORTEO.MX,xgb,1.1068,1.225,1.1068,0.0066,,1.0,0.5
GLD,Top3Ensamble,5.335,40.8425,6.3908,0.0126,0.7938,0.863,0.5
GLD,arima,4.3651,25.4148,5.0413,0.0103,0.8717,0.8968,0.5
GLD,lgbm,5.116,40.9852,6.402,0.012,0.7484,0.8039,0.5
GLD,rf,7.7819,83.036,9.1124,0.0185,0.5809,0.7811,0.6667
GLD,xgb,2.5772,6.6418,2.5772,0.0065,,1.0,0.5
IEF,Top3Ensamble,0.2786,0.101,0.3178,0.0029,-1.0504,-0.7133,0.3333
IEF,arima,0.3432,0.1178,0.3432,0.0036,,1.0,0.0
IEF,lgbm,0.4084,0.1668,0.4084,0.0042,,1.0,0.0
IEF,linreg,0.4296,0.2752,0.5246,0.0045,-4.171,-0.865,0.3333
IEF,rf,0.1922,0.0487,0.2208,0.002,0.0104,0.0306,0.3333
IEF,xgb,0.2685,0.1007,0.3173,0.0028,-0.8916,-0.718,0.3333
QQQ,Top3Ensamble,3.7245,19.8642,4.4569,0.006,-0.3738,-0.2663,0.8333
QQQ,lgbm,3.9352,21.7377,4.6624,0.0063,-0.5033,-0.503,0.8333
QQQ,rf,4.1112,23.1666,4.8132,0.0066,-0.6022,-0.2225,0.8333
QQQ,xgb,4.113,16.9168,4.113,0.0067,,1.0,0.5
SPY,Top3Ensamble,2.8325,12.7751,3.5742,0.0041,-0.0295,0.0962,0.8333
SPY,arima,6.7466,45.5168,6.7466,0.0099,,1.0,0.5
SPY,lgbm,2.5881,11.2885,3.3598,0.0038,-0.5459,-0.4058,0.8333
SPY,rf,3.1785,14.2944,3.7808,0.0046,-0.1519,0.1697,0.8333
SPY,xgb,3.4685,12.0307,3.4685,0.0051,,1.0,0.5
VNQ,Top3Ensamble,0.5989,0.4506,0.6712,0.0066,0.6936,0.7375,0.1667
VNQ,arima,0.6012,0.4536,0.6735,0.0067,0.6723,0.7421,0.1667
VNQ,lgbm,0.6622,0.4386,0.6622,0.0075,,1.0,0.0
VNQ,rf,0.5985,0.4761,0.69,0.0066,0.6762,0.7243,0.1667
VNQ,xgb,0.3875,0.1502,0.3875,0.0044,,1.0,0.0
WALMEX.MX,Top3Ensamble,0.5531,0.4748,0.6891,0.0095,0.2058,0.2656,0.3333
WALMEX.MX,arima,0.5321,0.4783,0.6916,0.0092,-0.0861,-0.0665,0.3333
WALMEX.MX,lgbm,0.6427,0.5688,0.7542,0.0111,-0.2917,-0.2301,0.3333
WALMEX.MX,rf,0.5724,0.5148,0.7175,0.0099,0.139,0.3144,0.3333
WALMEX.MX,xgb,0.0146,0.0002,0.0146,0.0003,,1.0,0.0
