ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,9.63,142.5217,11.9382,0.03,-0.826,-0.6288,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.9389,4.7001,2.168,0.0059,0.9579,0.9689,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,24.2764,799.108,28.2685,0.0492,0.3105,0.3551,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,5.18,26.8323,5.18,0.0104,,1.0,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,11.695,261.9144,16.1838,0.0458,0.208,0.2406,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.7467,3.908,1.9769,0.0071,0.9737,0.9769,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,53.065,3543.2221,59.525,0.0316,0.3763,0.4576,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,3.35,24.8982,4.9898,0.0019,0.9721,0.9784,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,12.5487,175.832,13.2602,0.0328,-1.9062,-1.8599,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,2.2029,6.6141,2.5718,0.0057,0.9784,0.9801,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,15.19,230.7362,15.19,0.0296,,1.0,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.3636,8.1392,2.8529,0.0047,0.9374,0.9509,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,27.3656,922.2237,30.3681,0.0324,0.4614,0.607,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,4.3233,22.1961,4.7113,0.005,0.9699,0.97,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,20.11,434.0165,20.8331,0.0211,-6.4095,-4.6403,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,5.5827,38.7911,6.2283,0.0059,0.7954,0.797,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,6.3154,43.5834,6.6018,0.0363,0.4917,0.521,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.95,3.8041,1.9504,0.0107,0.9692,0.9692,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,10.39,156.6334,12.5153,0.0302,0.0637,0.1347,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,2.7,7.5016,2.7389,0.0082,0.8625,0.8707,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,4.965,29.504,5.4318,0.0194,-0.4057,-0.4007,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.54,3.2011,1.7892,0.006,0.9088,0.9457,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,8.3667,78.9699,8.8865,0.0242,-9.2183,-9.2182,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,2.305,6.0356,2.4567,0.0066,0.8986,0.899,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,34.0028,1337.3394,36.5697,0.029,-1.5671,-1.4091,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,8.7525,88.8878,9.428,0.0074,0.7499,0.75,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,17.9967,591.4586,24.3199,0.0317,-0.0518,0.1278,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,2.8356,10.7377,3.2768,0.0052,0.9906,0.9907,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,11.3575,135.6368,11.6463,0.0206,0.1969,0.4943,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,3.2514,15.1768,3.8957,0.0059,0.9531,0.9537,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,5.912,37.2718,6.1051,0.0218,-1.6344,-1.3167,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.652,3.5722,1.89,0.0061,0.8003,0.8008,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,18.7178,462.5913,21.5079,0.0316,0.7303,0.8578,0.5,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,0.99,1.3512,1.1624,0.0016,0.9979,0.9981,0.3333,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,2.9975,9.5725,3.0939,0.0236,-0.947,-0.5208,0.8333,5,4,True
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.6,0.5476,0.74,0.0046,0.8779,0.883,0.0,5,4,True
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,13.726,438.2535,20.9345,0.0318,0.7025,0.7579,0.5,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,3.414,15.0414,3.8783,0.0081,0.9901,0.9919,0.5,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,1.36,1.8569,1.3627,0.0157,0.5496,0.5834,0.8333,5,5,False
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.52,0.3674,0.6062,0.0059,0.4536,0.562,0.3333,5,5,False
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,5.8682,38.0562,6.169,0.0289,0.3897,0.4056,0.8333,5,5,False
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,0.78,1.0525,1.0259,0.0038,0.9836,0.9849,0.3333,5,5,False
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,5.49,36.6915,6.0573,0.0442,-0.4525,-0.416,0.8333,5,5,False
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,0.885,1.0342,1.0169,0.0065,0.991,0.9974,0.3333,5,5,False
PG,_NaiveModel,high_vol_regime,high_vol_regime,2.6325,7.219,2.6868,0.0178,0.0449,0.1538,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,normal_vol_regime,0.8709,0.9493,0.9743,0.0059,0.5452,0.5457,0.3333,5,5,False
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,4.6011,28.164,5.307,0.0348,0.8,0.8142,0.5,5,4,True
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,0.7333,0.5956,0.7717,0.0059,0.9679,0.971,0.0,5,4,True
TSLA,_NaiveModel,high_vol_regime,high_vol_regime,13.52,373.4991,19.3261,0.0402,0.6899,0.7655,0.6667,5,5,False
TSLA,_NaiveModel,high_vol_regime,normal_vol_regime,2.674,7.7789,2.7891,0.0081,0.9924,0.9953,0.5,5,5,False
TSM,_NaiveModel,high_vol_regime,high_vol_regime,14.09,248.4526,15.7624,0.0349,-0.1623,-0.1264,0.8333,5,5,False
TSM,_NaiveModel,high_vol_regime,normal_vol_regime,3.3267,12.3733,3.5176,0.0081,0.8233,0.8246,0.5,5,5,False
UNH,_NaiveModel,high_vol_regime,high_vol_regime,8.9957,89.301,9.4499,0.0213,0.105,0.1051,0.8333,5,5,False
UNH,_NaiveModel,high_vol_regime,normal_vol_regime,3.555,14.4163,3.7969,0.0084,0.2182,0.2237,0.8333,5,5,False
V,_NaiveModel,high_vol_regime,high_vol_regime,7.38,57.8103,7.6033,0.0205,-4.0339,-3.3276,0.8333,5,5,False
V,_NaiveModel,high_vol_regime,normal_vol_regime,2.215,6.2214,2.4943,0.0061,0.8562,0.8657,0.5,5,5,False
WMT,_NaiveModel,high_vol_regime,high_vol_regime,2.332,5.6363,2.3741,0.0208,-1.3131,-1.2278,0.8333,5,4,True
WMT,_NaiveModel,high_vol_regime,normal_vol_regime,0.829,0.8223,0.9068,0.0074,0.8215,0.8335,0.0,5,4,True
XOM,_NaiveModel,high_vol_regime,high_vol_regime,3.1975,11.3233,3.365,0.021,0.1993,0.503,0.8333,5,5,False
XOM,_NaiveModel,high_vol_regime,normal_vol_regime,1.0543,1.4924,1.2216,0.007,0.9217,0.9225,0.5,5,5,False
