ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9522,1.8254,1.3511,0.0149,0.407,0.4415,0.6667
BIMBOA.MX,arima,1.0507,1.9505,1.3966,0.0164,0.3663,0.3745,0.8333
BIMBOA.MX,lgbm,0.9527,1.7955,1.34,0.0148,0.4167,0.487,0.6667
BIMBOA.MX,xgb,0.9543,1.9373,1.3919,0.0149,0.3706,0.4114,0.6667
CEMEXCPO.MX,Top3Ensamble,0.2792,0.2797,0.5289,0.0153,0.6308,0.6434,0.3333
CEMEXCPO.MX,arima,0.2849,0.2694,0.519,0.0157,0.6444,0.6467,0.3333
CEMEXCPO.MX,rf,0.3006,0.3025,0.55,0.0164,0.6008,0.6318,0.3333
EEM,Top3Ensamble,0.4313,0.2689,0.5186,0.0078,0.1371,0.1408,0.3333
EEM,arima,0.4138,0.2443,0.4943,0.0075,0.2161,0.2163,0.3333
EEM,rf,0.4564,0.3011,0.5487,0.0083,0.0339,0.0454,0.3333
GFNORTEO.MX,Top3Ensamble,1.6654,4.8746,2.2078,0.0096,-0.2924,-0.2158,0.8333
GFNORTEO.MX,rf,2.1725,10.4187,3.2278,0.0125,-1.7622,-1.4903,0.8333
GFNORTEO.MX,xgb,1.3557,3.4485,1.857,0.0078,0.0857,0.0867,0.8333
GLD,Top3Ensamble,5.3289,71.934,8.4814,0.0141,0.3719,0.3904,0.8333
GLD,arima,5.7608,78.3118,8.8494,0.0153,0.3162,0.3574,0.8333
GLD,rf,5.3334,71.526,8.4573,0.0141,0.3755,0.3889,0.8333
GLD,xgb,5.3653,68.5531,8.2797,0.0142,0.4014,0.4094,0.8333
IEF,Top3Ensamble,0.2175,0.0713,0.267,0.0022,0.6916,0.6919,0.3333
IEF,arima,0.2135,0.0834,0.2887,0.0022,0.6394,0.6694,0.3333
IEF,lgbm,0.2387,0.0881,0.2968,0.0025,0.6191,0.6807,0.3333
IEF,rf,0.2045,0.0675,0.2597,0.0021,0.7082,0.7085,0.0
QQQ,Top3Ensamble,6.0823,47.5602,6.8964,0.0098,0.5362,0.5457,0.8333
QQQ,lgbm,6.0131,48.3849,6.9559,0.0097,0.5282,0.5449,0.8333
QQQ,rf,6.0833,48.1044,6.9357,0.0098,0.5309,0.5385,0.8333
QQQ,xgb,6.1859,49.2279,7.0163,0.01,0.5199,0.5256,0.8333
SPY,Top3Ensamble,4.1601,25.4314,5.043,0.0062,0.4807,0.4876,0.8333
SPY,arima,3.8436,25.5936,5.059,0.0057,0.4774,0.4983,0.8333
SPY,rf,4.3845,26.5375,5.1515,0.0065,0.4582,0.4771,0.8333
SPY,xgb,4.6642,28.9113,5.3769,0.0069,0.4097,0.4752,0.8333
VNQ,Top3Ensamble,0.5881,0.7687,0.8768,0.0065,0.6713,0.6772,0.3333
VNQ,lgbm,0.6137,0.7966,0.8925,0.0068,0.6594,0.665,0.3333
VNQ,rf,0.5453,0.7296,0.8542,0.006,0.688,0.702,0.1667
VNQ,xgb,0.6874,0.8775,0.9367,0.0076,0.6248,0.6262,0.3333
WALMEX.MX,Top3Ensamble,0.5991,0.5186,0.7202,0.0097,-1.2605,-0.5835,0.3333
WALMEX.MX,rf,0.6149,0.488,0.6986,0.01,-1.127,-0.2455,0.3333
WALMEX.MX,xgb,0.6744,0.7184,0.8476,0.011,-2.1311,-1.6317,0.3333
