ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.6214,0.6275,0.7922,0.0102,0.4235,0.4705,0.3333
BIMBOA.MX,lgbm,0.8121,0.9817,0.9908,0.0133,0.0981,0.2598,0.3333
BIMBOA.MX,rf,0.5089,0.4194,0.6476,0.0083,0.6147,0.6157,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3428,0.1743,0.4175,0.0156,0.3902,0.4053,0.3333
CEMEXCPO.MX,arima,0.3595,0.1794,0.4235,0.0164,0.3724,0.454,0.3333
CEMEXCPO.MX,rf,0.33,0.1671,0.4088,0.015,0.4153,0.4157,0.3333
CEMEXCPO.MX,xgb,0.3925,0.2042,0.4519,0.0178,0.2856,0.2961,0.3333
EEM,Top3Ensamble,0.4765,0.4199,0.648,0.008,0.4601,0.4725,0.3333
EEM,rf,0.6688,0.738,0.8591,0.0113,0.0511,0.4746,0.3333
EEM,xgb,0.6018,0.5857,0.7653,0.0102,0.247,0.4302,0.3333
GFNORTEO.MX,Top3Ensamble,3.4039,18.7009,4.3245,0.0175,0.6987,0.7431,0.6667
GFNORTEO.MX,lgbm,3.2133,18.2418,4.271,0.0165,0.7061,0.7413,0.5
GFNORTEO.MX,rf,3.5966,19.7477,4.4438,0.0185,0.6819,0.7364,0.6667
GLD,Top3Ensamble,12.4165,317.3178,17.8134,0.0272,0.3487,0.3635,0.8333
GLD,arima,11.7213,318.4738,17.8458,0.0258,0.3463,0.3479,0.8333
GLD,lgbm,14.44,340.8791,18.4629,0.0316,0.3003,0.3278,0.8333
GLD,rf,11.9951,313.5032,17.706,0.0263,0.3565,0.3821,0.8333
IEF,Top3Ensamble,0.2497,0.0959,0.3096,0.0026,-1.2379,-0.5554,0.3333
IEF,linreg,0.4733,0.3095,0.5564,0.0049,-6.2258,-1.2012,0.3333
IEF,rf,0.1567,0.0451,0.2125,0.0016,-0.0537,-0.0436,0.3333
IEF,xgb,0.2346,0.0834,0.2888,0.0024,-0.9471,-0.8332,0.3333
QQQ,Top3Ensamble,5.4068,47.8284,6.9158,0.0088,0.4773,0.5258,0.8333
QQQ,lgbm,6.2362,69.6822,8.3476,0.0102,0.2384,0.3789,0.8333
QQQ,rf,4.9149,33.4671,5.7851,0.008,0.6342,0.6386,0.8333
SPY,Top3Ensamble,3.3941,20.2235,4.4971,0.0049,0.0798,0.0936,0.8333
SPY,lgbm,3.7474,25.7037,5.0699,0.0055,-0.1695,-0.1002,0.8333
SPY,rf,3.1845,16.52,4.0645,0.0046,0.2484,0.2492,0.8333
VNQ,Top3Ensamble,0.5604,0.5233,0.7234,0.0062,0.1107,0.1548,0.3333
VNQ,arima,0.5573,0.5286,0.7271,0.0061,0.1017,0.1803,0.3333
VNQ,rf,0.5745,0.5269,0.7259,0.0063,0.1046,0.1241,0.3333
WALMEX.MX,Top3Ensamble,0.6589,0.6764,0.8225,0.0116,0.4317,0.4508,0.3333
WALMEX.MX,arima,0.6716,0.7237,0.8507,0.0118,0.392,0.4506,0.3333
WALMEX.MX,lgbm,0.7362,0.7878,0.8876,0.0129,0.3381,0.3566,0.3333
WALMEX.MX,rf,0.6065,0.5998,0.7745,0.0106,0.4961,0.4975,0.3333
