ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,5.5467,33.5621,5.7933,0.018,-0.1351,-0.1351,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.8722,4.3422,2.0838,0.0062,0.8693,0.9053,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,17.72,390.6729,19.7654,0.0372,0.7692,0.8103,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,2.82,8.6194,2.9359,0.0063,0.9914,0.9915,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,5.257,30.9609,5.5643,0.02,0.3029,0.3386,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.746,3.7689,1.9414,0.0066,0.9597,0.9636,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,58.547,4205.1664,64.8473,0.0363,0.4608,0.5708,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,9.316,107.5028,10.3684,0.0059,0.9712,0.9757,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,14.9738,255.8049,15.9939,0.034,0.6206,0.7385,0.6667,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,2.5457,9.2154,3.0357,0.006,0.9799,0.9831,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,6.6667,45.3163,6.7317,0.0138,-3.0074,-2.8374,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.0233,5.7616,2.4003,0.0042,0.7834,0.8217,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,19.7536,490.8318,22.1547,0.0221,-0.0483,-0.044,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,5.4075,39.2156,6.2622,0.0061,0.9175,0.9643,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,25.055,674.7467,25.9759,0.0242,0.6741,0.7218,0.6667,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,7.2367,62.2682,7.891,0.0073,0.9538,0.9609,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,8.045,88.5446,9.4098,0.0424,0.4325,0.4526,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.078,1.5508,1.2453,0.0062,0.9237,0.9243,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,9.795,112.535,10.6083,0.0257,0.4312,0.5431,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,1.8533,5.51,2.3473,0.0048,0.962,0.9728,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,5.24,28.1982,5.3102,0.023,-5.104,-4.826,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.1975,2.0784,1.4417,0.0052,0.8435,0.8619,0.5,5,5,False
