ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.1664,1.7369,1.3179,0.0188,0.7881,0.8243,0.5
BIMBOA.MX,arima,1.1423,1.6885,1.2994,0.0183,0.794,0.8326,0.5
BIMBOA.MX,lgbm,1.2462,2.044,1.4297,0.0201,0.7506,0.7898,0.5
BIMBOA.MX,xgb,1.1746,1.7186,1.311,0.0188,0.7903,0.8216,0.5
CEMEXCPO.MX,Top3Ensamble,0.2024,0.0555,0.2356,0.0107,-0.4548,-0.4516,0.3333
CEMEXCPO.MX,arima,0.186,0.0451,0.2123,0.0099,-0.1812,-0.0932,0.3333
CEMEXCPO.MX,rf,0.2393,0.0846,0.2908,0.0127,-1.2172,-1.1837,0.3333
EEM,Top3Ensamble,0.425,0.309,0.5558,0.0078,0.5375,0.5892,0.3333
EEM,arima,0.3729,0.248,0.498,0.0068,0.6288,0.6576,0.3333
EEM,rf,0.4775,0.4091,0.6396,0.0088,0.3875,0.4687,0.3333
GFNORTEO.MX,Top3Ensamble,2.0758,7.7318,2.7806,0.0116,0.134,0.1594,0.8333
GFNORTEO.MX,rf,2.0627,7.5937,2.7557,0.0116,0.1494,0.1684,0.8333
GFNORTEO.MX,xgb,2.0931,7.9544,2.8204,0.0117,0.109,0.142,0.8333
GLD,Top3Ensamble,3.1727,19.4273,4.4076,0.0085,0.535,0.5655,0.8333
GLD,arima,3.1709,18.2262,4.2692,0.0085,0.5637,0.5679,0.8333
GLD,rf,3.4993,22.9607,4.7917,0.0093,0.4504,0.5205,0.8333
GLD,xgb,3.0663,19.2673,4.3895,0.0082,0.5388,0.5767,0.8333
IEF,Top3Ensamble,0.2138,0.0712,0.2668,0.0022,-0.3587,-0.2189,0.3333
IEF,arima,0.2071,0.0656,0.2562,0.0021,-0.2528,-0.2523,0.3333
IEF,lgbm,0.2661,0.1093,0.3306,0.0028,-1.0862,-0.3856,0.3333
IEF,rf,0.1992,0.0638,0.2526,0.0021,-0.2183,-0.1237,0.3333
QQQ,Top3Ensamble,6.3619,60.2975,7.7651,0.0104,0.6735,0.6983,0.8333
QQQ,lgbm,6.3216,59.0007,7.6812,0.0104,0.6805,0.6962,0.8333
QQQ,rf,6.3598,62.586,7.9111,0.0104,0.6611,0.693,0.8333
QQQ,xgb,6.4856,63.1524,7.9468,0.0106,0.658,0.6865,0.8333
SPY,Top3Ensamble,4.7385,38.1892,6.1797,0.0071,0.5879,0.6021,0.8333
SPY,arima,4.7335,42.8761,6.548,0.0071,0.5373,0.6117,0.8333
SPY,rf,4.8621,37.1071,6.0916,0.0073,0.5996,0.6028,0.8333
SPY,xgb,5.0696,39.2624,6.266,0.0076,0.5763,0.5771,0.8333
VNQ,Top3Ensamble,0.5404,0.521,0.7218,0.006,0.0978,0.1061,0.3333
VNQ,lgbm,0.5569,0.4941,0.7029,0.0062,0.1444,0.1697,0.3333
VNQ,rf,0.5543,0.5527,0.7434,0.0062,0.043,0.0432,0.3333
VNQ,xgb,0.6001,0.5711,0.7557,0.0067,0.011,0.0272,0.3333
WALMEX.MX,Top3Ensamble,0.635,0.5844,0.7644,0.0102,-0.5795,-0.1561,0.3333
WALMEX.MX,rf,0.6043,0.5229,0.7231,0.0097,-0.4134,-0.0897,0.3333
WALMEX.MX,xgb,0.6883,0.6804,0.8249,0.0111,-0.8391,-0.3026,0.3333
