ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.2123,1.7426,1.3201,0.02,0.7876,0.8394,0.5
BIMBOA.MX,arima,1.1865,1.6931,1.3012,0.0195,0.7936,0.8332,0.5
BIMBOA.MX,lgbm,1.2311,1.9552,1.3983,0.0204,0.7617,0.8374,0.5
BIMBOA.MX,xgb,1.2229,1.7111,1.3081,0.0201,0.7914,0.8352,0.5
CEMEXCPO.MX,Top3Ensamble,0.2467,0.0824,0.287,0.013,-0.3849,-0.38,0.3333
CEMEXCPO.MX,arima,0.2396,0.0751,0.274,0.0127,-0.2622,-0.2125,0.3333
CEMEXCPO.MX,rf,0.2612,0.1055,0.3249,0.0138,-0.7742,-0.7672,0.3333
EEM,Top3Ensamble,0.3358,0.2275,0.477,0.0062,0.66,0.7066,0.1667
EEM,arima,0.3331,0.1945,0.441,0.0061,0.7093,0.7121,0.0
EEM,rf,0.4436,0.3625,0.6021,0.0082,0.4583,0.6019,0.3333
GFNORTEO.MX,Top3Ensamble,2.1081,8.2715,2.876,0.0118,0.1332,0.1479,0.8333
GFNORTEO.MX,rf,2.0894,7.9135,2.8131,0.0117,0.1707,0.176,0.8333
GFNORTEO.MX,xgb,2.1487,8.6915,2.9481,0.012,0.0892,0.1181,0.8333
GLD,Top3Ensamble,3.4155,22.0495,4.6957,0.009,0.2317,0.4039,0.8333
GLD,arima,3.0848,17.8841,4.229,0.0081,0.3769,0.4402,0.8333
GLD,rf,3.8133,26.5215,5.1499,0.0101,0.0759,0.3278,0.8333
GLD,xgb,3.5992,24.2446,4.9239,0.0095,0.1552,0.3967,0.8333
IEF,Top3Ensamble,0.2003,0.0654,0.2558,0.0021,0.5366,0.7036,0.1667
IEF,arima,0.1819,0.0481,0.2192,0.0019,0.6596,0.7014,0.1667
IEF,lgbm,0.2607,0.1115,0.3339,0.0027,0.2102,0.6232,0.3333
IEF,rf,0.1915,0.0594,0.2438,0.002,0.579,0.7224,0.1667
QQQ,Top3Ensamble,7.3052,79.5165,8.9172,0.0121,0.3342,0.3356,0.8333
QQQ,lgbm,7.6755,85.5475,9.2492,0.0127,0.2837,0.2837,0.8333
QQQ,rf,6.9762,75.4314,8.6851,0.0115,0.3684,0.3732,0.8333
QQQ,xgb,7.3131,80.3059,8.9614,0.0121,0.3275,0.33,0.8333
SPY,Top3Ensamble,5.4875,45.7272,6.7622,0.0082,0.4567,0.4577,0.8333
SPY,arima,5.3781,45.8712,6.7728,0.0081,0.455,0.4683,0.8333
SPY,rf,5.7764,47.7489,6.9101,0.0086,0.4327,0.4456,0.8333
SPY,xgb,5.7364,47.4572,6.8889,0.0086,0.4361,0.4457,0.8333
VNQ,Top3Ensamble,0.6618,0.6351,0.7969,0.0074,0.1864,0.1919,0.3333
VNQ,lgbm,0.6718,0.5997,0.7744,0.0075,0.2318,0.2319,0.3333
VNQ,rf,0.6464,0.6389,0.7993,0.0072,0.1815,0.1987,0.3333
VNQ,xgb,0.7107,0.7168,0.8466,0.0079,0.0818,0.0922,0.3333
WALMEX.MX,Top3Ensamble,0.5629,0.4942,0.703,0.0091,-0.1162,0.0305,0.3333
WALMEX.MX,rf,0.5689,0.4994,0.7067,0.0092,-0.128,-0.0437,0.3333
WALMEX.MX,xgb,0.5795,0.5272,0.7261,0.0093,-0.1908,0.0355,0.3333
