ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8408,1.1782,1.0855,0.014,0.6284,0.8078,0.5
BIMBOA.MX,arima,0.7257,0.8616,0.9282,0.0121,0.7282,0.791,0.0
BIMBOA.MX,lgbm,1.0125,1.5988,1.2644,0.0169,0.4957,0.8041,0.6667
BIMBOA.MX,xgb,0.8988,1.3657,1.1686,0.015,0.5692,0.7852,0.5
CEMEXCPO.MX,Top3Ensamble,0.46,0.2625,0.5124,0.0271,-0.3352,0.7412,0.1667
CEMEXCPO.MX,arima,0.141,0.0356,0.1886,0.0083,0.8192,0.8588,0.0
CEMEXCPO.MX,lgbm,0.2405,0.0749,0.2737,0.0142,0.6189,0.8358,0.1667
CEMEXCPO.MX,linreg,1.0854,1.3548,1.164,0.064,-5.8905,0.1012,1.0
EEM,Top3Ensamble,0.3244,0.2039,0.4515,0.0064,-0.5557,-0.3201,0.3333
EEM,arima,0.3213,0.159,0.3988,0.0064,-0.2137,-0.1995,0.3333
EEM,lgbm,0.4233,0.3084,0.5554,0.0084,-1.3536,-0.6038,0.3333
EEM,rf,0.3109,0.1953,0.442,0.0062,-0.4908,-0.2688,0.3333
GFNORTEO.MX,Top3Ensamble,1.9414,6.3806,2.526,0.0114,0.4092,0.5234,0.8333
GFNORTEO.MX,arima,1.9824,5.9012,2.4292,0.0116,0.4536,0.4954,0.8333
GFNORTEO.MX,lgbm,2.0926,7.4641,2.7321,0.0122,0.3088,0.5309,0.8333
GLD,Top3Ensamble,2.0018,4.6116,2.1475,0.0063,0.9492,0.9566,0.5
GLD,arima,2.1608,5.5122,2.3478,0.0068,0.9393,0.9534,0.5
GLD,lgbm,1.8428,4.3516,2.0861,0.0058,0.952,0.9549,0.5
IEF,Top3Ensamble,0.2971,0.1069,0.327,0.0031,0.592,0.7681,0.1667
IEF,lgbm,0.3206,0.1312,0.3622,0.0033,0.4993,0.7535,0.1667
IEF,rf,0.2675,0.0863,0.2938,0.0028,0.6706,0.7885,0.1667
IEF,xgb,0.3031,0.1107,0.3327,0.0032,0.5778,0.747,0.1667
QQQ,Top3Ensamble,4.7013,29.1099,5.3954,0.0082,-0.6304,-0.3371,0.8333
QQQ,arima,3.8941,21.1864,4.6029,0.0068,-0.1866,-0.1766,0.8333
QQQ,lgbm,5.3477,34.3704,5.8626,0.0093,-0.925,-0.5314,0.8333
QQQ,xgb,5.196,42.0408,6.4839,0.0091,-1.3547,-0.5501,0.8333
SPY,Top3Ensamble,3.7646,20.9981,4.5824,0.0058,-0.2397,0.0045,0.8333
SPY,arima,3.2901,15.2091,3.8999,0.0051,0.1021,0.1215,0.8333
SPY,lgbm,3.6977,20.721,4.552,0.0057,-0.2233,-0.0485,0.8333
SPY,xgb,5.0494,37.3975,6.1154,0.0078,-1.2079,-0.3523,0.8333
VNQ,Top3Ensamble,0.6267,0.6223,0.7888,0.0068,-0.3681,-0.0411,0.3333
VNQ,lgbm,0.7062,0.7463,0.8639,0.0077,-0.6409,-0.2189,0.3333
VNQ,rf,0.5991,0.6062,0.7786,0.0065,-0.3328,-0.0712,0.3333
VNQ,xgb,0.5877,0.5731,0.7571,0.0064,-0.2601,0.0472,0.3333
WALMEX.MX,Top3Ensamble,0.554,0.5457,0.7387,0.0099,0.0635,0.1768,0.3333
WALMEX.MX,arima,0.5843,0.4888,0.6991,0.0104,0.1612,0.2056,0.3333
WALMEX.MX,linreg,1.0373,1.6597,1.2883,0.0184,-1.8483,-0.5224,0.8333
WALMEX.MX,rf,0.4989,0.3945,0.6281,0.0089,0.3229,0.3277,0.3333
