ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.1696,1.8976,1.3775,0.0192,0.4216,0.4326,0.8333
BIMBOA.MX,arima,0.92,0.9142,0.9561,0.0157,-8.5131,-7.8075,0.3333
BIMBOA.MX,lgbm,1.2735,2.2473,1.4991,0.0209,0.315,0.3255,0.8333
BIMBOA.MX,rf,1.0851,1.7207,1.3118,0.0178,0.437,0.4644,0.8333
BIMBOA.MX,xgb,0.8927,0.9916,0.9958,0.0152,-9.3182,-7.2919,0.3333
CEMEXCPO.MX,Top3Ensamble,0.4133,0.2606,0.5105,0.019,0.3074,0.3748,0.3333
CEMEXCPO.MX,arima,0.3818,0.2254,0.4747,0.0176,0.401,0.4106,0.3333
CEMEXCPO.MX,rf,0.4285,0.2836,0.5326,0.0196,0.2461,0.3899,0.3333
CEMEXCPO.MX,xgb,0.4657,0.328,0.5727,0.0212,-0.2771,-0.0209,0.3333
EEM,Top3Ensamble,0.4314,0.2724,0.5219,0.0075,0.7648,0.7896,0.0
EEM,arima,0.195,0.038,0.195,0.0036,-4.2634,-4.2629,0.3333
EEM,rf,0.535,0.4075,0.6384,0.0094,0.6481,0.6514,0.3333
EEM,xgb,0.5736,0.4179,0.6464,0.01,-0.6868,0.217,0.3333
GFNORTEO.MX,Top3Ensamble,2.3258,9.5002,3.0822,0.0132,0.7941,0.8047,0.5
GFNORTEO.MX,lgbm,2.2956,8.8554,2.9758,0.0129,0.7939,0.8162,0.5
GFNORTEO.MX,rf,2.3322,10.4288,3.2294,0.0132,0.774,0.7906,0.5
GFNORTEO.MX,xgb,2.4738,7.9885,2.8264,0.0148,-8875.801,-2075.5596,0.8333
GLD,Top3Ensamble,4.6387,34.0348,5.8339,0.0111,0.7571,0.8216,0.5
GLD,arima,3.7837,20.8526,4.5665,0.0091,0.8512,0.8706,0.5
GLD,lgbm,4.7086,36.3385,6.0281,0.0111,0.6012,0.6649,0.8333
GLD,rf,6.9673,73.8327,8.5926,0.0167,0.4731,0.6835,0.8333
GLD,xgb,1.9378,4.1638,2.0405,0.0049,-1.5021,-1.2564,0.8333
IEF,Top3Ensamble,0.2742,0.1002,0.3165,0.0028,-1.5332,-1.2043,0.3333
IEF,arima,0.2332,0.0665,0.2578,0.0024,-1.597,0.5273,0.3333
IEF,lgbm,0.2172,0.0837,0.2893,0.0023,-2.2704,-0.4275,0.3333
IEF,linreg,0.4326,0.286,0.5348,0.0045,-5.9555,-1.6322,0.3333
IEF,rf,0.1921,0.0487,0.2208,0.002,-0.2325,-0.2075,0.3333
IEF,xgb,0.2898,0.1097,0.3312,0.003,-1.6684,-1.4167,0.3333
QQQ,Top3Ensamble,3.5995,19.4282,4.4077,0.0058,-0.3178,-0.2529,0.8333
QQQ,lgbm,3.823,21.5112,4.638,0.0062,-0.4591,-0.4589,0.8333
QQQ,rf,3.9858,22.525,4.746,0.0064,-0.5278,-0.2701,0.8333
QQQ,xgb,2.7202,9.3394,3.0561,0.0044,-0.4251,0.704,0.6667
SPY,Top3Ensamble,2.6826,12.2613,3.5016,0.0039,0.06,0.1345,0.8333
SPY,arima,4.6216,25.8748,5.0867,0.0068,-2.9948,0.3028,0.8333
SPY,lgbm,2.6343,11.9215,3.4528,0.0038,-0.5651,-0.4553,0.8333
SPY,rf,2.9344,13.46,3.6688,0.0043,-0.0318,0.2039,0.8333
SPY,xgb,1.8144,6.0282,2.4552,0.0027,0.0693,0.4918,0.8333
VNQ,Top3Ensamble,0.5521,0.3894,0.624,0.0061,0.7406,0.8245,0.0
VNQ,arima,0.5753,0.4236,0.6508,0.0064,0.7186,0.8356,0.0
VNQ,lgbm,0.3917,0.2266,0.4761,0.0044,-0.7011,-0.1517,0.3333
VNQ,rf,0.5608,0.417,0.6457,0.0062,0.7222,0.8219,0.0
VNQ,xgb,0.3863,0.1493,0.3863,0.0043,-0.1204,-0.1204,0.3333
WALMEX.MX,Top3Ensamble,0.5853,0.5399,0.7348,0.0102,0.2791,0.2831,0.3333
WALMEX.MX,arima,0.5194,0.4776,0.6911,0.009,-0.0387,-0.034,0.3333
WALMEX.MX,lgbm,0.6405,0.578,0.7602,0.0111,-0.2568,-0.2225,0.3333
WALMEX.MX,rf,0.5774,0.5244,0.7242,0.01,0.2998,0.3503,0.3333
WALMEX.MX,xgb,0.7546,1.117,1.0569,0.0135,-697.113,-341.2175,0.6667
