ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5029,0.3633,0.6028,0.0088,0.8642,0.8886,0.0
BIMBOA.MX,arima,0.4997,0.389,0.6237,0.0088,0.8546,0.9056,0.0
BIMBOA.MX,lgbm,0.6202,0.5948,0.7712,0.0109,0.7777,0.7986,0.0
BIMBOA.MX,xgb,0.497,0.3596,0.5996,0.0087,0.8656,0.8751,0.0
CEMEXCPO.MX,Top3Ensamble,0.2756,0.1034,0.3215,0.0171,-0.53,0.4758,0.3333
CEMEXCPO.MX,arima,0.1023,0.0222,0.1489,0.0064,0.6718,0.7381,0.1667
CEMEXCPO.MX,lgbm,0.1915,0.0546,0.2337,0.0119,0.1918,0.5101,0.3333
CEMEXCPO.MX,linreg,0.5684,0.4307,0.6562,0.0352,-5.3746,-0.5915,0.3333
EEM,Top3Ensamble,0.3495,0.2042,0.4519,0.007,0.1613,0.3234,0.3333
EEM,arima,0.3325,0.1777,0.4215,0.0066,0.2703,0.309,0.3333
EEM,lgbm,0.4062,0.2655,0.5152,0.0081,-0.0902,0.2919,0.3333
EEM,rf,0.3449,0.2006,0.4479,0.0069,0.1762,0.3305,0.3333
GFNORTEO.MX,Top3Ensamble,1.428,3.2109,1.7919,0.0085,-0.5765,-0.3694,0.8333
GFNORTEO.MX,arima,1.5082,3.4251,1.8507,0.009,-0.6816,-0.6572,0.8333
GFNORTEO.MX,lgbm,1.5445,3.6145,1.9012,0.0092,-0.7747,-0.2067,0.8333
GLD,Top3Ensamble,1.7889,5.8893,2.4268,0.0058,-0.244,-0.111,0.8333
GLD,arima,1.5989,4.0878,2.0218,0.0052,0.1365,0.1902,0.8333
GLD,lgbm,2.0915,8.6646,2.9436,0.0068,-0.8302,-0.5825,0.8333
IEF,Top3Ensamble,0.2003,0.0616,0.2483,0.0021,-0.6854,-0.6638,0.3333
IEF,lgbm,0.1967,0.0741,0.2723,0.0021,-1.0269,-0.9252,0.3333
IEF,rf,0.1928,0.0559,0.2364,0.002,-0.5285,-0.5267,0.3333
IEF,xgb,0.2248,0.0656,0.2561,0.0024,-0.7939,-0.7667,0.3333
QQQ,Top3Ensamble,3.4848,21.5657,4.6439,0.0061,0.4108,0.4685,0.8333
QQQ,arima,3.6625,20.9847,4.5809,0.0064,0.4267,0.4298,0.8333
QQQ,lgbm,3.79,22.0739,4.6983,0.0066,0.3969,0.4837,0.8333
QQQ,xgb,3.8456,26.3568,5.1339,0.0067,0.2799,0.4171,0.8333
SPY,Top3Ensamble,2.9841,16.4355,4.0541,0.0047,0.3923,0.4484,0.8333
SPY,arima,3.1157,15.5495,3.9433,0.0049,0.425,0.4356,0.8333
SPY,lgbm,3.0123,16.4792,4.0595,0.0047,0.3907,0.4329,0.8333
SPY,xgb,3.3059,19.39,4.4034,0.0052,0.283,0.4449,0.8333
VNQ,Top3Ensamble,0.6754,0.6576,0.8109,0.0075,0.3388,0.3388,0.3333
VNQ,lgbm,0.7286,0.7417,0.8612,0.0081,0.2542,0.2572,0.3333
VNQ,rf,0.6684,0.6286,0.7928,0.0074,0.3679,0.37,0.3333
VNQ,xgb,0.6526,0.6589,0.8117,0.0073,0.3374,0.3444,0.3333
WALMEX.MX,Top3Ensamble,0.7044,1.2279,1.1081,0.0125,-0.1341,-0.0948,0.6667
WALMEX.MX,arima,0.7083,1.2036,1.0971,0.0125,-0.1117,-0.0563,0.6667
WALMEX.MX,linreg,1.3453,2.6415,1.6253,0.0238,-1.4397,-0.7322,0.8333
WALMEX.MX,rf,0.6368,1.0226,1.0112,0.0113,0.0555,0.0556,0.6667
