ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8982,1.9971,1.4132,0.0141,0.7277,0.7284,0.3333
BIMBOA.MX,lgbm,1.0872,2.313,1.5209,0.0172,0.6846,0.687,0.8333
BIMBOA.MX,rf,0.809,1.8306,1.353,0.0126,0.7504,0.7606,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3762,0.2189,0.4679,0.0172,0.3716,0.3774,0.3333
CEMEXCPO.MX,arima,0.3823,0.2053,0.4531,0.0175,0.4107,0.4168,0.3333
CEMEXCPO.MX,rf,0.3805,0.2334,0.4831,0.0174,0.3299,0.3701,0.3333
CEMEXCPO.MX,xgb,0.4195,0.2471,0.4971,0.0191,0.2907,0.3022,0.3333
EEM,Top3Ensamble,0.5395,0.5066,0.7117,0.0091,0.2701,0.273,0.3333
EEM,rf,0.6767,0.7192,0.8481,0.0114,-0.0364,0.1958,0.3333
EEM,xgb,0.7,0.7459,0.8637,0.0117,-0.0749,0.2735,0.3333
GFNORTEO.MX,Top3Ensamble,3.5181,22.3361,4.7261,0.0177,0.7205,0.7684,0.5
GFNORTEO.MX,lgbm,3.3055,20.5863,4.5372,0.0166,0.7424,0.772,0.5
GFNORTEO.MX,rf,3.8937,25.1906,5.019,0.0196,0.6848,0.7553,0.6667
GLD,Top3Ensamble,13.4859,328.6219,18.1279,0.0294,-0.2232,-0.1294,0.8333
GLD,arima,12.5746,317.4714,17.8177,0.0275,-0.1817,-0.1569,0.8333
GLD,lgbm,14.6353,334.9466,18.3015,0.0319,-0.2468,-0.1254,0.8333
GLD,rf,14.2368,364.2603,19.0856,0.031,-0.3559,-0.1852,0.8333
IEF,Top3Ensamble,0.268,0.1125,0.3355,0.0028,-0.9563,0.2253,0.3333
IEF,linreg,0.5523,0.3561,0.5968,0.0058,-5.1911,0.1118,0.3333
IEF,rf,0.1348,0.0397,0.1992,0.0014,0.3102,0.3579,0.3333
IEF,xgb,0.2385,0.0934,0.3055,0.0025,-0.6228,-0.0758,0.3333
QQQ,Top3Ensamble,6.332,56.2318,7.4988,0.0103,0.4191,0.4325,0.8333
QQQ,lgbm,7.1668,80.9667,8.9982,0.0117,0.1635,0.2097,0.8333
QQQ,rf,5.4972,38.1777,6.1788,0.0089,0.6056,0.6059,0.8333
SPY,Top3Ensamble,4.3224,30.8065,5.5504,0.0063,-0.4489,-0.4419,0.8333
SPY,lgbm,4.7572,37.8754,6.1543,0.0069,-0.7813,-0.7802,0.8333
SPY,rf,3.9127,25.4113,5.041,0.0057,-0.1951,-0.1546,0.8333
VNQ,Top3Ensamble,0.6084,0.629,0.7931,0.0067,0.5179,0.5612,0.3333
VNQ,arima,0.612,0.6424,0.8015,0.0067,0.5077,0.5741,0.3333
VNQ,rf,0.6148,0.6241,0.79,0.0067,0.5217,0.5468,0.3333
WALMEX.MX,Top3Ensamble,0.783,1.0302,1.015,0.0137,0.0872,0.0919,0.6667
WALMEX.MX,arima,0.8052,1.0129,1.0064,0.0141,0.1025,0.1222,0.6667
WALMEX.MX,lgbm,0.8596,1.182,1.0872,0.015,-0.0474,-0.0432,0.6667
WALMEX.MX,rf,0.725,0.9514,0.9754,0.0127,0.157,0.157,0.3333
