ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8028,1.051,1.0252,0.0128,0.6218,0.6329,0.6667
BIMBOA.MX,arima,0.814,1.0269,1.0133,0.013,0.6304,0.6393,0.6667
BIMBOA.MX,lgbm,0.8254,1.1203,1.0585,0.0132,0.5968,0.6103,0.6667
BIMBOA.MX,xgb,0.8323,1.175,1.084,0.0133,0.5771,0.5886,0.6667
CEMEXCPO.MX,Top3Ensamble,0.243,0.0856,0.2926,0.0142,0.7424,0.812,0.0
CEMEXCPO.MX,arima,0.2182,0.0633,0.2515,0.0127,0.8097,0.8185,0.0
CEMEXCPO.MX,lgbm,0.1457,0.024,0.1549,0.0089,-2.32,-1.9396,0.3333
CEMEXCPO.MX,linreg,0.6864,0.6476,0.8047,0.0415,-88.6329,-23.4235,0.3333
CEMEXCPO.MX,rf,0.2637,0.1135,0.3369,0.0153,0.6603,0.8047,0.1667
EEM,Top3Ensamble,0.5646,0.6491,0.8057,0.0106,-0.5349,-0.5071,0.3333
EEM,arima,0.5523,0.5718,0.7562,0.0104,-0.3521,-0.3394,0.3333
EEM,lgbm,0.2254,0.0644,0.2538,0.0042,-4.8438,-0.2337,0.3333
EEM,rf,0.5916,0.7597,0.8716,0.0111,-0.7964,-0.7391,0.3333
GFNORTEO.MX,Top3Ensamble,3.833,19.188,4.3804,0.0217,-0.8153,-0.7316,0.8333
GFNORTEO.MX,arima,2.0216,6.663,2.5813,0.011,-1.103,0.187,0.8333
GFNORTEO.MX,lgbm,2.8468,9.6263,3.1026,0.0155,-2.0382,0.5196,0.8333
GFNORTEO.MX,rf,5.947,55.9927,7.4828,0.0337,-6.7118,-5.8535,0.8333
GFNORTEO.MX,xgb,2.3386,7.8474,2.8013,0.0133,-0.0808,0.0784,0.8333
GLD,Top3Ensamble,5.2022,34.3801,5.8635,0.0139,0.81,0.8804,0.5
GLD,arima,4.7667,30.0231,5.4793,0.0127,0.8341,0.8723,0.5
GLD,lgbm,6.0064,36.5822,6.0483,0.017,-15.1508,0.777,0.6667
GLD,rf,5.2209,35.586,5.9654,0.0139,0.7836,0.851,0.5
GLD,xgb,5.735,41.9158,6.4742,0.0153,0.7451,0.8574,0.5
IEF,Top3Ensamble,0.2048,0.0713,0.267,0.0021,0.6007,0.6882,0.3333
IEF,arima,0.1913,0.0629,0.2507,0.002,0.6793,0.6912,0.3333
IEF,lgbm,0.2321,0.0975,0.3123,0.0024,0.4535,0.6787,0.3333
IEF,rf,0.2096,0.0687,0.2622,0.0022,0.6149,0.6887,0.3333
IEF,xgb,0.2005,0.0577,0.2402,0.0021,-143.2647,-99.4665,0.3333
QQQ,Top3Ensamble,5.2074,52.5035,7.2459,0.0087,-0.9421,-0.9362,0.8333
QQQ,arima,2.1209,4.812,2.1936,0.0035,-6.1563,0.5336,0.8333
QQQ,lgbm,5.3391,53.1421,7.2899,0.0089,-0.9657,-0.9657,0.8333
QQQ,rf,5.4276,57.3706,7.5743,0.0091,-0.96,-0.9599,0.8333
QQQ,xgb,5.6091,58.9208,7.676,0.0094,-1.1794,-1.1455,0.8333
SPY,Top3Ensamble,3.9132,31.7216,5.6322,0.0059,-0.2725,-0.2701,0.8333
SPY,arima,3.8739,37.3513,6.1116,0.0059,-0.4983,-0.4312,0.8333
SPY,lgbm,2.6269,7.0559,2.6563,0.004,-3.5158,0.9005,0.6667
SPY,rf,3.7861,31.8792,5.6462,0.0057,-0.1259,-0.1234,0.8333
SPY,xgb,4.6105,36.3452,6.0287,0.0069,-0.4579,-0.3122,0.8333
VNQ,Top3Ensamble,0.4834,0.4165,0.6454,0.0054,0.6001,0.633,0.3333
VNQ,lgbm,0.5168,0.4428,0.6654,0.0057,0.5749,0.6889,0.3333
VNQ,rf,0.5874,0.4737,0.6882,0.0065,0.5452,0.5465,0.3333
VNQ,xgb,0.4889,0.4781,0.6915,0.0054,0.5409,0.5697,0.3333
WALMEX.MX,Top3Ensamble,0.9206,1.7428,1.3202,0.0157,0.6996,0.7303,0.5
WALMEX.MX,arima,0.428,0.1942,0.4407,0.0076,-16.6124,-0.0,0.3333
WALMEX.MX,linreg,0.5662,0.3442,0.5867,0.01,-30.218,-28.0774,0.3333
WALMEX.MX,rf,0.9232,1.7603,1.3268,0.0157,0.6966,0.7546,0.5
WALMEX.MX,xgb,1.083,2.1342,1.4609,0.0186,0.6762,0.6864,0.8333
