ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5918,0.4326,0.6577,0.0103,0.8129,0.8467,0.0
BIMBOA.MX,arima,0.5485,0.4492,0.6703,0.0096,0.8057,0.8413,0.0
BIMBOA.MX,lgbm,0.6921,0.6953,0.8338,0.0121,0.6993,0.7411,0.1667
BIMBOA.MX,xgb,0.5434,0.4116,0.6416,0.0095,0.822,0.847,0.0
CEMEXCPO.MX,Top3Ensamble,0.2916,0.1186,0.3444,0.0179,-1.3883,0.1522,0.3333
CEMEXCPO.MX,arima,0.105,0.0222,0.149,0.0065,0.5529,0.6244,0.3333
CEMEXCPO.MX,lgbm,0.1874,0.0534,0.231,0.0115,-0.0748,0.251,0.3333
CEMEXCPO.MX,linreg,0.643,0.5397,0.7347,0.0395,-9.8693,-1.5438,0.3333
EEM,Top3Ensamble,0.3342,0.1974,0.4443,0.0067,-0.3946,-0.2725,0.3333
EEM,arima,0.3398,0.1813,0.4258,0.0068,-0.2806,-0.2671,0.3333
EEM,lgbm,0.3728,0.2432,0.4932,0.0074,-0.7181,-0.3961,0.3333
EEM,rf,0.3252,0.1933,0.4396,0.0065,-0.3653,-0.2323,0.3333
GFNORTEO.MX,Top3Ensamble,1.3662,2.8094,1.6761,0.0081,-0.3119,-0.1507,0.8333
GFNORTEO.MX,arima,1.3718,2.656,1.6297,0.0082,-0.2403,-0.2332,0.8333
GFNORTEO.MX,lgbm,1.521,3.5482,1.8837,0.0091,-0.6569,-0.1401,0.8333
GLD,Top3Ensamble,1.812,5.9618,2.4417,0.0059,-0.0406,0.013,0.8333
GLD,arima,1.6484,4.2291,2.0565,0.0053,0.2618,0.2759,0.8333
GLD,lgbm,2.0638,8.5961,2.9319,0.0067,-0.5005,-0.3819,0.8333
IEF,Top3Ensamble,0.2232,0.0705,0.2655,0.0023,-0.2646,-0.1528,0.3333
IEF,lgbm,0.2371,0.0888,0.2981,0.0025,-0.594,-0.3834,0.3333
IEF,rf,0.2084,0.061,0.2469,0.0022,-0.0938,-0.0724,0.3333
IEF,xgb,0.2374,0.0714,0.2672,0.0025,-0.2808,-0.1226,0.3333
QQQ,Top3Ensamble,3.3101,19.4804,4.4137,0.0058,0.2103,0.3024,0.8333
QQQ,arima,3.1379,17.095,4.1346,0.0055,0.307,0.3115,0.8333
QQQ,lgbm,4.0131,23.8554,4.8842,0.007,0.0329,0.1959,0.8333
QQQ,xgb,3.5385,22.1023,4.7013,0.0062,0.104,0.2977,0.8333
SPY,Top3Ensamble,2.7545,14.7276,3.8377,0.0043,0.1834,0.2708,0.8333
SPY,arima,2.8298,13.8763,3.7251,0.0044,0.2306,0.2581,0.8333
SPY,lgbm,2.7829,15.0217,3.8758,0.0043,0.1671,0.2225,0.8333
SPY,xgb,3.1488,17.1682,4.1434,0.0049,0.0481,0.2838,0.8333
VNQ,Top3Ensamble,0.683,0.6689,0.8179,0.0076,0.5023,0.5054,0.3333
VNQ,lgbm,0.7491,0.7795,0.8829,0.0083,0.42,0.4309,0.3333
VNQ,rf,0.6535,0.6127,0.7827,0.0072,0.5441,0.5514,0.3333
VNQ,xgb,0.6698,0.6708,0.8191,0.0074,0.5008,0.5013,0.3333
WALMEX.MX,Top3Ensamble,0.7579,1.3311,1.1537,0.0134,-1.6962,-1.5337,0.6667
WALMEX.MX,arima,0.731,1.2238,1.1063,0.0129,-1.479,-1.3678,0.6667
WALMEX.MX,linreg,1.5553,3.1345,1.7704,0.0276,-5.349,-2.9635,0.8333
WALMEX.MX,rf,0.6714,1.0623,1.0307,0.0119,-1.1517,-1.1517,0.6667
