ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9183,2.0224,1.4221,0.0141,0.7984,0.8113,0.3333
BIMBOA.MX,lgbm,1.0698,2.3048,1.5182,0.0165,0.7702,0.7798,0.5
BIMBOA.MX,rf,0.833,1.8751,1.3693,0.0127,0.8131,0.8298,0.3333
CEMEXCPO.MX,Top3Ensamble,0.4276,0.2715,0.521,0.0197,0.1662,0.1684,0.3333
CEMEXCPO.MX,arima,0.4237,0.2711,0.5207,0.0196,0.1673,0.2125,0.3333
CEMEXCPO.MX,rf,0.428,0.2749,0.5243,0.0198,0.1558,0.1607,0.3333
CEMEXCPO.MX,xgb,0.4662,0.2966,0.5446,0.0214,0.0891,0.0891,0.3333
EEM,Top3Ensamble,0.5781,0.5292,0.7275,0.0096,0.3401,0.3403,0.3333
EEM,rf,0.7228,0.8033,0.8963,0.0121,-0.0016,0.2283,0.3333
EEM,xgb,0.6685,0.7032,0.8386,0.0111,0.1233,0.373,0.3333
GFNORTEO.MX,Top3Ensamble,4.2224,28.5337,5.3417,0.021,0.43,0.5007,0.8333
GFNORTEO.MX,lgbm,3.7147,22.533,4.7469,0.0185,0.5499,0.5696,0.8333
GFNORTEO.MX,rf,4.893,40.6304,6.3742,0.0243,0.1884,0.3416,0.8333
GLD,Top3Ensamble,13.6953,323.8227,17.9951,0.0298,-0.4142,-0.3474,0.8333
GLD,arima,12.9782,317.8913,17.8295,0.0284,-0.3883,-0.3794,0.8333
GLD,lgbm,14.2805,321.135,17.9202,0.031,-0.4024,-0.3202,0.8333
GLD,rf,14.7505,365.7943,19.1258,0.0321,-0.5975,-0.4417,0.8333
IEF,Top3Ensamble,0.3048,0.1379,0.3714,0.0032,0.2418,0.6119,0.3333
IEF,linreg,0.5324,0.3374,0.5809,0.0055,-0.855,0.5931,0.3333
IEF,rf,0.2062,0.0842,0.2902,0.0021,0.537,0.5902,0.3333
IEF,xgb,0.2816,0.1162,0.3409,0.0029,0.3612,0.514,0.3333
QQQ,Top3Ensamble,6.4145,60.1029,7.7526,0.0105,0.5111,0.5586,0.8333
QQQ,lgbm,7.5581,86.4171,9.2961,0.0124,0.2971,0.3903,0.8333
QQQ,rf,5.4524,41.2903,6.4258,0.0089,0.6641,0.6812,0.8333
SPY,Top3Ensamble,4.1247,31.8759,5.6459,0.006,-0.1334,-0.0975,0.8333
SPY,lgbm,4.63,39.0127,6.246,0.0067,-0.3871,-0.2972,0.8333
SPY,rf,3.6918,26.3531,5.1335,0.0054,0.063,0.0692,0.8333
VNQ,Top3Ensamble,0.6171,0.6587,0.8116,0.0067,0.7274,0.7679,0.0
VNQ,arima,0.6176,0.6778,0.8233,0.0067,0.7195,0.7728,0.0
VNQ,rf,0.6261,0.6461,0.8038,0.0068,0.7326,0.7621,0.0
WALMEX.MX,Top3Ensamble,0.7092,0.958,0.9788,0.0124,0.1682,0.1682,0.3333
WALMEX.MX,arima,0.7467,0.9628,0.9812,0.0131,0.1641,0.1696,0.3333
WALMEX.MX,lgbm,0.7629,1.0747,1.0367,0.0134,0.0669,0.0669,0.6667
WALMEX.MX,rf,0.6927,0.8999,0.9487,0.0121,0.2186,0.2238,0.3333
