ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.4052,0.2255,0.4749,0.0073,0.8506,0.8508,0.0
BIMBOA.MX,arima,0.5274,0.4273,0.6537,0.0095,0.717,0.735,0.0
BIMBOA.MX,lgbm,0.4263,0.2591,0.509,0.0077,0.8284,0.8312,0.0
BIMBOA.MX,xgb,0.37,0.1898,0.4356,0.0067,0.8743,0.8766,0.0
CEMEXCPO.MX,Top3Ensamble,0.2877,0.1131,0.3363,0.018,-0.552,-0.1907,0.3333
CEMEXCPO.MX,arima,0.179,0.07,0.2646,0.0112,0.0389,0.0389,0.3333
CEMEXCPO.MX,lgbm,0.2371,0.0928,0.3047,0.0149,-0.2738,-0.2536,0.3333
CEMEXCPO.MX,linreg,0.4997,0.3496,0.5912,0.0311,-3.7971,-1.0659,0.3333
EEM,Top3Ensamble,0.3206,0.1473,0.3839,0.0065,0.6329,0.6931,0.3333
EEM,arima,0.3158,0.1377,0.371,0.0064,0.6571,0.6629,0.3333
EEM,lgbm,0.3627,0.1908,0.4368,0.0073,0.5246,0.7065,0.1667
EEM,rf,0.328,0.1514,0.389,0.0066,0.6229,0.6772,0.3333
GFNORTEO.MX,Top3Ensamble,1.2428,2.3725,1.5403,0.0074,0.0842,0.1212,0.8333
GFNORTEO.MX,arima,1.3507,2.746,1.6571,0.0081,-0.0599,-0.0566,0.8333
GFNORTEO.MX,lgbm,1.3318,2.5675,1.6023,0.0079,0.009,0.205,0.8333
GLD,Top3Ensamble,1.9752,7.3592,2.7128,0.0064,-0.0543,-0.0454,0.8333
GLD,arima,1.8064,5.7682,2.4017,0.0059,0.1737,0.1742,0.8333
GLD,lgbm,2.2565,10.0045,3.163,0.0073,-0.4332,-0.3885,0.8333
IEF,Top3Ensamble,0.1998,0.0734,0.2709,0.0021,-0.2513,-0.1312,0.3333
IEF,lgbm,0.2118,0.0842,0.2902,0.0022,-0.4365,-0.2103,0.3333
IEF,rf,0.1789,0.0635,0.252,0.0019,-0.0829,-0.05,0.3333
IEF,xgb,0.2218,0.0839,0.2896,0.0023,-0.4306,-0.2842,0.3333
QQQ,Top3Ensamble,4.1304,30.4372,5.517,0.0073,0.4782,0.5039,0.8333
QQQ,arima,4.4225,31.2248,5.5879,0.0078,0.4647,0.4655,0.8333
QQQ,lgbm,4.5533,33.559,5.793,0.008,0.4246,0.4885,0.8333
QQQ,xgb,4.4603,33.7279,5.8076,0.0078,0.4218,0.488,0.8333
SPY,Top3Ensamble,3.503,24.3593,4.9355,0.0055,0.4463,0.4639,0.8333
SPY,arima,3.5844,21.9343,4.6834,0.0057,0.5014,0.5014,0.8333
SPY,lgbm,3.4928,24.393,4.9389,0.0055,0.4455,0.4573,0.8333
SPY,xgb,3.9133,29.327,5.4154,0.0062,0.3334,0.4151,0.8333
VNQ,Top3Ensamble,0.6739,0.582,0.7629,0.0075,-0.5439,-0.514,0.3333
VNQ,lgbm,0.7002,0.6039,0.7771,0.0078,-0.6021,-0.5989,0.3333
VNQ,rf,0.6688,0.582,0.7629,0.0075,-0.544,-0.5298,0.3333
VNQ,xgb,0.6761,0.6292,0.7932,0.0076,-0.6692,-0.5509,0.3333
WALMEX.MX,Top3Ensamble,0.74,1.2104,1.1002,0.0132,-0.0147,0.0344,0.6667
WALMEX.MX,arima,0.7662,1.2744,1.1289,0.0136,-0.0683,-0.0541,0.6667
WALMEX.MX,linreg,1.2123,2.262,1.504,0.0215,-0.8962,-0.4344,0.8333
WALMEX.MX,rf,0.7366,1.1632,1.0785,0.0132,0.0249,0.0358,0.6667
