ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,5.734,37.368,6.1129,0.021,0.071,0.2142,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.434,3.0641,1.7505,0.0053,-1.0091,-0.9613,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,14.79,312.8788,17.6884,0.0455,0.7282,0.7777,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,1.0,1.7569,1.3255,0.0033,0.9903,0.9958,0.3333,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,4.938,28.97,5.3824,0.0187,0.0778,0.854,0.6667,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.458,2.6967,1.6422,0.0057,0.9587,0.9587,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,39.3333,1786.7412,42.2699,0.0275,-0.8747,-0.8505,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,12.2666,156.1009,12.494,0.0086,0.6322,0.7148,0.6667,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,11.4456,159.9707,12.648,0.0279,-0.4716,-0.2627,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,3.0383,10.0711,3.1735,0.0073,0.8928,0.8968,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.804,10.0783,3.1746,0.0059,0.216,0.2659,0.8333,4,4,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,29.7314,1342.5689,36.6411,0.0348,0.387,0.4963,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,3.9275,22.5637,4.7501,0.0049,0.9783,0.9783,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,13.8934,194.9944,13.964,0.0138,-2.5759,-2.0926,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,4.5567,30.1656,5.4923,0.0045,0.7137,0.759,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,6.2588,55.9964,7.4831,0.0351,-1.1141,-1.0792,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.17,1.7111,1.3081,0.0064,0.7695,0.945,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,8.6422,161.2599,12.6988,0.0239,0.5896,0.699,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,0.93,1.4133,1.1888,0.0025,0.9964,0.9973,0.3333,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,3.6429,13.7712,3.711,0.0159,-0.3335,0.198,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.3437,2.639,1.6245,0.0059,0.8663,0.869,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,4.7833,23.8299,4.8816,0.0154,-0.727,-0.726,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.4822,3.6942,1.922,0.0048,-0.6152,-0.5835,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,28.108,1158.0107,34.0296,0.0306,0.2681,0.2973,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,4.466,24.1159,4.9108,0.0049,0.9739,0.974,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,13.9275,223.6345,14.9544,0.0256,0.7653,0.9136,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,2.6157,10.9329,3.3065,0.0049,0.9942,0.9948,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,11.2714,159.2945,12.6212,0.0222,-0.4392,-0.4148,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,2.57,8.8113,2.9684,0.005,0.7352,0.745,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,5.5883,34.8752,5.9055,0.0189,0.5652,0.6738,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,2.1378,5.1834,2.2767,0.0072,0.9225,0.9225,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,21.1783,716.3009,26.7638,0.0329,-0.2077,-0.0723,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,4.0666,20.0111,4.4734,0.0062,0.9791,0.9793,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,2.549,7.2915,2.7003,0.0223,0.2734,0.3515,0.8333,5,4,True
