ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.967,2.1235,1.4572,0.0145,0.4975,0.5087,0.6667
BIMBOA.MX,lgbm,0.9925,2.1978,1.4825,0.0148,0.4799,0.507,0.6667
BIMBOA.MX,rf,0.9913,2.1497,1.4662,0.0149,0.4913,0.4935,0.6667
CEMEXCPO.MX,Top3Ensamble,0.3921,0.2196,0.4686,0.0182,-0.3393,-0.271,0.3333
CEMEXCPO.MX,arima,0.3367,0.1975,0.4444,0.0156,-0.2045,-0.2026,0.3333
CEMEXCPO.MX,rf,0.4278,0.2404,0.4903,0.0198,-0.4663,-0.2783,0.3333
CEMEXCPO.MX,xgb,0.4118,0.2412,0.4911,0.019,-0.4709,-0.3772,0.3333
EEM,Top3Ensamble,0.5686,0.4633,0.6807,0.0092,0.6555,0.7568,0.1667
EEM,rf,0.4995,0.3764,0.6135,0.0082,0.7202,0.728,0.0
EEM,xgb,0.7495,0.8296,0.9108,0.0122,0.3833,0.6838,0.3333
GFNORTEO.MX,Top3Ensamble,2.8402,15.5896,3.9484,0.0139,-0.5607,-0.1863,0.8333
GFNORTEO.MX,lgbm,1.8637,7.1615,2.6761,0.0091,0.283,0.2834,0.8333
GFNORTEO.MX,rf,4.4935,40.8161,6.3887,0.0221,-3.0863,-1.6342,0.8333
GLD,Top3Ensamble,9.0284,107.1449,10.3511,0.0195,-0.0576,0.1444,0.8333
GLD,arima,8.7729,97.2818,9.8632,0.019,0.0398,0.084,0.8333
GLD,lgbm,8.2344,90.7101,9.5242,0.0178,0.1046,0.2185,0.8333
GLD,rf,11.2145,168.3503,12.975,0.0242,-0.6617,-0.0211,0.8333
IEF,Top3Ensamble,0.3072,0.1578,0.3972,0.0032,0.4021,0.645,0.3333
IEF,linreg,0.4545,0.3068,0.5539,0.0047,-0.1625,0.5456,0.3333
IEF,rf,0.2463,0.1089,0.33,0.0025,0.5872,0.6869,0.3333
IEF,xgb,0.2859,0.1287,0.3587,0.003,0.5124,0.6155,0.3333
QQQ,Top3Ensamble,6.8807,60.5113,7.7789,0.0113,-0.845,-0.8384,0.8333
QQQ,lgbm,7.894,81.9517,9.0527,0.013,-1.4987,-1.4982,0.8333
QQQ,rf,6.0768,45.9981,6.7822,0.01,-0.4025,-0.3692,0.8333
SPY,Top3Ensamble,5.4553,44.7135,6.6868,0.008,-0.7487,-0.7442,0.8333
SPY,lgbm,5.822,52.1253,7.2198,0.0085,-1.0385,-1.0373,0.8333
SPY,rf,5.1453,39.1446,6.2566,0.0075,-0.5309,-0.5027,0.8333
VNQ,Top3Ensamble,0.5804,0.5793,0.7611,0.0062,0.6134,0.6469,0.3333
VNQ,arima,0.5934,0.6032,0.7767,0.0063,0.5974,0.638,0.3333
VNQ,rf,0.5709,0.5575,0.7467,0.0061,0.6279,0.6551,0.3333
WALMEX.MX,Top3Ensamble,0.6972,0.8284,0.9102,0.0121,-0.9306,-0.872,0.3333
WALMEX.MX,arima,0.7179,0.8395,0.9162,0.0124,-0.9566,-0.9546,0.3333
WALMEX.MX,lgbm,0.7409,0.9004,0.9489,0.0128,-1.0986,-0.9199,0.3333
WALMEX.MX,rf,0.7245,0.8414,0.9173,0.0125,-0.9609,-0.8937,0.3333
