ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5353,0.3843,0.6199,0.0094,0.8442,0.8643,0.0
BIMBOA.MX,arima,0.5499,0.4502,0.671,0.0097,0.8174,0.8511,0.0
BIMBOA.MX,lgbm,0.6224,0.5955,0.7717,0.0109,0.7586,0.7773,0.0
BIMBOA.MX,xgb,0.4915,0.3532,0.5943,0.0086,0.8568,0.8679,0.0
CEMEXCPO.MX,Top3Ensamble,0.2954,0.1195,0.3456,0.0182,-0.8402,0.3712,0.3333
CEMEXCPO.MX,arima,0.101,0.0218,0.1478,0.0062,0.6636,0.7298,0.1667
CEMEXCPO.MX,lgbm,0.1914,0.0546,0.2336,0.0118,0.1596,0.4906,0.3333
CEMEXCPO.MX,linreg,0.6292,0.5304,0.7283,0.0387,-7.1701,-1.0724,0.3333
EEM,Top3Ensamble,0.3389,0.2005,0.4477,0.0068,-0.0671,0.0961,0.3333
EEM,arima,0.3335,0.1779,0.4218,0.0067,0.0528,0.086,0.3333
EEM,lgbm,0.3878,0.2567,0.5066,0.0078,-0.3663,0.031,0.3333
EEM,rf,0.3304,0.1961,0.4428,0.0066,-0.0438,0.1158,0.3333
GFNORTEO.MX,Top3Ensamble,1.2111,2.2997,1.5165,0.0072,-0.092,-0.0031,0.8333
GFNORTEO.MX,arima,1.2362,2.3063,1.5186,0.0074,-0.0951,-0.0939,0.8333
GFNORTEO.MX,lgbm,1.3827,2.9206,1.709,0.0082,-0.3868,0.0096,0.8333
GLD,Top3Ensamble,1.8902,6.1235,2.4746,0.0061,-0.2157,-0.1206,0.8333
GLD,arima,1.708,4.3059,2.0751,0.0055,0.1451,0.1724,0.8333
GLD,lgbm,2.1608,8.8716,2.9785,0.007,-0.7613,-0.5574,0.8333
IEF,Top3Ensamble,0.2125,0.0673,0.2594,0.0022,-0.6735,-0.5871,0.3333
IEF,lgbm,0.2194,0.0838,0.2894,0.0023,-1.0835,-0.8855,0.3333
IEF,rf,0.2009,0.0592,0.2433,0.0021,-0.4725,-0.4638,0.3333
IEF,xgb,0.2305,0.0688,0.2623,0.0024,-0.7113,-0.5933,0.3333
QQQ,Top3Ensamble,3.6692,22.7104,4.7655,0.0064,0.1529,0.2829,0.8333
QQQ,arima,3.5493,20.2919,4.5046,0.0062,0.2431,0.2637,0.8333
QQQ,lgbm,4.2334,25.5836,5.058,0.0074,0.0457,0.2304,0.8333
QQQ,xgb,3.9841,27.1681,5.2123,0.007,-0.0134,0.2449,0.8333
SPY,Top3Ensamble,3.0663,16.8484,4.1047,0.0048,0.1534,0.2768,0.8333
SPY,arima,3.0525,15.1771,3.8958,0.0048,0.2374,0.2806,0.8333
SPY,lgbm,3.1485,17.1161,4.1372,0.0049,0.14,0.2358,0.8333
SPY,xgb,3.4796,20.1717,4.4913,0.0054,-0.0136,0.2741,0.8333
VNQ,Top3Ensamble,0.6736,0.6568,0.8105,0.0075,0.4173,0.4177,0.3333
VNQ,lgbm,0.7189,0.738,0.8591,0.008,0.3453,0.3461,0.3333
VNQ,rf,0.6635,0.626,0.7912,0.0074,0.4447,0.4448,0.3333
VNQ,xgb,0.6619,0.6616,0.8134,0.0074,0.413,0.4225,0.3333
WALMEX.MX,Top3Ensamble,0.781,1.3429,1.1588,0.0139,-0.5115,-0.4059,0.6667
WALMEX.MX,arima,0.7113,1.2067,1.0985,0.0126,-0.3582,-0.3232,0.6667
WALMEX.MX,linreg,1.5054,3.0578,1.7486,0.0267,-2.4417,-1.2351,0.8333
WALMEX.MX,rf,0.6906,1.08,1.0392,0.0123,-0.2156,-0.2115,0.6667
