ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.7653,1.0604,1.0297,0.0128,-1.0405,-0.7876,0.6667
BIMBOA.MX,arima,0.7536,0.9654,0.9826,0.0126,-0.8579,-0.7795,0.3333
BIMBOA.MX,lgbm,0.8548,1.2164,1.1029,0.0143,-1.3408,-0.8011,0.6667
BIMBOA.MX,xgb,0.8106,1.1389,1.0672,0.0136,-1.1916,-0.9472,0.6667
CEMEXCPO.MX,Top3Ensamble,0.3113,0.1345,0.3668,0.0153,0.5684,0.6226,0.3333
CEMEXCPO.MX,arima,0.2801,0.1133,0.3366,0.0138,0.6365,0.6433,0.3333
CEMEXCPO.MX,rf,0.3456,0.1714,0.414,0.017,0.4503,0.5968,0.3333
EEM,Top3Ensamble,0.4226,0.2971,0.5451,0.0078,0.3819,0.6342,0.3333
EEM,arima,0.3264,0.1861,0.4314,0.0061,0.6129,0.6135,0.3333
EEM,rf,0.7145,0.6788,0.8239,0.0132,-0.4118,0.6499,0.3333
GFNORTEO.MX,Top3Ensamble,2.5273,10.7897,3.2848,0.0148,0.1879,0.1903,0.8333
GFNORTEO.MX,rf,2.6794,11.4245,3.38,0.0157,0.1401,0.141,0.8333
GFNORTEO.MX,xgb,2.4524,10.6104,3.2574,0.0144,0.2014,0.2059,0.8333
GLD,Top3Ensamble,2.7268,15.0556,3.8802,0.0068,0.7767,0.8608,0.5
GLD,arima,2.1114,10.1791,3.1905,0.0053,0.849,0.8741,0.5
GLD,rf,2.8726,17.0588,4.1302,0.0072,0.747,0.8404,0.5
GLD,xgb,3.472,20.6066,4.5394,0.0087,0.6944,0.8591,0.6667
IEF,Top3Ensamble,0.1765,0.0486,0.2204,0.0018,0.2468,0.2479,0.3333
IEF,arima,0.1853,0.0527,0.2295,0.0019,0.1827,0.2144,0.3333
IEF,lgbm,0.1989,0.0617,0.2484,0.0021,0.043,0.1089,0.3333
IEF,rf,0.1717,0.0485,0.2202,0.0018,0.248,0.2485,0.3333
QQQ,Top3Ensamble,3.9792,27.7908,5.2717,0.0065,0.5094,0.542,0.8333
QQQ,lgbm,4.9487,42.6039,6.5272,0.008,0.2479,0.3067,0.8333
QQQ,rf,3.4611,22.2034,4.712,0.0056,0.6081,0.6288,0.8333
QQQ,xgb,3.6401,23.5631,4.8542,0.0059,0.584,0.608,0.8333
SPY,Top3Ensamble,2.9691,12.7455,3.5701,0.0044,0.3686,0.4455,0.8333
SPY,arima,2.4513,10.5787,3.2525,0.0036,0.476,0.4969,0.8333
SPY,rf,3.2294,14.7888,3.8456,0.0047,0.2674,0.4196,0.8333
SPY,xgb,3.8656,19.1876,4.3804,0.0057,0.0495,0.3932,0.8333
VNQ,Top3Ensamble,0.3383,0.1542,0.3927,0.0038,0.5872,0.6824,0.3333
VNQ,lgbm,0.4193,0.2622,0.5121,0.0047,0.2979,0.6248,0.3333
VNQ,rf,0.3364,0.1578,0.3972,0.0038,0.5776,0.5828,0.3333
VNQ,xgb,0.3735,0.1842,0.4292,0.0042,0.5069,0.5859,0.3333
WALMEX.MX,Top3Ensamble,0.5221,0.5302,0.7281,0.0091,0.7265,0.743,0.0
WALMEX.MX,rf,0.5513,0.5356,0.7319,0.0096,0.7237,0.7376,0.0
WALMEX.MX,xgb,0.4929,0.5356,0.7319,0.0086,0.7237,0.7431,0.0
