ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5679,0.4379,0.6617,0.0096,0.0267,0.0921,0.3333
BIMBOA.MX,arima,0.5679,0.4233,0.6506,0.0096,0.0591,0.06,0.3333
BIMBOA.MX,lgbm,0.6744,0.5628,0.7502,0.0114,-0.2511,0.0595,0.3333
BIMBOA.MX,xgb,0.6108,0.4952,0.7037,0.0103,-0.1008,-0.0684,0.3333
CEMEXCPO.MX,Top3Ensamble,0.2826,0.1279,0.3576,0.0138,0.5484,0.5574,0.3333
CEMEXCPO.MX,arima,0.2739,0.1143,0.3381,0.0134,0.5964,0.5987,0.3333
CEMEXCPO.MX,rf,0.3078,0.1554,0.3942,0.015,0.4512,0.5078,0.3333
EEM,Top3Ensamble,0.4112,0.2884,0.537,0.0076,0.4559,0.67,0.3333
EEM,arima,0.3398,0.1836,0.4285,0.0063,0.6536,0.6538,0.3333
EEM,rf,0.6624,0.6241,0.79,0.0123,-0.1774,0.6503,0.3333
GFNORTEO.MX,Top3Ensamble,2.6827,11.5471,3.3981,0.0158,-0.8549,-0.8527,0.8333
GFNORTEO.MX,rf,2.6725,11.6936,3.4196,0.0158,-0.8784,-0.8727,0.8333
GFNORTEO.MX,xgb,2.6969,11.5923,3.4047,0.0159,-0.8622,-0.8618,0.8333
GLD,Top3Ensamble,3.8784,35.7327,5.9777,0.0097,0.4255,0.445,0.8333
GLD,arima,3.372,32.6639,5.7152,0.0084,0.4748,0.4748,0.8333
GLD,rf,4.1862,39.7924,6.3081,0.0104,0.3602,0.3818,0.8333
GLD,xgb,4.5801,37.8196,6.1498,0.0114,0.3919,0.4628,0.8333
IEF,Top3Ensamble,0.1957,0.0577,0.2402,0.002,-0.5947,-0.5736,0.3333
IEF,arima,0.1873,0.0533,0.2309,0.0019,-0.4728,-0.4436,0.3333
IEF,lgbm,0.236,0.0822,0.2866,0.0024,-1.27,-1.0707,0.3333
IEF,rf,0.185,0.0545,0.2335,0.0019,-0.5065,-0.4808,0.3333
QQQ,Top3Ensamble,3.4604,23.6793,4.8661,0.0056,0.5562,0.5581,0.8333
QQQ,lgbm,3.8942,31.9018,5.6482,0.0064,0.4021,0.4084,0.8333
QQQ,rf,3.3137,21.1224,4.5959,0.0054,0.6041,0.6047,0.8333
QQQ,xgb,3.3834,20.9429,4.5763,0.0055,0.6075,0.6081,0.8333
SPY,Top3Ensamble,3.1644,13.9229,3.7313,0.0046,0.4576,0.4636,0.8333
SPY,arima,3.2187,15.0561,3.8802,0.0047,0.4134,0.4908,0.8333
SPY,rf,3.1777,14.7738,3.8437,0.0047,0.4244,0.4597,0.8333
SPY,xgb,3.5191,17.6062,4.196,0.0052,0.3141,0.4189,0.8333
VNQ,Top3Ensamble,0.3789,0.1816,0.4261,0.0043,0.0499,0.1642,0.3333
VNQ,lgbm,0.4201,0.2736,0.5231,0.0047,-0.4314,0.3645,0.3333
VNQ,rf,0.4102,0.2425,0.4924,0.0046,-0.2686,-0.2287,0.3333
VNQ,xgb,0.428,0.2152,0.4639,0.0048,-0.1257,-0.0224,0.3333
WALMEX.MX,Top3Ensamble,0.5397,0.5987,0.7738,0.0095,0.4974,0.538,0.3333
WALMEX.MX,rf,0.5073,0.5292,0.7275,0.0089,0.5557,0.571,0.3333
WALMEX.MX,xgb,0.578,0.6935,0.8328,0.0101,0.4178,0.4959,0.3333
