ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.1857,1.6984,1.3032,0.0196,0.7676,0.8066,0.5
BIMBOA.MX,arima,1.1401,1.6136,1.2703,0.0188,0.7792,0.8066,0.5
BIMBOA.MX,lgbm,1.2285,1.9516,1.397,0.0204,0.7329,0.7985,0.5
BIMBOA.MX,xgb,1.1922,1.6519,1.2853,0.0197,0.7739,0.8031,0.5
CEMEXCPO.MX,Top3Ensamble,0.2782,0.1016,0.3188,0.0146,-0.3713,-0.3617,0.3333
CEMEXCPO.MX,arima,0.2586,0.0861,0.2934,0.0136,-0.1617,-0.1594,0.3333
CEMEXCPO.MX,rf,0.3052,0.1338,0.3658,0.016,-0.8056,-0.7464,0.3333
EEM,Top3Ensamble,0.3282,0.2304,0.48,0.0061,0.6767,0.7112,0.1667
EEM,arima,0.3251,0.1948,0.4414,0.006,0.7267,0.727,0.0
EEM,rf,0.4443,0.3759,0.6131,0.0082,0.4727,0.5993,0.3333
GFNORTEO.MX,Top3Ensamble,2.379,9.8089,3.1319,0.0134,-0.0112,0.0319,0.8333
GFNORTEO.MX,rf,2.7808,15.674,3.959,0.0157,-0.6158,-0.5292,0.8333
GFNORTEO.MX,xgb,2.1397,8.6728,2.945,0.012,0.106,0.1205,0.8333
GLD,Top3Ensamble,3.6082,23.6819,4.8664,0.0095,-0.1361,0.123,0.8333
GLD,arima,3.277,19.2333,4.3856,0.0086,0.0773,0.1848,0.8333
GLD,rf,3.954,28.2589,5.3159,0.0104,-0.3557,0.0052,0.8333
GLD,xgb,3.7736,25.9729,5.0964,0.0099,-0.246,0.1122,0.8333
IEF,Top3Ensamble,0.1711,0.0446,0.2113,0.0018,0.6955,0.795,0.1667
IEF,arima,0.16,0.035,0.1871,0.0017,0.7613,0.7762,0.0
IEF,lgbm,0.2251,0.0797,0.2824,0.0023,0.4561,0.7408,0.1667
IEF,rf,0.1641,0.041,0.2025,0.0017,0.7202,0.8045,0.0
QQQ,Top3Ensamble,6.8673,72.6378,8.5228,0.0113,0.4288,0.4311,0.8333
QQQ,lgbm,7.1546,76.0735,8.722,0.0118,0.4017,0.4125,0.8333
QQQ,rf,6.5821,69.9732,8.365,0.0109,0.4497,0.4498,0.8333
QQQ,xgb,6.9181,74.5653,8.6351,0.0114,0.4136,0.4147,0.8333
SPY,Top3Ensamble,5.3233,44.775,6.6914,0.008,0.5059,0.5149,0.8333
SPY,arima,5.1051,43.2702,6.578,0.0076,0.5225,0.5248,0.8333
SPY,rf,5.6326,46.9256,6.8502,0.0084,0.4822,0.5145,0.8333
SPY,xgb,5.6934,48.0582,6.9324,0.0085,0.4697,0.4929,0.8333
VNQ,Top3Ensamble,0.6727,0.6631,0.8143,0.0075,0.1383,0.1541,0.3333
VNQ,lgbm,0.689,0.6303,0.7939,0.0077,0.1809,0.1816,0.3333
VNQ,rf,0.6571,0.6682,0.8175,0.0073,0.1316,0.1665,0.3333
VNQ,xgb,0.719,0.7438,0.8625,0.008,0.0334,0.0602,0.3333
WALMEX.MX,Top3Ensamble,0.6662,0.7028,0.8383,0.0107,-0.586,-0.2965,0.3333
WALMEX.MX,rf,0.6574,0.6727,0.8202,0.0106,-0.518,-0.339,0.3333
WALMEX.MX,xgb,0.6976,0.7729,0.8792,0.0112,-0.7443,-0.318,0.3333
