ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,8.3,88.6889,9.4175,0.028,0.3797,0.3805,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.69,3.366,1.8347,0.0057,0.9715,0.9732,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,24.4942,679.3021,26.0634,0.0461,-0.5118,-0.344,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,2.69,13.2043,3.6338,0.0053,0.1586,0.6197,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,6.5114,45.6677,6.7578,0.0265,0.5878,0.6069,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.6912,3.9098,1.9773,0.0067,0.9825,0.9838,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,92.602,9741.7833,98.7005,0.0507,-0.4379,-0.4192,1.0,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,13.476,209.5957,14.4774,0.008,0.9498,0.9622,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,12.632,188.3572,13.7243,0.0304,0.8852,0.9132,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,3.128,10.7352,3.2765,0.0077,0.9929,0.9931,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,7.52,56.8209,7.538,0.0151,0.4301,0.4328,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.6877,8.7033,2.9501,0.0055,0.9203,0.9208,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,35.9382,1601.9151,40.0239,0.0365,0.5263,0.5389,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,10.97,120.7485,10.9886,0.0121,0.9531,0.9531,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,24.7175,698.9797,26.4382,0.026,-25.7947,-20.971,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,7.4155,61.9141,7.8686,0.0078,0.8372,0.8401,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,7.409,83.567,9.1415,0.0398,0.8035,0.8114,0.5,5,4,True
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,0.854,0.8703,0.9329,0.0052,0.9874,0.998,0.0,5,4,True
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,11.4475,149.5774,12.2302,0.0316,-0.5881,-0.4713,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,2.6464,8.485,2.9129,0.0073,0.9514,0.9514,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,5.7714,36.7048,6.0584,0.0236,0.8002,0.8087,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.045,1.8212,1.3495,0.0045,0.983,0.9832,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,6.6475,46.1957,6.7967,0.0207,0.6858,0.7292,0.6667,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.55,3.3701,1.8358,0.0049,0.9871,0.9872,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,24.132,645.3368,25.4035,0.0212,0.7946,0.7946,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,9.346,95.3841,9.7665,0.0083,0.913,0.9137,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,13.6655,214.8733,14.6586,0.0264,0.2122,0.2183,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,4.3867,22.6587,4.7601,0.0084,0.8362,0.8766,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,13.495,196.7348,14.0262,0.0265,0.6147,0.6581,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,3.7064,17.6648,4.203,0.0076,0.8012,0.8017,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,8.5833,79.94,8.9409,0.0313,-0.5609,-0.5365,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.9217,4.8405,2.2001,0.007,0.7789,0.7911,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,24.83,785.2024,28.0215,0.0418,-0.1462,-0.1341,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,2.6975,12.4411,3.5272,0.0046,0.9857,0.993,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,3.3029,12.263,3.5019,0.0271,0.5763,0.5835,0.8333,5,4,True
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.8525,0.8163,0.9035,0.0071,0.9679,0.9715,0.0,5,4,True
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,12.621,185.5827,13.6229,0.0306,0.8601,0.8624,0.5,5,5,False
