ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9902,2.1329,1.4604,0.0149,0.4786,0.4933,0.6667
BIMBOA.MX,lgbm,1.0138,2.2073,1.4857,0.0152,0.4604,0.4921,0.8333
BIMBOA.MX,rf,1.008,2.158,1.469,0.0152,0.4725,0.4766,0.8333
CEMEXCPO.MX,Top3Ensamble,0.4145,0.2458,0.4958,0.0193,-0.3682,-0.3639,0.3333
CEMEXCPO.MX,arima,0.3735,0.2401,0.49,0.0174,-0.3367,-0.317,0.3333
CEMEXCPO.MX,rf,0.4453,0.2621,0.512,0.0207,-0.4592,-0.4108,0.3333
CEMEXCPO.MX,xgb,0.4247,0.2555,0.5055,0.0197,-0.4226,-0.4086,0.3333
EEM,Top3Ensamble,0.579,0.4809,0.6935,0.0095,0.6342,0.6778,0.3333
EEM,rf,0.5656,0.5257,0.7251,0.0094,0.6001,0.604,0.3333
EEM,xgb,0.7042,0.7788,0.8825,0.0115,0.4076,0.6374,0.3333
GFNORTEO.MX,Top3Ensamble,3.135,17.1583,4.1423,0.0154,-0.7893,-0.5092,0.8333
GFNORTEO.MX,lgbm,2.2109,9.3103,3.0513,0.0109,0.0291,0.0378,0.8333
GFNORTEO.MX,rf,4.7359,41.8957,6.4727,0.0233,-3.369,-2.0428,0.8333
GLD,Top3Ensamble,9.0253,107.141,10.3509,0.0195,-0.0912,0.1175,0.8333
GLD,arima,8.706,97.1155,9.8547,0.0189,0.0109,0.0595,0.8333
GLD,lgbm,8.2737,90.7731,9.5275,0.0179,0.0755,0.1846,0.8333
GLD,rf,11.1614,168.3049,12.9732,0.0241,-0.7142,-0.0423,0.8333
IEF,Top3Ensamble,0.3178,0.1601,0.4001,0.0033,0.5422,0.7412,0.1667
IEF,linreg,0.4714,0.3197,0.5654,0.0049,0.0857,0.6628,0.3333
IEF,rf,0.2472,0.1089,0.3301,0.0026,0.6884,0.7662,0.1667
IEF,xgb,0.2761,0.1271,0.3566,0.0029,0.6363,0.7261,0.1667
QQQ,Top3Ensamble,7.0835,64.9363,8.0583,0.0117,-1.5814,-1.5229,0.8333
QQQ,lgbm,8.1409,87.721,9.366,0.0135,-2.4872,-2.3416,0.8333
QQQ,rf,6.2356,49.2158,7.0154,0.0103,-0.9565,-0.946,0.8333
SPY,Top3Ensamble,5.464,44.7998,6.6933,0.008,-0.9877,-0.9794,0.8333
SPY,lgbm,6.1011,55.0777,7.4214,0.0089,-1.4437,-1.4003,0.8333
SPY,rf,4.8834,36.6822,6.0566,0.0071,-0.6275,-0.6268,0.8333
VNQ,Top3Ensamble,0.6617,0.702,0.8378,0.0071,0.6363,0.6963,0.3333
VNQ,arima,0.6748,0.7295,0.8541,0.0072,0.6221,0.6914,0.3333
VNQ,rf,0.6521,0.6766,0.8226,0.007,0.6495,0.7008,0.1667
WALMEX.MX,Top3Ensamble,0.6542,0.746,0.8637,0.0113,-0.0488,0.0084,0.3333
WALMEX.MX,arima,0.6619,0.7183,0.8475,0.0115,-0.0098,0.0004,0.3333
WALMEX.MX,lgbm,0.7184,0.8656,0.9304,0.0124,-0.2168,-0.0909,0.3333
WALMEX.MX,rf,0.6739,0.7388,0.8595,0.0117,-0.0386,0.0297,0.3333
