ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,10.663,159.8414,12.6428,0.0516,0.8595,0.8654,0.6667,5,5,False
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,1.272,2.208,1.4859,0.0065,0.9788,0.9797,0.5,5,5,False
PG,_NaiveModel,high_vol_regime,high_vol_regime,3.376,11.8892,3.4481,0.0231,0.1588,0.1648,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,normal_vol_regime,0.996,1.1599,1.077,0.0068,0.922,0.9256,0.3333,5,5,False
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,5.8375,47.5949,6.8989,0.0423,0.8219,0.8245,0.5,5,5,False
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,0.58,0.4133,0.6429,0.0042,-1.7611,-1.4279,0.3333,5,5,False
TSLA,_NaiveModel,high_vol_regime,high_vol_regime,11.691,174.4947,13.2096,0.0286,0.5668,0.5675,0.8333,5,5,False
TSLA,_NaiveModel,high_vol_regime,normal_vol_regime,1.378,4.0875,2.0218,0.0034,0.992,0.9948,0.5,5,5,False
TSM,_NaiveModel,high_vol_regime,high_vol_regime,13.4836,256.7904,16.0247,0.0309,0.051,0.103,0.8333,5,5,False
TSM,_NaiveModel,high_vol_regime,normal_vol_regime,3.015,9.8366,3.1363,0.0071,0.9406,0.9581,0.5,5,5,False
UNH,_NaiveModel,high_vol_regime,high_vol_regime,7.182,53.4739,7.3126,0.0181,0.6869,0.8222,0.6667,5,5,False
UNH,_NaiveModel,high_vol_regime,normal_vol_regime,1.825,4.1977,2.0488,0.0046,0.9754,0.9765,0.5,5,5,False
V,_NaiveModel,high_vol_regime,high_vol_regime,4.7567,23.0396,4.8,0.015,-1.5109,0.9549,0.6667,5,5,False
V,_NaiveModel,high_vol_regime,normal_vol_regime,2.1717,5.8854,2.426,0.0066,0.3777,0.3779,0.8333,5,5,False
WMT,_NaiveModel,high_vol_regime,high_vol_regime,3.8343,20.5731,4.5358,0.032,0.3034,0.4527,0.8333,5,4,True
WMT,_NaiveModel,high_vol_regime,normal_vol_regime,0.6838,0.6089,0.7803,0.0058,0.829,0.8428,0.0,5,4,True
XOM,_NaiveModel,high_vol_regime,high_vol_regime,3.2657,12.6713,3.5597,0.022,0.7315,0.7424,0.5,5,4,True
XOM,_NaiveModel,high_vol_regime,normal_vol_regime,0.8125,0.8877,0.9422,0.0056,0.9749,0.9759,0.0,5,4,True
AAPL,_NaiveModel,risk_regime,risk_off,5.4125,55.2345,7.432,0.0187,0.5738,0.7998,0.6667,5,5,False
AAPL,_NaiveModel,risk_regime,risk_on,3.5686,17.9024,4.2311,0.0115,0.4337,0.8365,0.6667,5,5,False
AMD,_NaiveModel,risk_regime,risk_off,9.64,223.8612,14.962,0.0188,-1.7141,-0.5874,0.8333,5,5,False
AMD,_NaiveModel,risk_regime,risk_on,19.319,442.0539,21.0251,0.0386,0.6187,0.9406,0.6667,5,5,False
AMZN,_NaiveModel,risk_regime,risk_off,4.6437,28.8371,5.37,0.0186,0.8476,0.9616,0.5,5,5,False
AMZN,_NaiveModel,risk_regime,risk_on,3.7429,20.1354,4.4872,0.0144,0.9257,0.9774,0.5,5,5,False
ASML,_NaiveModel,risk_regime,risk_off,59.1425,6360.4195,79.7522,0.0336,0.3125,0.6906,0.8333,5,5,False
ASML,_NaiveModel,risk_regime,risk_on,49.9555,3621.5924,60.1797,0.0293,0.704,0.908,0.5,5,5,False
AVGO,_NaiveModel,risk_regime,risk_off,3.5357,25.9451,5.0936,0.009,0.9761,0.9876,0.5,5,5,False
AVGO,_NaiveModel,risk_regime,risk_on,12.205,197.2147,14.0433,0.0279,0.7957,0.95,0.5,5,5,False
BRK-B,_NaiveModel,risk_regime,risk_off,3.025,12.5719,3.5457,0.0063,0.6913,0.916,0.6667,5,5,False
BRK-B,_NaiveModel,risk_regime,risk_on,3.0714,12.9268,3.5954,0.0063,0.806,0.9476,0.5,5,5,False
CAT,_NaiveModel,risk_regime,risk_off,17.844,447.1889,21.1468,0.0194,0.7787,0.9363,0.5,5,5,False
CAT,_NaiveModel,risk_regime,risk_on,21.552,780.2518,27.933,0.0225,0.742,0.8956,0.5,5,5,False
COST,_NaiveModel,risk_regime,risk_off,19.5813,463.0119,21.5177,0.0197,0.8046,0.9664,0.5,5,5,False
COST,_NaiveModel,risk_regime,risk_on,5.1086,32.6664,5.7154,0.0053,0.8765,0.9752,0.5,5,5,False
CRM,_NaiveModel,risk_regime,risk_off,3.583,22.7539,4.7701,0.0198,0.914,0.9625,0.5,5,5,False
CRM,_NaiveModel,risk_regime,risk_on,8.234,118.129,10.8687,0.0425,0.6453,0.8489,0.6667,5,5,False
GOOGL,_NaiveModel,risk_regime,risk_off,4.3927,36.1117,6.0093,0.012,0.8666,0.9379,0.5,5,5,False
GOOGL,_NaiveModel,risk_regime,risk_on,2.175,6.2195,2.4939,0.0058,0.9642,0.9914,0.5,5,5,False
JNJ,_NaiveModel,risk_regime,risk_off,2.2143,9.7783,3.127,0.0098,0.129,0.5658,0.8333,5,5,False
JNJ,_NaiveModel,risk_regime,risk_on,2.8263,12.4814,3.5329,0.0119,0.7087,0.8951,0.5,5,5,False
JPM,_NaiveModel,risk_regime,risk_off,3.2914,19.94,4.4654,0.0106,0.8951,0.9521,0.5,5,5,False
JPM,_NaiveModel,risk_regime,risk_on,3.65,17.4852,4.1815,0.0117,0.9122,0.9791,0.5,5,5,False
LLY,_NaiveModel,risk_regime,risk_off,17.7617,381.4836,19.5316,0.0162,0.7025,0.9485,0.5,5,5,False
LLY,_NaiveModel,risk_regime,risk_on,18.4622,453.9918,21.3071,0.0168,0.5752,0.8941,0.6667,5,5,False
LMT,_NaiveModel,risk_regime,risk_off,7.642,95.584,9.7767,0.0148,0.4195,0.7742,0.6667,5,5,False
LMT,_NaiveModel,risk_regime,risk_on,8.034,85.3033,9.236,0.0156,0.5601,0.893,0.6667,5,5,False
MA,_NaiveModel,risk_regime,risk_off,5.2287,52.6895,7.2588,0.0108,0.3326,0.6789,0.8333,5,5,False
MA,_NaiveModel,risk_regime,risk_on,2.7,10.9086,3.3028,0.0055,0.1052,0.7032,0.6667,5,5,False
MCD,_NaiveModel,risk_regime,risk_off,3.52,18.7785,4.3334,0.0129,0.2815,0.7556,0.6667,5,5,False
MCD,_NaiveModel,risk_regime,risk_on,1.5529,3.8547,1.9633,0.0056,0.8211,0.933,0.5,5,5,False
META,_NaiveModel,risk_regime,risk_off,8.4625,168.0819,12.9646,0.0145,0.7712,0.8687,0.5,5,5,False
META,_NaiveModel,risk_regime,risk_on,9.37,182.9366,13.5254,0.0152,0.4823,0.7307,0.6667,5,5,False
MRK,_NaiveModel,risk_regime,risk_off,1.4763,2.942,1.7152,0.0127,0.5779,0.8906,0.6667,5,4,True
MRK,_NaiveModel,risk_regime,risk_on,2.9114,13.2761,3.6436,0.024,-0.2911,0.5332,0.8333,5,4,True
MSFT,_NaiveModel,risk_regime,risk_off,8.1338,104.4198,10.2186,0.0202,0.873,0.9535,0.5,5,5,False
MSFT,_NaiveModel,risk_regime,risk_on,8.4257,129.7875,11.3924,0.0194,0.8709,0.9415,0.5,5,5,False
NEE,_NaiveModel,risk_regime,risk_off,1.4071,2.929,1.7114,0.0165,0.194,0.7389,0.6667,5,5,False
NEE,_NaiveModel,risk_regime,risk_on,0.9037,1.2506,1.1183,0.0104,0.1222,0.6955,0.6667,5,5,False
NVDA,_NaiveModel,risk_regime,risk_off,4.0033,22.3635,4.729,0.0191,0.727,0.9226,0.5,5,5,False
NVDA,_NaiveModel,risk_regime,risk_on,4.605,39.131,6.2555,0.0211,0.2505,0.6567,0.8333,5,5,False
ORCL,_NaiveModel,risk_regime,risk_off,6.3414,57.9724,7.614,0.034,0.9498,0.9846,0.5,5,5,False
ORCL,_NaiveModel,risk_regime,risk_on,8.575,150.4559,12.266,0.0389,0.6808,0.8368,0.6667,5,5,False
PG,_NaiveModel,risk_regime,risk_off,1.8571,4.8302,2.1978,0.0129,0.6216,0.8918,0.6667,5,5,False
PG,_NaiveModel,risk_regime,risk_on,1.73,4.6541,2.1573,0.0117,0.6969,0.8918,0.6667,5,5,False
PLTR,_NaiveModel,risk_regime,risk_off,4.5061,28.8258,5.369,0.0346,0.8427,0.9535,0.5,5,5,False
PLTR,_NaiveModel,risk_regime,risk_on,5.2058,52.1578,7.222,0.0347,0.4532,0.7373,0.6667,5,5,False
TSLA,_NaiveModel,risk_regime,risk_off,9.365,170.4657,13.0562,0.0235,0.7191,0.8636,0.5,5,5,False
TSLA,_NaiveModel,risk_regime,risk_on,7.5122,82.51,9.0835,0.018,0.5502,0.8578,0.6667,5,5,False
TSM,_NaiveModel,risk_regime,risk_off,11.232,232.1097,15.2351,0.026,-0.4132,0.3549,0.8333,5,5,False
TSM,_NaiveModel,risk_regime,risk_on,10.422,170.3492,13.0518,0.0239,0.4141,0.7877,0.6667,5,5,False
UNH,_NaiveModel,risk_regime,risk_off,2.1525,7.4737,2.7338,0.0056,0.8997,0.9619,0.5,5,5,False
UNH,_NaiveModel,risk_regime,risk_on,5.2771,35.651,5.9708,0.0131,0.6907,0.9323,0.6667,5,5,False
V,_NaiveModel,risk_regime,risk_off,3.4512,13.3605,3.6552,0.0108,0.6022,0.9568,0.6667,5,5,False
V,_NaiveModel,risk_regime,risk_on,1.8171,4.6943,2.1666,0.0055,0.5203,0.8577,0.6667,5,5,False
WMT,_NaiveModel,risk_regime,risk_off,2.439,12.7872,3.5759,0.0203,0.4324,0.6965,0.8333,5,4,True
WMT,_NaiveModel,risk_regime,risk_on,1.584,4.202,2.0499,0.0134,-1.27,0.0854,0.8333,5,4,True
XOM,_NaiveModel,risk_regime,risk_off,2.2425,8.0557,2.8383,0.0152,0.8406,0.9401,0.5,5,4,True
XOM,_NaiveModel,risk_regime,risk_on,1.6314,4.4793,2.1164,0.011,0.8487,0.9386,0.5,5,4,True
AAPL,_NaiveModel,session_bucket,after_hours,4.552,37.8129,6.1492,0.0153,0.645,0.659,0.8333,5,5,False
AMD,_NaiveModel,session_bucket,after_hours,16.0927,369.323,19.2178,0.032,0.552,0.6654,0.8333,5,5,False
AMZN,_NaiveModel,session_bucket,after_hours,4.2233,24.7763,4.9776,0.0166,0.893,0.8953,0.5,5,5,False
ASML,_NaiveModel,session_bucket,after_hours,52.4053,4351.9463,65.9693,0.0304,0.6431,0.6788,0.8333,5,5,False
AVGO,_NaiveModel,session_bucket,after_hours,8.1593,117.2889,10.83,0.0191,0.8934,0.9149,0.5,5,5,False
BRK-B,_NaiveModel,session_bucket,after_hours,3.0467,12.7375,3.569,0.0063,0.773,0.7736,0.5,5,5,False
CAT,_NaiveModel,session_bucket,after_hours,20.316,669.2308,25.8695,0.0214,0.7807,0.8039,0.5,5,5,False
COST,_NaiveModel,session_bucket,after_hours,12.8273,262.184,16.1921,0.013,0.8263,0.8694,0.5,5,5,False
CRM,_NaiveModel,session_bucket,after_hours,5.1333,54.5456,7.3855,0.0274,0.8248,0.8252,0.5,5,5,False
GOOGL,_NaiveModel,session_bucket,after_hours,3.8013,28.1405,5.3048,0.0103,0.8933,0.9197,0.5,5,5,False
JNJ,_NaiveModel,session_bucket,after_hours,2.5407,11.22,3.3496,0.0109,0.7524,0.7573,0.5,5,5,False
JPM,_NaiveModel,session_bucket,after_hours,3.4827,18.6308,4.3163,0.0112,0.906,0.9069,0.5,5,5,False
LLY,_NaiveModel,session_bucket,after_hours,18.182,424.9886,20.6153,0.0166,0.6503,0.6633,0.8333,5,5,False
LMT,_NaiveModel,session_bucket,after_hours,7.7727,92.1571,9.5998,0.0151,0.4731,0.5065,0.8333,5,5,False
MA,_NaiveModel,session_bucket,after_hours,4.0487,33.1917,5.7612,0.0083,0.4082,0.4498,0.8333,5,5,False
MCD,_NaiveModel,session_bucket,after_hours,2.602,11.8141,3.4372,0.0095,0.5345,0.5869,0.8333,5,5,False
META,_NaiveModel,session_bucket,after_hours,8.886,175.0141,13.2293,0.0148,0.787,0.787,0.5,5,5,False
MRK,_NaiveModel,session_bucket,after_hours,2.146,7.7646,2.7865,0.018,0.3019,0.3312,0.8333,5,4,True
MSFT,_NaiveModel,session_bucket,after_hours,8.27,116.258,10.7823,0.0198,0.8744,0.8746,0.5,5,5,False
NEE,_NaiveModel,session_bucket,after_hours,1.1387,2.0338,1.4261,0.0132,0.2478,0.2591,0.8333,5,5,False
NVDA,_NaiveModel,session_bucket,after_hours,4.244,29.0705,5.3917,0.0199,0.61,0.6142,0.8333,5,5,False
ORCL,_NaiveModel,session_bucket,after_hours,7.5327,107.2969,10.3584,0.0366,0.8675,0.8707,0.5,5,5,False
PG,_NaiveModel,session_bucket,after_hours,1.7893,4.7363,2.1763,0.0123,0.6786,0.6789,0.8333,5,5,False
PLTR,_NaiveModel,session_bucket,after_hours,4.786,38.1586,6.1773,0.0347,0.8221,0.8239,0.5,5,5,False
TSLA,_NaiveModel,session_bucket,after_hours,8.2533,117.6923,10.8486,0.0202,0.7326,0.734,0.5,5,5,False
TSM,_NaiveModel,session_bucket,after_hours,10.692,190.936,13.818,0.0246,0.2381,0.2791,0.8333,5,5,False
UNH,_NaiveModel,session_bucket,after_hours,3.6107,20.6231,4.5413,0.0091,0.8831,0.8929,0.5,5,5,False
V,_NaiveModel,session_bucket,after_hours,2.6887,9.3163,3.0523,0.0083,0.6881,0.7211,0.6667,5,5,False
WMT,_NaiveModel,session_bucket,after_hours,2.154,9.9255,3.1505,0.018,0.3682,0.445,0.8333,5,4,True
XOM,_NaiveModel,session_bucket,after_hours,1.9573,6.3867,2.5272,0.0132,0.8441,0.8487,0.5,5,4,True
