ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.0858,1.6234,1.2741,0.0173,0.7383,0.7731,0.5
BIMBOA.MX,arima,1.1037,1.6314,1.2772,0.0175,0.737,0.7812,0.5
BIMBOA.MX,lgbm,1.1474,1.8773,1.3701,0.0184,0.6973,0.7294,0.6667
BIMBOA.MX,xgb,1.0919,1.606,1.2673,0.0174,0.7411,0.77,0.5
CEMEXCPO.MX,Top3Ensamble,0.2026,0.0555,0.2357,0.0107,-0.7245,-0.7205,0.3333
CEMEXCPO.MX,arima,0.1846,0.0443,0.2105,0.0098,-0.3757,-0.2766,0.3333
CEMEXCPO.MX,rf,0.2412,0.0848,0.2912,0.0128,-1.6327,-1.597,0.3333
EEM,Top3Ensamble,0.4372,0.3212,0.5667,0.008,0.3658,0.4432,0.3333
EEM,arima,0.4109,0.2724,0.5219,0.0075,0.4621,0.5238,0.3333
EEM,rf,0.4638,0.3905,0.6249,0.0085,0.229,0.3239,0.3333
GFNORTEO.MX,Top3Ensamble,2.0044,7.4358,2.7269,0.0112,0.151,0.1853,0.8333
GFNORTEO.MX,rf,1.9827,7.23,2.6889,0.0111,0.1745,0.202,0.8333
GFNORTEO.MX,xgb,2.0303,7.7192,2.7783,0.0114,0.1186,0.1604,0.8333
GLD,Top3Ensamble,3.6353,22.6698,4.7613,0.0097,0.4652,0.5249,0.8333
GLD,arima,3.588,21.4424,4.6306,0.0096,0.4941,0.5146,0.8333
GLD,rf,3.9144,25.985,5.0975,0.0105,0.387,0.4936,0.8333
GLD,xgb,3.525,22.7006,4.7645,0.0094,0.4644,0.5339,0.8333
IEF,Top3Ensamble,0.1921,0.0612,0.2474,0.002,-0.7191,-0.6346,0.3333
IEF,arima,0.1982,0.0615,0.2481,0.0021,-0.7286,-0.6924,0.3333
IEF,lgbm,0.2314,0.0908,0.3014,0.0024,-1.5518,-0.8606,0.3333
IEF,rf,0.1786,0.0555,0.2356,0.0018,-0.5598,-0.5066,0.3333
QQQ,Top3Ensamble,6.643,64.0353,8.0022,0.0109,0.5997,0.6569,0.8333
QQQ,lgbm,6.4173,60.4093,7.7723,0.0105,0.6224,0.6673,0.8333
QQQ,rf,6.7783,67.3698,8.2079,0.0111,0.5789,0.6424,0.8333
QQQ,xgb,6.8148,67.6745,8.2264,0.0111,0.577,0.6413,0.8333
SPY,Top3Ensamble,4.8615,39.8697,6.3142,0.0072,0.5173,0.5684,0.8333
SPY,arima,5.0251,46.9752,6.8538,0.0075,0.4313,0.585,0.8333
SPY,rf,4.8072,36.3119,6.0259,0.0072,0.5604,0.5879,0.8333
SPY,xgb,5.2022,40.9128,6.3963,0.0077,0.5047,0.5192,0.8333
VNQ,Top3Ensamble,0.4738,0.3981,0.6309,0.0053,0.3292,0.3601,0.3333
VNQ,lgbm,0.4997,0.3917,0.6259,0.0056,0.3399,0.3933,0.3333
VNQ,rf,0.4608,0.412,0.6418,0.0051,0.3058,0.3193,0.3333
VNQ,xgb,0.5579,0.472,0.6871,0.0062,0.2045,0.237,0.3333
WALMEX.MX,Top3Ensamble,0.6895,0.6609,0.813,0.0111,-0.4311,-0.242,0.3333
WALMEX.MX,rf,0.6281,0.5411,0.7356,0.0101,-0.1717,0.0122,0.3333
WALMEX.MX,xgb,0.7735,0.8546,0.9244,0.0125,-0.8503,-0.6561,0.3333
