ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.6173,0.5258,0.7251,0.0104,-0.2151,-0.1088,0.3333
BIMBOA.MX,arima,0.5964,0.469,0.6848,0.0101,-0.0839,-0.0793,0.3333
BIMBOA.MX,lgbm,0.7285,0.6972,0.835,0.0123,-0.6113,-0.2354,0.3333
BIMBOA.MX,xgb,0.6501,0.5664,0.7526,0.011,-0.3088,-0.2202,0.3333
CEMEXCPO.MX,Top3Ensamble,0.2925,0.1293,0.3596,0.0144,0.6176,0.6542,0.3333
CEMEXCPO.MX,arima,0.2661,0.1096,0.331,0.0131,0.676,0.6782,0.3333
CEMEXCPO.MX,rf,0.3271,0.1647,0.4059,0.016,0.5129,0.6256,0.3333
EEM,Top3Ensamble,0.4119,0.2898,0.5383,0.0076,0.402,0.6372,0.3333
EEM,arima,0.3316,0.1866,0.4319,0.0062,0.615,0.6161,0.3333
EEM,rf,0.6991,0.6564,0.8102,0.013,-0.3545,0.6539,0.3333
GFNORTEO.MX,Top3Ensamble,2.5257,10.783,3.2837,0.0148,-0.0188,-0.016,0.8333
GFNORTEO.MX,rf,2.6916,11.4688,3.3866,0.0158,-0.0836,-0.0823,0.8333
GFNORTEO.MX,xgb,2.4369,10.5389,3.2464,0.0143,0.0042,0.0091,0.8333
GLD,Top3Ensamble,2.6335,14.8561,3.8544,0.0066,0.8197,0.897,0.5
GLD,arima,2.058,9.9384,3.1525,0.0051,0.8794,0.9016,0.5
GLD,rf,2.8147,16.9003,4.111,0.007,0.7949,0.8829,0.5
GLD,xgb,3.5512,20.8351,4.5645,0.0089,0.7471,0.8979,0.5
IEF,Top3Ensamble,0.1917,0.054,0.2323,0.002,0.0618,0.0716,0.3333
IEF,arima,0.1966,0.0559,0.2364,0.002,0.0282,0.0481,0.3333
IEF,lgbm,0.2119,0.0688,0.2624,0.0022,-0.1968,-0.0904,0.3333
IEF,rf,0.1875,0.0535,0.2313,0.0019,0.0697,0.0822,0.3333
QQQ,Top3Ensamble,3.4946,23.8227,4.8809,0.0057,0.5866,0.5998,0.8333
QQQ,lgbm,4.2446,34.5322,5.8764,0.0069,0.4007,0.4202,0.8333
QQQ,rf,3.175,20.5057,4.5283,0.0052,0.6441,0.6552,0.8333
QQQ,xgb,3.2368,20.3077,4.5064,0.0053,0.6476,0.6577,0.8333
SPY,Top3Ensamble,3.0169,12.9201,3.5944,0.0044,0.4557,0.5262,0.8333
SPY,arima,2.4758,10.607,3.2568,0.0036,0.5532,0.567,0.8333
SPY,rf,3.2471,14.8621,3.8551,0.0048,0.3739,0.5059,0.8333
SPY,xgb,3.914,19.4992,4.4158,0.0057,0.1786,0.4817,0.8333
VNQ,Top3Ensamble,0.3595,0.1688,0.4109,0.004,0.5183,0.5761,0.3333
VNQ,lgbm,0.417,0.2619,0.5118,0.0047,0.2527,0.5964,0.3333
VNQ,rf,0.382,0.2219,0.471,0.0043,0.367,0.3739,0.3333
VNQ,xgb,0.4004,0.2014,0.4488,0.0045,0.4255,0.4731,0.3333
WALMEX.MX,Top3Ensamble,0.5183,0.529,0.7273,0.009,0.6363,0.6574,0.3333
WALMEX.MX,rf,0.534,0.5305,0.7284,0.0093,0.6353,0.6493,0.3333
WALMEX.MX,xgb,0.5064,0.5411,0.7356,0.0088,0.628,0.6575,0.3333
