ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9994,1.4827,1.2177,0.017,-0.6215,-0.6173,0.6667
BIMBOA.MX,arima,0.9536,1.3209,1.1493,0.0162,-0.4446,-0.4444,0.6667
BIMBOA.MX,lgbm,1.0926,1.7344,1.317,0.0185,-0.8968,-0.8883,0.8333
BIMBOA.MX,xgb,1.0286,1.5351,1.239,0.0174,-0.6789,-0.666,0.8333
CEMEXCPO.MX,Top3Ensamble,0.2648,0.0976,0.3125,0.0137,0.5552,0.6597,0.3333
CEMEXCPO.MX,arima,0.2508,0.0842,0.2901,0.013,0.6166,0.638,0.3333
CEMEXCPO.MX,rf,0.2972,0.1263,0.3554,0.0153,0.4247,0.675,0.3333
EEM,Top3Ensamble,0.3651,0.2087,0.4569,0.0068,0.1332,0.613,0.3333
EEM,arima,0.2331,0.1032,0.3213,0.0043,0.5714,0.5718,0.3333
EEM,rf,0.6708,0.5713,0.7559,0.0124,-1.3726,0.4961,0.3333
GFNORTEO.MX,Top3Ensamble,2.3784,10.2269,3.198,0.0136,-1.2721,-1.0482,0.8333
GFNORTEO.MX,rf,3.2837,24.168,4.9161,0.0188,-4.3694,-3.7248,0.8333
GFNORTEO.MX,xgb,1.7079,5.0776,2.2534,0.0098,-0.1281,-0.1075,0.8333
GLD,Top3Ensamble,1.7826,7.614,2.7593,0.0047,0.7501,0.8123,0.5
GLD,arima,1.5336,4.7367,2.1764,0.004,0.8445,0.8543,0.5
GLD,rf,1.8071,8.0371,2.835,0.0047,0.7362,0.799,0.5
GLD,xgb,2.3608,12.4284,3.5254,0.0062,0.5921,0.7509,0.6667
IEF,Top3Ensamble,0.2271,0.0852,0.292,0.0023,0.4846,0.4866,0.3333
IEF,arima,0.2293,0.0894,0.2989,0.0024,0.4597,0.4657,0.3333
IEF,lgbm,0.2538,0.0975,0.3122,0.0026,0.4108,0.4511,0.3333
IEF,rf,0.2237,0.0838,0.2894,0.0023,0.4936,0.4937,0.3333
QQQ,Top3Ensamble,5.8029,54.4968,7.3822,0.0096,0.6932,0.729,0.6667
QQQ,lgbm,6.7975,67.632,8.2239,0.0112,0.6192,0.7189,0.6667
QQQ,rf,5.2157,48.9457,6.9961,0.0086,0.7244,0.7356,0.5
QQQ,xgb,5.5685,53.2004,7.2939,0.0092,0.7005,0.7218,0.5
SPY,Top3Ensamble,4.2928,27.4664,5.2408,0.0064,0.7766,0.7843,0.5
SPY,arima,3.9636,26.8397,5.1807,0.0059,0.7817,0.7843,0.5
SPY,rf,4.5941,30.4569,5.5188,0.0069,0.7523,0.7793,0.5
SPY,xgb,4.704,29.9793,5.4753,0.007,0.7562,0.7785,0.5
VNQ,Top3Ensamble,0.5477,0.4776,0.6911,0.0061,0.2071,0.2093,0.3333
VNQ,lgbm,0.6218,0.5527,0.7434,0.0069,0.0826,0.1037,0.3333
VNQ,rf,0.5448,0.4498,0.6707,0.0061,0.2534,0.2592,0.3333
VNQ,xgb,0.5439,0.4936,0.7026,0.0061,0.1806,0.1875,0.3333
WALMEX.MX,Top3Ensamble,0.4681,0.3738,0.6114,0.0077,0.7025,0.7103,0.0
WALMEX.MX,rf,0.4934,0.3872,0.6223,0.0081,0.6918,0.6919,0.3333
WALMEX.MX,xgb,0.4754,0.3943,0.6279,0.0078,0.6862,0.7142,0.1667
