ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,5.455,34.0786,5.8377,0.0191,0.3974,0.7323,0.6667,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.4989,3.1739,1.7815,0.0051,0.9604,0.9659,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,23.5009,868.1816,29.4649,0.057,0.4668,0.5266,1.0,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,3.425,12.0141,3.4661,0.0077,0.9386,0.9398,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,4.1462,18.0071,4.2435,0.0155,-0.2063,-0.2057,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.8828,4.1653,2.0409,0.007,0.7749,0.7765,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,56.8617,3837.73,61.9494,0.0375,-0.0398,0.0199,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,9.2834,106.5233,10.321,0.0064,0.9769,0.9885,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,12.9133,188.3011,13.7223,0.0304,-1.5165,-1.4236,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,3.185,11.6988,3.4203,0.0076,0.3699,0.5647,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,6.8,47.4945,6.8916,0.0141,-2.0287,-1.9487,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.5477,9.7187,3.1175,0.0054,0.7603,0.7691,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,28.0845,1105.2004,33.2446,0.0313,-1.4761,-1.3724,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,3.96,28.6393,5.3516,0.0044,0.893,0.9284,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,20.1329,419.3545,20.4781,0.0193,0.6789,0.7332,0.6667,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,5.9012,46.4259,6.8137,0.0058,0.825,0.8408,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,5.533,31.3401,5.5982,0.0312,0.0913,0.1041,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.13,1.7059,1.3061,0.0063,0.9635,0.9897,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,14.3933,300.2599,17.328,0.0369,-6.4007,-5.1064,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,1.6367,4.3004,2.0737,0.0042,0.8975,0.9035,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,4.0175,17.9057,4.2315,0.0177,-1.7895,-1.754,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.3818,2.5955,1.6111,0.0061,0.7789,0.7789,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,5.3244,30.131,5.4892,0.0175,0.0977,0.114,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.6617,3.517,1.8754,0.0055,0.883,0.8834,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,28.911,1199.7198,34.637,0.0298,-0.7754,-0.3052,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,3.958,23.1989,4.8165,0.004,0.9265,0.9407,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,9.6075,94.8616,9.7397,0.0185,-0.9647,-0.4474,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,3.7318,17.7655,4.2149,0.0072,0.3955,0.4101,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,10.3262,129.4484,11.3775,0.0206,-4.7118,-4.3543,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,3.0857,12.5099,3.5369,0.0062,-0.1561,-0.1192,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,6.1225,40.1978,6.3402,0.0216,0.042,0.084,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.0618,1.5128,1.2299,0.0038,0.9099,0.9199,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,17.5517,627.166,25.0433,0.0288,-15.693,-12.8317,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,3.3122,12.3367,3.5124,0.0054,0.5304,0.532,0.8333,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,2.115,4.7392,2.177,0.0189,-0.446,-0.4319,0.8333,5,5,False
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.7555,0.8002,0.8945,0.0067,-0.3944,-0.374,0.3333,5,5,False
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,8.4714,88.3205,9.3979,0.0204,-2.2241,-2.1835,0.8333,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,2.5175,7.3292,2.7073,0.0061,0.7632,0.7712,0.5,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,2.4843,7.1999,2.6833,0.0267,0.2958,0.3799,0.8333,5,4,True
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.6462,0.5197,0.7209,0.0068,0.8742,0.8755,0.0,5,4,True
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,6.386,51.6674,7.188,0.0294,0.4671,0.4993,0.8333,5,5,False
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,1.236,1.9791,1.4068,0.0059,0.9843,0.9881,0.5,5,5,False
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,5.9767,41.508,6.4427,0.0325,0.5296,0.5769,0.8333,5,5,False
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,1.3433,2.2051,1.485,0.0069,-1.8912,-1.886,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,high_vol_regime,2.935,9.1237,3.0205,0.0203,-1.5026,-0.9378,0.8333,5,4,True
PG,_NaiveModel,high_vol_regime,normal_vol_regime,0.8655,0.9562,0.9778,0.006,0.7877,0.7932,0.0,5,4,True
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,4.2425,24.8121,4.9812,0.0311,0.0156,0.0193,0.8333,5,4,True
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,0.7457,0.6981,0.8355,0.0055,0.7336,0.7541,0.0,5,4,True
