ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5009,0.2794,0.5285,0.01,-3.2057,-1.6359,0.3333
BIMBOA.MX,arima,0.5421,0.2981,0.546,0.0108,-3.4885,-3.2218,0.3333
BIMBOA.MX,lgbm,0.5186,0.3307,0.5751,0.0103,-3.9792,-1.6365,0.3333
BIMBOA.MX,xgb,0.4421,0.3117,0.5583,0.0088,-3.6921,-0.762,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3585,0.2289,0.4785,0.0248,-1.2798,-0.9071,0.3333
CEMEXCPO.MX,arima,0.3716,0.2267,0.4762,0.0258,-1.2577,-0.9759,0.3333
CEMEXCPO.MX,lgbm,0.3468,0.1987,0.4457,0.024,-0.9782,-0.8333,0.3333
CEMEXCPO.MX,linreg,0.3682,0.2792,0.5284,0.0255,-1.7803,-0.9343,0.3333
EEM,Top3Ensamble,0.2148,0.071,0.2665,0.0044,-4.3519,-0.8757,0.3333
EEM,arima,0.2026,0.0447,0.2114,0.0041,-2.3674,-1.2629,0.3333
EEM,lgbm,0.2815,0.0991,0.3148,0.0057,-6.4693,-0.4946,0.3333
EEM,rf,0.2497,0.0911,0.3019,0.0051,-5.8692,-1.4668,0.3333
GFNORTEO.MX,Top3Ensamble,1.4172,2.1245,1.4576,0.0087,-0.1462,0.1889,0.8333
GFNORTEO.MX,arima,1.5478,2.4168,1.5546,0.0095,-0.3039,-0.1203,0.8333
GFNORTEO.MX,lgbm,1.1942,2.2637,1.5046,0.0073,-0.2213,0.548,0.8333
GFNORTEO.MX,lstm,1.549,2.4209,1.5559,0.0095,-0.3062,-0.1203,0.8333
GLD,Top3Ensamble,1.0901,1.7731,1.3316,0.0035,-13.4304,-12.7856,0.8333
GLD,arima,0.856,0.8518,0.923,0.0028,-5.9328,-5.8128,0.3333
GLD,lgbm,1.3242,3.3282,1.8243,0.0043,-26.0864,-22.2748,0.8333
IEF,Top3Ensamble,0.2684,0.0731,0.2703,0.0028,-4.4179,-3.488,0.3333
IEF,lgbm,0.3014,0.0948,0.308,0.0032,-6.0316,-4.3516,0.3333
IEF,rf,0.1944,0.04,0.1999,0.0021,-1.9634,-1.182,0.3333
IEF,xgb,0.3094,0.0962,0.3102,0.0033,-6.1333,-5.6252,0.3333
QQQ,Top3Ensamble,2.4059,11.3793,3.3733,0.0043,-1.8141,-0.3826,0.8333
QQQ,arima,1.847,6.7525,2.5986,0.0033,-0.6699,-0.1612,0.8333
QQQ,lgbm,3.0183,15.2522,3.9054,0.0054,-2.7719,-0.519,0.8333
QQQ,xgb,3.132,15.6775,3.9595,0.0056,-2.8771,-0.986,0.8333
SPY,Top3Ensamble,2.6396,9.2228,3.0369,0.0042,-2.181,-0.528,0.8333
SPY,arima,2.0469,5.6301,2.3728,0.0033,-0.9419,-0.0653,0.8333
SPY,lgbm,2.9717,9.4513,3.0743,0.0047,-2.2598,-1.4187,0.8333
SPY,xgb,3.4117,15.3869,3.9226,0.0054,-4.3071,-0.2925,0.8333
VNQ,Top3Ensamble,0.3217,0.1854,0.4306,0.0036,-29.7931,-16.027,0.3333
VNQ,lgbm,0.452,0.2689,0.5185,0.005,-43.6461,-9.7254,0.3333
VNQ,rf,0.341,0.1997,0.4469,0.0038,-32.1636,-26.9059,0.3333
VNQ,xgb,0.3176,0.1463,0.3825,0.0035,-23.2919,-14.2098,0.3333
WALMEX.MX,Top3Ensamble,1.6553,5.5975,2.3659,0.0309,-0.6176,0.1743,0.8333
WALMEX.MX,arima,1.4457,5.0701,2.2517,0.027,-0.4652,0.021,0.8333
WALMEX.MX,linreg,1.996,6.2781,2.5056,0.0372,-0.8142,0.337,0.8333
WALMEX.MX,rf,1.673,5.9609,2.4415,0.0312,-0.7226,0.0863,0.8333
