ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.7036,0.8106,0.9003,0.0111,0.4434,0.4664,0.3333
BIMBOA.MX,arima,0.7927,0.9065,0.9521,0.0125,0.3776,0.4105,0.3333
BIMBOA.MX,lgbm,0.6827,0.8075,0.8986,0.0108,0.4456,0.4456,0.3333
BIMBOA.MX,xgb,0.7538,0.9618,0.9807,0.0119,0.3397,0.4102,0.3333
CEMEXCPO.MX,Top3Ensamble,0.2271,0.0822,0.2867,0.0136,-1.8402,-0.954,0.3333
CEMEXCPO.MX,arima,0.1972,0.0535,0.2314,0.0118,-0.8498,-0.796,0.3333
CEMEXCPO.MX,lgbm,0.2062,0.0592,0.2434,0.0124,-1.626,-1.6193,0.3333
CEMEXCPO.MX,linreg,0.7925,0.7803,0.8833,0.0475,-33.5844,-5.7484,0.3333
CEMEXCPO.MX,rf,0.1935,0.0617,0.2483,0.0116,-0.7049,-0.1649,0.3333
EEM,Top3Ensamble,0.2443,0.0855,0.2924,0.0045,0.7412,0.7499,0.0
EEM,arima,0.2733,0.0979,0.3129,0.0051,0.7035,0.707,0.0
EEM,lgbm,0.1925,0.051,0.2259,0.0036,0.0081,0.0496,0.3333
EEM,rf,0.248,0.0888,0.298,0.0046,0.7312,0.7504,0.0
GFNORTEO.MX,Top3Ensamble,3.4364,15.0645,3.8813,0.0192,-0.549,-0.5053,0.8333
GFNORTEO.MX,arima,2.9613,10.967,3.3116,0.0164,-0.344,-0.3434,0.8333
GFNORTEO.MX,lgbm,3.0906,11.8414,3.4411,0.0171,-0.4511,-0.413,0.8333
GFNORTEO.MX,rf,6.6051,66.4156,8.1496,0.0373,-8.7559,-6.8604,0.8333
GFNORTEO.MX,xgb,1.5576,4.7873,2.188,0.0088,0.2968,0.6333,0.8333
GLD,Top3Ensamble,3.84,20.0068,4.4729,0.0108,0.7785,0.8467,0.5
GLD,arima,3.2853,15.3969,3.9239,0.0092,0.8296,0.8611,0.5
GLD,lgbm,4.0377,20.0605,4.4789,0.0116,0.1309,0.5733,0.8333
GLD,rf,4.4258,26.9084,5.1873,0.0121,0.2379,0.3898,0.8333
GLD,xgb,4.9643,33.2047,5.7624,0.0136,0.0596,0.38,0.8333
IEF,Top3Ensamble,0.1494,0.0364,0.1907,0.0015,-0.4999,-0.4051,0.3333
IEF,arima,0.1305,0.0284,0.1686,0.0014,-0.5371,-0.4294,0.3333
IEF,lgbm,0.1767,0.0574,0.2396,0.0018,-1.3683,-0.8142,0.3333
IEF,rf,0.146,0.0309,0.1756,0.0015,-0.2726,-0.2592,0.3333
IEF,xgb,0.1548,0.0384,0.1961,0.0016,-0.5216,-0.3904,0.3333
QQQ,Top3Ensamble,3.4299,17.1595,4.1424,0.0057,0.3537,0.6307,0.8333
QQQ,arima,2.779,8.3613,2.8916,0.0046,-0.2541,-0.2083,0.8333
QQQ,lgbm,3.187,13.7515,3.7083,0.0053,0.4821,0.6731,0.8333
QQQ,rf,3.3714,13.9212,3.7311,0.0056,-0.4022,-0.115,0.8333
QQQ,xgb,5.3459,41.7566,6.4619,0.0089,-0.5726,0.2952,0.8333
SPY,Top3Ensamble,2.8629,10.8055,3.2872,0.0043,0.391,0.5461,0.8333
SPY,arima,2.3372,6.7728,2.6025,0.0035,0.6183,0.6233,0.8333
SPY,lgbm,3.218,15.0892,3.8845,0.0049,-1.1822,-0.556,0.8333
SPY,rf,2.2561,7.037,2.6527,0.0034,-1.8126,-1.2063,0.8333
SPY,xgb,4.2731,25.6245,5.0621,0.0064,-0.4441,0.2816,0.8333
VNQ,Top3Ensamble,0.5039,0.4794,0.6924,0.0055,0.2164,0.2221,0.3333
VNQ,lgbm,0.605,0.5992,0.7741,0.0067,0.0206,0.0232,0.3333
VNQ,rf,0.5243,0.4464,0.6681,0.0058,0.2704,0.3185,0.3333
VNQ,xgb,0.5028,0.5196,0.7208,0.0055,0.1507,0.1539,0.3333
WALMEX.MX,Top3Ensamble,0.6317,0.6313,0.7945,0.0113,-0.2462,-0.2078,0.3333
WALMEX.MX,arima,0.5352,0.3975,0.6305,0.0095,-1.7816,-1.7162,0.3333
WALMEX.MX,linreg,0.671,0.5766,0.7593,0.0119,-3.035,-3.0094,0.3333
WALMEX.MX,rf,0.5528,0.4653,0.6821,0.0099,0.0815,0.0848,0.3333
WALMEX.MX,xgb,0.9694,1.4152,1.1896,0.0175,-2.2393,-1.5202,0.6667
