ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.5524,0.4356,0.66,0.0093,0.02,0.1957,0.3333
BIMBOA.MX,arima,0.5457,0.3863,0.6215,0.0092,0.131,0.1514,0.3333
BIMBOA.MX,lgbm,0.667,0.6218,0.7885,0.0112,-0.3989,0.1433,0.3333
BIMBOA.MX,xgb,0.5938,0.4718,0.6869,0.01,-0.0614,0.0817,0.3333
CEMEXCPO.MX,Top3Ensamble,0.2742,0.1235,0.3515,0.0134,0.6563,0.6781,0.3333
CEMEXCPO.MX,arima,0.26,0.1076,0.328,0.0128,0.7006,0.7006,0.0
CEMEXCPO.MX,rf,0.3049,0.1552,0.394,0.0149,0.568,0.6513,0.3333
EEM,Top3Ensamble,0.4206,0.2976,0.5455,0.0078,0.4049,0.6447,0.3333
EEM,arima,0.3418,0.1884,0.4341,0.0063,0.6232,0.6235,0.3333
EEM,rf,0.7044,0.6652,0.8156,0.013,-0.3302,0.6621,0.3333
GFNORTEO.MX,Top3Ensamble,2.5594,10.8114,3.2881,0.015,-0.264,-0.2575,0.8333
GFNORTEO.MX,rf,2.6651,11.4317,3.3811,0.0157,-0.3365,-0.3308,0.8333
GFNORTEO.MX,xgb,2.4575,10.5659,3.2505,0.0144,-0.2353,-0.2281,0.8333
GLD,Top3Ensamble,3.7716,35.2226,5.9349,0.0094,0.542,0.565,0.8333
GLD,arima,3.2434,32.2143,5.6758,0.0081,0.5811,0.5815,0.8333
GLD,rf,3.9996,38.8311,6.2315,0.01,0.4951,0.5227,0.8333
GLD,xgb,4.5276,37.8237,6.1501,0.0113,0.5082,0.5809,0.8333
IEF,Top3Ensamble,0.1956,0.0555,0.2355,0.002,-0.4408,-0.4209,0.3333
IEF,arima,0.1926,0.0547,0.2339,0.002,-0.4218,-0.3845,0.3333
IEF,lgbm,0.2273,0.0753,0.2744,0.0024,-0.9562,-0.7284,0.3333
IEF,rf,0.1881,0.0538,0.2318,0.002,-0.3965,-0.377,0.3333
QQQ,Top3Ensamble,3.4669,23.6698,4.8652,0.0056,0.5814,0.5859,0.8333
QQQ,lgbm,4.1247,33.6951,5.8047,0.0067,0.4041,0.4104,0.8333
QQQ,rf,3.1816,20.535,4.5316,0.0052,0.6369,0.6413,0.8333
QQQ,xgb,3.2672,20.4635,4.5237,0.0053,0.6381,0.6413,0.8333
SPY,Top3Ensamble,2.9807,12.7177,3.5662,0.0044,0.4925,0.5262,0.8333
SPY,arima,2.7033,11.7038,3.4211,0.004,0.5329,0.5648,0.8333
SPY,rf,3.1466,14.2909,3.7803,0.0046,0.4297,0.5069,0.8333
SPY,xgb,3.6785,18.0154,4.2444,0.0054,0.281,0.4853,0.8333
VNQ,Top3Ensamble,0.3432,0.1615,0.4018,0.0039,0.4166,0.5075,0.3333
VNQ,lgbm,0.4036,0.2534,0.5034,0.0045,0.0846,0.6331,0.3333
VNQ,rf,0.3791,0.2207,0.4698,0.0043,0.2027,0.2104,0.3333
VNQ,xgb,0.3972,0.199,0.4461,0.0045,0.2811,0.3445,0.3333
WALMEX.MX,Top3Ensamble,0.5031,0.5138,0.7168,0.0088,0.5711,0.5924,0.3333
WALMEX.MX,rf,0.4959,0.4969,0.7049,0.0086,0.5851,0.5943,0.3333
WALMEX.MX,xgb,0.5142,0.5498,0.7415,0.009,0.541,0.5796,0.3333
