ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8711,1.1397,1.0675,0.014,0.4804,0.511,0.6667
BIMBOA.MX,arima,0.9247,1.1971,1.0941,0.0148,0.4543,0.4757,0.6667
BIMBOA.MX,lgbm,0.8467,1.1384,1.067,0.0136,0.481,0.512,0.6667
BIMBOA.MX,xgb,0.8737,1.2459,1.1162,0.014,0.432,0.4728,0.6667
CEMEXCPO.MX,Top3Ensamble,0.2714,0.113,0.3362,0.0158,0.6386,0.6535,0.3333
CEMEXCPO.MX,arima,0.2665,0.1076,0.3281,0.0155,0.6558,0.6558,0.3333
CEMEXCPO.MX,rf,0.2823,0.1305,0.3612,0.0164,0.5828,0.6424,0.3333
EEM,Top3Ensamble,0.6145,0.6979,0.8354,0.0115,-0.4684,-0.4571,0.3333
EEM,arima,0.598,0.6156,0.7846,0.0112,-0.2952,-0.2928,0.3333
EEM,rf,0.6337,0.8051,0.8973,0.0118,-0.6939,-0.6672,0.3333
GFNORTEO.MX,Top3Ensamble,3.8833,19.3605,4.4001,0.0221,-1.1488,-1.0398,0.8333
GFNORTEO.MX,rf,5.8902,54.531,7.3845,0.0335,-5.0522,-4.119,0.8333
GFNORTEO.MX,xgb,2.2281,7.1065,2.6658,0.0127,0.2113,0.3049,0.8333
GLD,Top3Ensamble,7.1987,87.9599,9.3787,0.019,0.5658,0.5892,0.8333
GLD,arima,6.9136,86.0703,9.2774,0.0182,0.5752,0.5836,0.8333
GLD,rf,7.2122,88.5762,9.4115,0.019,0.5628,0.5866,0.8333
GLD,xgb,7.589,91.3644,9.5585,0.02,0.549,0.5944,0.8333
IEF,Top3Ensamble,0.202,0.0668,0.2584,0.0021,0.7394,0.8011,0.0
IEF,arima,0.1834,0.0569,0.2385,0.0019,0.7779,0.7917,0.0
IEF,lgbm,0.23,0.0917,0.3029,0.0024,0.6418,0.7954,0.1667
IEF,rf,0.21,0.0667,0.2582,0.0022,0.7397,0.7954,0.0
QQQ,Top3Ensamble,5.1959,53.3944,7.3071,0.0086,-0.6097,-0.6074,0.8333
QQQ,lgbm,5.3645,54.6141,7.3901,0.0089,-0.6465,-0.6465,0.8333
QQQ,rf,5.1991,52.977,7.2785,0.0087,-0.5971,-0.5922,0.8333
QQQ,xgb,5.3369,54.9449,7.4125,0.0089,-0.6565,-0.6501,0.8333
SPY,Top3Ensamble,4.0455,34.2223,5.85,0.0061,-0.2417,-0.2369,0.8333
SPY,arima,4.0738,38.85,6.233,0.0062,-0.4097,-0.3468,0.8333
SPY,rf,3.8175,31.693,5.6297,0.0058,-0.15,-0.1465,0.8333
SPY,xgb,4.8064,39.7071,6.3014,0.0072,-0.4407,-0.2804,0.8333
VNQ,Top3Ensamble,0.5368,0.4681,0.6842,0.0059,0.6311,0.6675,0.3333
VNQ,lgbm,0.5667,0.501,0.7078,0.0063,0.6051,0.6927,0.3333
VNQ,rf,0.6523,0.5314,0.729,0.0072,0.5812,0.5835,0.3333
VNQ,xgb,0.5336,0.5192,0.7206,0.0059,0.5908,0.6427,0.3333
WALMEX.MX,Top3Ensamble,0.9216,1.7349,1.3172,0.0157,0.7797,0.8024,0.3333
WALMEX.MX,rf,0.9664,1.8047,1.3434,0.0164,0.7708,0.8202,0.3333
WALMEX.MX,xgb,0.9515,1.8509,1.3605,0.0163,0.765,0.7713,0.3333
